2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,90.0
13,/,/,/,/,/,/,/,/,/,/,/,100.0
14,/,/,/,/,/,/,/,/,/,/,/,90.0
15,/,/,/,/,/,/,/,/,/,/,/,90.0
16,/,/,/,/,/,/,/,/,/,/,/,90.0
17,/,/,/,/,/,/,/,/,/,/,/,80.0
18,/,/,/,/,/,/,/,/,/,/,/,100.0
19,/,/,/,/,/,/,/,/,/,/,/,100.0
20,/,/,/,/,/,/,/,/,/,/,/,90.0
21,/,/,/,/,/,/,/,/,/,/,/,90.0
22,/,/,/,/,/,/,/,/,/,/,/,100.0
23,/,/,/,/,/,/,/,/,/,/,/,100.0
24,/,/,/,/,/,/,/,/,/,/,/,90.0
25,/,/,/,/,/,/,/,/,/,/,/,90.0
26,/,/,/,/,/,/,/,/,/,/,/,90.0
27,/,/,/,/,/,/,/,/,/,/,/,30.0
28,/,/,/,/,/,/,/,/,/,/,/,250.0
29,/,,/,/,/,/,/,/,/,/,/,110.0
30,/,,/,/,/,/,/,/,/,/,/,80.0
31,/,,/,,/,,/,/,,/,,0.0
平均,/,/,/,/,/,/,/,/,/,/,/,93
