2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,5.1,7.3,7.2,9.7,9.7,5.5,9.4,,,,,
2,5.8,7.2,6.5,9.4,9.5,10.8,9.7,,,,,
3,6.7,4.7,5.0,8.2,8.0,9.7,7.7,,,,,
4,7.8,5.2,7.4,5.9,10.6,8.7,9.7,,,,,
5,6.5,5.7,7.7,0.7,8.0,2.2,9.4,,,,,
6,2.0,7.4,7.0,0.4,8.4,1.4,7.3,,,,,
7,0.7,7.3,7.8,1.8,9.9,9.4,,,,,,
8,0.0,6.2,7.9,5.8,9.6,7.3,,,,,,
9,2.7,4.8,8.0,5.9,10.0,7.9,,,,,,
10,4.0,7.7,5.3,7.3,10.4,8.4,,,,,,
11,6.5,8.8,7.5,8.6,10.5,7.7,,,,,,
12,4.1,7.1,7.9,8.6,10.7,6.5,,,,,,
13,6.9,5.2,6.2,8.2,8.5,9.5,,,,,,
14,6.9,7.2,5.9,8.5,9.0,9.5,,,,,,
15,6.9,6.9,8.3,9.2,10.7,9.2,,,,,,
16,6.6,8.5,8.9,7.4,9.6,5.9,,,,,,
17,8.5,7.5,8.1,9.8,9.7,9.4,,,,,,
18,6.3,7.3,8.7,6.4,10.3,8.1,,,,,,
19,6.9,6.9,8.7,5.0,10.9,4.5,,,,,,
20,6.9,7.9,8.0,7.1,9.5,3.4,,,,,,
21,7.3,8.0,8.8,8.2,8.9,3.7,,,,,,
22,5.2,8.0,2.1,9.4,9.8,5.3,,,,,,
23,6.9,7.2,4.1,0.7,7.6,7.5,,,,,,
24,3.9,8.4,2.6,7.8,7.7,7.7,,,,,,
25,6.7,8.1,9.2,3.3,7.3,7.6,,,,,,
26,6.3,8.1,8.5,7.1,9.7,7.5,,,,,,
27,5.8,8.6,8.3,5.4,9.6,6.4,,,,,,
28,7.2,7.1,8.5,6.6,10.4,7.0,,,,,,
29,6.6,,9.3,2.4,9.0,5.4,,,,,,
30,4.1,,8.0,9.9,1.6,10.3,,,,,,
31,5.9,,8.7,,7.0,,,,,,,
總和,173.7,200.3,226.1,194.7,282.1,213.4,53.2, , , , , 
