2013年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,90.0,135.0,45.0,180.0,270.0,360.0,45.0,135.0,135.0,360.0,45.0,135.0
2,135.0,180.0,180.0,315.0,315.0,45.0,135.0,225.0,135.0,45.0,135.0,180.0
3,315.0,90.0,180.0,315.0,360.0,45.0,135.0,225.0,135.0,360.0,90.0,135.0
4,180.0,135.0,135.0,360.0,/,315.0,360.0,45.0,360.0,90.0,135.0,180.0
5,180.0,90.0,135.0,270.0,90.0,270.0,135.0,180.0,45.0,360.0,45.0,135.0
6,315.0,90.0,90.0,360.0,180.0,270.0,225.0,90.0,360.0,45.0,360.0,135.0
7,135.0,135.0,90.0,360.0,360.0,360.0,135.0,360.0,360.0,135.0,135.0,/
8,135.0,135.0,90.0,45.0,45.0,360.0,135.0,45.0,90.0,90.0,135.0,180.0
9,135.0,135.0,135.0,360.0,135.0,360.0,45.0,135.0,45.0,180.0,135.0,135.0
10,135.0,270.0,135.0,225.0,45.0,315.0,180.0,135.0,90.0,180.0,315.0,360.0
11,135.0,135.0,135.0,135.0,/,135.0,45.0,90.0,135.0,/,135.0,315.0
12,90.0,90.0,180.0,90.0,360.0,90.0,45.0,360.0,90.0,360.0,135.0,315.0
13,135.0,135.0,360.0,90.0,135.0,135.0,315.0,360.0,45.0,360.0,360.0,315.0
14,135.0,135.0,180.0,90.0,360.0,45.0,180.0,135.0,45.0,45.0,360.0,180.0
15,135.0,90.0,360.0,135.0,135.0,360.0,360.0,90.0,90.0,90.0,90.0,90.0
16,360.0,45.0,315.0,180.0,360.0,45.0,360.0,90.0,315.0,360.0,45.0,45.0
17,360.0,90.0,360.0,225.0,315.0,90.0,135.0,45.0,135.0,90.0,45.0,135.0
18,135.0,90.0,135.0,315.0,360.0,315.0,135.0,45.0,90.0,90.0,135.0,45.0
19,45.0,135.0,135.0,135.0,270.0,45.0,315.0,360.0,135.0,135.0,135.0,180.0
20,45.0,360.0,135.0,135.0,45.0,135.0,360.0,135.0,90.0,135.0,90.0,90.0
21,180.0,315.0,90.0,360.0,45.0,135.0,90.0,45.0,270.0,90.0,315.0,90.0
22,360.0,315.0,315.0,90.0,270.0,135.0,90.0,225.0,270.0,135.0,315.0,135.0
23,135.0,135.0,360.0,135.0,135.0,45.0,45.0,135.0,360.0,135.0,180.0,135.0
24,135.0,135.0,360.0,135.0,180.0,180.0,45.0,90.0,135.0,90.0,135.0,135.0
25,135.0,135.0,135.0,360.0,360.0,135.0,135.0,360.0,360.0,135.0,45.0,315.0
26,135.0,135.0,135.0,135.0,45.0,135.0,135.0,45.0,45.0,315.0,135.0,45.0
27,135.0,135.0,90.0,/,270.0,135.0,90.0,135.0,180.0,225.0,135.0,135.0
28,135.0,135.0,135.0,360.0,180.0,135.0,135.0,90.0,360.0,135.0,360.0,135.0
29,135.0,,315.0,135.0,180.0,90.0,360.0,180.0,180.0,135.0,360.0,/
30,135.0,,180.0,45.0,135.0,270.0,45.0,180.0,360.0,360.0,90.0,135.0
31,90.0,,180.0,,135.0,,360.0,135.0,,135.0,,135.0
平均,162.6,147.9,187.3,209.5,209.5,183,171.3,158.2,181.5,180,171,161.4
