2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,4.0,7.6,8.8,8.8,8.7,9.8,8.8,8.7,8.8,7.9,7.7,7.8
2,7.6,8.7,7.7,5.2,9.7,9.3,7.4,9.0,8.6,8.5,7.8,7.2
3,7.3,7.9,9.2,6.4,10.0,9.1,7.8,2.5,7.5,8.5,8.0,6.9
4,6.9,4.3,8.6,8.0,8.8,9.2,9.2,8.5,9.2,7.9,5.7,7.6
5,7.3,8.0,4.4,5.1,9.0,10.3,8.0,9.8,9.1,9.3,7.5,7.3
6,7.1,8.5,8.2,4.1,8.9,8.8,10.7,10.4,7.9,7.7,7.1,8.2
7,6.6,6.7,8.8,9.2,9.3,5.5,10.0,10.9,8.0,7.8,5.3,7.4
8,7.6,7.4,9.2,9.0,9.0,5.4,8.4,9.7,9.8,6.2,5.5,6.7
9,7.4,6.4,8.2,9.3,8.6,8.3,8.5,9.6,9.3,7.5,4.7,1.5
10,7.3,8.9,4.6,9.8,8.7,10.0,8.1,7.6,8.6,7.7,4.5,7.4
11,7.3,6.8,8.4,8.0,8.5,10.3,9.9,6.3,8.9,7.6,8.2,6.1
12,7.2,7.5,7.5,4.6,7.1,10.5,9.2,8.9,8.3,8.6,7.8,7.1
13,6.0,6.6,8.0,9.2,9.6,8.8,9.7,10.7,8.3,7.0,7.9,6.0
14,7.5,8.0,2.8,9.7,10.0,9.2,9.8,10.6,9.7,7.2,6.9,7.2
15,7.4,7.9,6.9,8.4,10.0,8.9,7.8,7.5,10.4,9.1,7.5,6.6
16,7.7,6.4,8.4,8.4,6.2,9.6,7.0,8.2,8.5,7.9,7.5,7.5
17,7.5,3.5,8.1,9.2,9.3,10.2,10.9,9.4,9.0,5.4,7.7,6.4
18,8.1,7.0,5.7,9.6,5.3,9.6,9.7,8.4,9.2,8.6,7.7,7.5
19,7.2,8.5,3.4,9.3,3.5,10.0,8.9,9.7,8.7,8.5,7.6,6.2
20,6.5,8.0,8.0,/,7.8,10.1,9.5,9.1,8.1,9.1,6.9,7.5
21,7.7,7.9,9.3,9.2,6.2,8.9,9.7,9.8,7.3,7.9,7.1,0.8
22,7.8,7.8,8.8,8.9,2.8,9.5,9.0,4.8,9.1,8.0,7.6,7.4
23,7.8,7.9,5.1,4.9,5.6,9.7,8.1,7.4,8.7,6.6,7.5,3.8
24,7.6,8.1,8.6,0.2,8.3,9.4,9.0,8.9,8.5,6.7,7.3,6.7
25,8.0,7.6,9.1,6.0,8.1,9.6,7.0,7.9,8.2,6.6,7.8,6.8
26,5.0,8.5,9.0,7.6,6.3,7.7,9.4,6.7,9.1,7.4,7.4,7.3
27,5.7,8.3,7.3,8.1,5.3,10.1,8.7,8.8,6.4,7.4,7.5,6.7
28,4.6,9.2,6.2,10.2,3.8,9.8,8.1,7.8,5.0,8.2,7.2,7.1
29,3.2,8.3,6.9,9.8,7.5,10.4,10.6,9.9,8.2,9.0,7.0,4.5
30,6.7,,6.6,10.1,10.1,6.6,6.6,9.6,7.1,5.9,6.2,2.8
31,7.7,,8.7,,9.7,,9.6,8.6,,8.3,,0.0
總和,213.3,218.2,230.5,226.3,241.7,274.6,275.1,265.7,253.5,240,212.1,190
