2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,942.0
2,/,/,/,/,/,/,/,/,/,/,/,940.3
3,/,/,/,/,/,/,/,/,/,/,/,941.1
4,/,/,/,/,/,/,/,/,/,/,/,941.4
5,/,/,/,/,/,/,/,/,/,/,/,939.5
6,/,/,/,/,/,/,/,/,/,/,/,939.8
7,/,/,/,/,/,/,/,/,/,/,/,941.1
8,/,/,/,/,/,/,/,/,/,/,/,942.1
9,/,/,/,/,/,/,/,/,/,/,/,941.3
10,/,/,/,/,/,/,/,/,/,/,/,940.2
11,/,/,/,/,/,/,/,/,/,/,/,940.4
12,/,/,/,/,/,/,/,/,/,/,/,943.4
13,/,/,/,/,/,/,/,/,/,/,/,945.6
14,/,/,/,/,/,/,/,/,/,/,/,945.8
15,/,/,/,/,/,/,/,/,/,/,/,944.6
16,/,/,/,/,/,/,/,/,/,/,/,942.9
17,/,/,/,/,/,/,/,/,/,/,/,943.0
18,/,/,/,/,/,/,/,/,/,/,/,943.2
19,/,/,/,/,/,/,/,/,/,/,/,942.7
20,/,/,/,/,/,/,/,/,/,/,/,940.2
21,/,/,/,/,/,/,/,/,/,/,/,940.1
22,/,/,/,/,/,/,/,/,/,/,/,940.9
23,/,/,/,/,/,/,/,/,/,/,/,939.5
24,/,/,/,/,/,/,/,/,/,/,/,938.9
25,/,/,/,/,/,/,/,/,/,/,/,937.8
26,/,/,/,/,/,/,/,/,/,/,/,936.6
27,/,/,/,/,/,/,/,/,/,/,/,937.5
28,/,/,/,/,/,/,/,/,/,/,/,940.9
29,/,,/,/,/,/,/,/,/,/,/,944.4
30,/,,/,/,/,/,/,/,/,/,943.5,945.0
31,/,,/,,/,,/,/,,/,,945.8
平均,/,/,/,/,/,/,/,/,/,/,943.5,941.5
