2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,340.0
2,/,/,/,/,/,/,/,/,/,/,/,110.0
3,/,/,/,/,/,/,/,/,/,/,/,350.0
4,/,/,/,/,/,/,/,/,/,/,/,10.0
5,/,/,/,/,/,/,/,/,/,/,/,10.0
6,/,/,/,/,/,/,/,/,/,/,/,140.0
7,/,/,/,/,/,/,/,/,/,/,/,130.0
8,/,/,/,/,/,/,/,/,/,/,/,360.0
9,/,/,/,/,/,/,/,/,/,/,/,330.0
10,/,/,/,/,/,/,/,/,/,/,/,30.0
11,/,/,/,/,/,/,/,/,/,/,/,60.0
12,/,/,/,/,/,/,/,/,/,/,/,140.0
13,/,/,/,/,/,/,/,/,/,/,/,20.0
14,/,/,/,/,/,/,/,/,/,/,/,140.0
15,/,/,/,/,/,/,/,/,/,/,/,140.0
16,/,/,/,/,/,/,/,/,/,/,/,110.0
17,/,/,/,/,/,/,/,/,/,/,/,320.0
18,/,/,/,/,/,/,/,/,/,/,/,330.0
19,/,/,/,/,/,/,/,/,/,/,/,20.0
20,/,/,/,/,/,/,/,/,/,/,/,60.0
21,/,/,/,/,/,/,/,/,/,/,/,300.0
22,/,/,/,/,/,/,/,/,/,/,/,330.0
23,/,/,/,/,/,/,/,/,/,/,/,330.0
24,/,/,/,/,/,/,/,/,/,/,/,140.0
25,/,/,/,/,/,/,/,/,/,/,/,10.0
26,/,/,/,/,/,/,/,/,/,/,/,10.0
27,/,/,/,/,/,/,/,/,/,/,/,360.0
28,/,/,/,/,/,/,/,/,/,/,/,130.0
29,/,,/,/,/,/,/,/,/,/,/,130.0
30,/,,/,/,/,/,/,/,/,/,10.0,150.0
31,/,,/,,/,,/,/,,/,,150.0
平均,/,/,/,/,/,/,/,/,/,/,10,167.4
