ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,997.3 ,1001.5 ,1000.4 ,2020-09-01 21:00 ,995.7 ,2020-09-01 05:22 ,29.3 ,33.0 ,2020-09-01 12:15 ,25.4 ,2020-09-01 05:44 ,24.3 ,75 ,64 ,2020-09-01 13:58 ,2.4 ,40 ,10.2 ,50 ,2020-09-01 13:24 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.5 ,75.8 ,23.24 ,... ,... ,12 ,2020-09-01 13:00 ,... 
02,1000.0 ,1004.2 ,1002.1 ,2020-09-02 23:14 ,998.3 ,2020-09-02 15:39 ,29.7 ,33.3 ,2020-09-02 15:29 ,26.6 ,2020-09-02 05:40 ,24.0 ,72 ,57 ,2020-09-02 16:05 ,1.9 ,240 ,7.5 ,230 ,2020-09-02 03:18 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.8 ,78.4 ,24.42 ,... ,... ,12 ,2020-09-02 13:00 ,... 
03,1003.8 ,1008.1 ,1006.4 ,2020-09-03 20:28 ,1001.2 ,2020-09-03 01:38 ,27.8 ,33.1 ,2020-09-03 13:28 ,25.6 ,2020-09-03 05:17 ,24.3 ,81 ,67 ,2020-09-03 14:17 ,2.4 ,330 ,11.5 ,40 ,2020-09-03 17:30 ,2.7 ,3.3 ,1.0 ,2020-09-03 15:00 ,1.5 ,2020-09-03 14:32 ,7.4 ,59.3 ,19.75 ,... ,... ,11 ,2020-09-03 12:00 ,... 
04,1004.7 ,1008.9 ,1006.4 ,2020-09-04 09:07 ,1003.2 ,2020-09-04 15:28 ,28.4 ,33.1 ,2020-09-04 11:56 ,25.0 ,2020-09-04 04:52 ,23.6 ,76 ,64 ,2020-09-04 13:45 ,3.3 ,330 ,10.7 ,60 ,2020-09-04 14:18 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.1 ,65.0 ,22.37 ,... ,... ,11 ,2020-09-04 12:00 ,... 
05,1001.7 ,1005.9 ,1003.8 ,2020-09-05 00:01 ,999.8 ,2020-09-05 15:46 ,28.1 ,33.0 ,2020-09-05 12:43 ,25.0 ,2020-09-05 05:19 ,22.3 ,71 ,57 ,2020-09-05 14:50 ,2.9 ,330 ,9.5 ,50 ,2020-09-05 12:06 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.3 ,50.7 ,20.35 ,... ,... ,10 ,2020-09-05 13:00 ,... 
06,1000.2 ,1004.4 ,1003.4 ,2020-09-06 22:43 ,998.4 ,2020-09-06 03:19 ,27.2 ,31.9 ,2020-09-06 11:10 ,24.6 ,2020-09-06 03:26 ,22.4 ,76 ,66 ,2020-09-06 09:59 ,1.8 ,330 ,7.8 ,180 ,2020-09-06 11:09 ,0.2 ,0.4 ,0.1 ,2020-09-06 14:10 ,0.2 ,2020-09-06 14:10 ,5.9 ,47.5 ,15.80 ,... ,... ,10 ,2020-09-06 12:00 ,... 
07,1005.4 ,1009.6 ,1008.5 ,2020-09-07 21:30 ,1002.8 ,2020-09-07 03:33 ,27.5 ,32.3 ,2020-09-07 13:42 ,24.0 ,2020-09-07 03:41 ,20.0 ,65 ,50 ,2020-09-07 22:56 ,2.2 ,330 ,5.0 ,330 ,2020-09-07 23:24 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.9 ,55.7 ,20.46 ,... ,... ,11 ,2020-09-07 13:00 ,... 
08,1008.0 ,1012.3 ,1009.3 ,2020-09-08 09:19 ,1006.9 ,2020-09-08 15:37 ,27.7 ,31.8 ,2020-09-08 13:29 ,24.2 ,2020-09-08 04:25 ,22.0 ,72 ,55 ,2020-09-08 00:01 ,2.3 ,330 ,5.0 ,340 ,2020-09-08 01:35 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.7 ,78.4 ,23.79 ,... ,... ,11 ,2020-09-08 13:00 ,... 
09,1005.9 ,1010.2 ,1008.3 ,2020-09-09 00:01 ,1004.0 ,2020-09-09 18:58 ,27.3 ,32.5 ,2020-09-09 11:59 ,24.8 ,2020-09-09 05:30 ,23.8 ,82 ,62 ,2020-09-09 12:41 ,1.9 ,330 ,4.7 ,190 ,2020-09-09 11:45 ,1.0 ,2.9 ,0.3 ,2020-09-09 17:40 ,0.7 ,2020-09-09 17:30 ,7.3 ,59.1 ,18.58 ,... ,... ,12 ,2020-09-09 13:00 ,... 
10,1003.6 ,1007.9 ,1004.9 ,2020-09-10 21:59 ,1001.9 ,2020-09-10 14:29 ,27.1 ,32.1 ,2020-09-10 12:15 ,24.8 ,2020-09-10 00:16 ,23.9 ,83 ,72 ,2020-09-10 12:22 ,1.7 ,330 ,6.4 ,220 ,2020-09-10 18:56 ,0.5 ,2.5 ,0.5 ,2020-09-10 18:29 ,0.5 ,2020-09-10 18:00 ,5.5 ,44.6 ,16.49 ,... ,... ,12 ,2020-09-10 12:00 ,... 
