2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,16.0,12.2,14.7,20.3,20.8,27.5,26.6,20.7,26.2,/,/,/
2,16.3,9.7,13.0,22.0,24.2,26.6,26.1,25.2,25.5,/,/,/
3,17.0,11.5,15.5,22.4,25.5,27.2,25.9,25.8,24.6,/,/,/
4,20.1,13.5,17.5,22.2,24.2,27.0,25.8,26.4,26.1,/,/,/
5,20.5,12.2,18.8,21.6,25.7,25.9,26.3,26.7,26.1,/,/,/
6,17.3,7.4,19.2,23.1,20.0,24.1,26.0,26.7,24.5,/,/,/
7,15.4,8.1,19.9,25.1,20.1,25.2,26.6,26.7,24.4,/,/,/
8,14.2,10.2,20.6,23.5,25.5,25.2,25.0,27.0,24.8,/,/,/
9,15.9,11.7,17.4,22.6,25.9,25.4,25.0,26.7,24.9,/,/,/
10,15.5,15.9,10.0,22.2,25.4,24.5,20.4,25.7,24.9,/,/,/
11,14.6,16.9,9.2,20.1,23.5,23.2,25.6,25.6,25.7,/,/,/
12,14.4,21.3,7.9,21.7,24.6,24.6,26.6,24.2,25.5,/,/,/
13,11.8,22.7,16.8,22.0,25.4,24.3,27.2,24.6,25.8,/,/,/
14,13.0,19.1,11.0,22.2,25.6,25.0,27.4,26.0,25.5,/,/,/
15,13.0,8.3,13.1,21.6,25.7,26.4,27.7,25.7,23.7,/,/,/
16,16.1,9.5,15.7,27.3,21.7,27.1,27.4,24.9,24.9,/,/,/
17,15.8,12.9,17.4,23.5,20.8,26.1,27.2,24.8,23.8,/,/,/
18,12.8,15.1,21.1,19.3,22.4,26.5,26.1,25.6,24.2,/,/,/
19,13.7,15.9,20.6,21.2,23.5,20.7,25.4,25.2,24.1,/,/,/
20,14.4,10.9,17.3,22.6,23.6,26.3,25.9,25.8,23.7,/,/,/
21,15.5,14.1,15.8,25.6,23.2,26.4,26.6,26.5,25.1,/,/,/
22,13.8,17.6,17.7,25.6,23.8,26.9,27.2,27.1,25.4,/,/,/
23,7.5,13.6,17.0,25.0,24.4,26.7,27.3,27.1,25.9,/,/,/
24,1.9,16.6,10.2,22.3,25.4,26.2,27.1,27.2,25.4,/,/,/
25,4.5,17.2,8.4,23.4,24.6,26.0,27.2,27.0,25.6,/,/,/
26,10.8,12.9,11.8,24.5,25.9,27.1,27.2,26.9,26.0,/,/,/
27,14.2,13.3,11.6,23.2,26.8,27.3,27.5,26.8,24.3,/,/,/
28,15.4,16.6,11.9,22.0,27.4,26.7,27.2,25.2,24.0,/,/,/
29,15.5,15.5,16.3,21.4,27.2,26.2,26.5,25.1,24.9,/,/,/
30,14.6,,19.3,21.1,26.7,26.4,26.8,24.6,24.2,/,/,/
31,14.6,,21.9,,27.0,,27.9,25.8,,/,,/
平均,14.1,13.9,15.4,22.7,24.4,25.8,26.4,25.8,25,/,/,/
