2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,10.2,9.0,7.9,19.0,18.0,24.0,22.1,23.1,21.8,/,/,/
2,11.9,8.9,7.3,18.4,18.4,24.8,22.8,22.6,23.5,/,/,/
3,13.9,10.0,8.6,20.1,22.1,23.0,22.4,22.1,23.3,/,/,/
4,17.6,10.9,12.7,19.0,20.9,24.6,21.7,22.8,23.3,/,/,/
5,17.0,9.9,14.4,17.7,21.4,22.3,21.2,22.7,22.9,/,/,/
6,13.9,4.7,15.0,16.0,20.2,22.2,23.0,22.6,22.6,/,/,/
7,13.5,3.4,14.0,20.7,22.2,22.2,23.2,22.9,22.0,/,/,/
8,12.5,5.0,19.8,20.4,22.0,21.0,23.4,22.8,22.4,/,/,/
9,11.4,12.4,12.8,19.5,22.1,22.0,23.2,23.6,22.9,/,/,/
10,11.0,6.6,8.3,19.4,20.7,22.5,24.0,21.8,21.8,/,/,/
11,12.7,13.5,8.0,19.0,20.5,22.1,23.5,23.2,21.7,/,/,/
12,12.0,16.0,9.7,17.4,21.0,22.2,23.5,22.4,21.8,/,/,/
13,10.3,19.0,13.5,19.5,20.3,22.5,24.3,22.2,22.7,/,/,/
14,10.2,8.7,10.4,21.0,21.4,23.2,23.8,22.4,22.7,/,/,/
15,12.0,6.5,11.0,19.0,22.8,23.0,23.5,23.1,21.3,/,/,/
16,11.4,7.8,12.9,20.0,18.2,24.6,23.0,22.6,19.8,/,/,/
17,12.4,10.0,14.2,20.3,17.5,22.7,24.3,21.2,22.4,/,/,/
18,10.1,12.4,17.2,15.7,17.8,21.4,23.7,21.4,21.4,/,/,/
19,11.5,13.0,18.5,15.2,18.5,21.8,21.4,22.4,20.6,/,/,/
20,10.7,10.0,15.9,19.0,20.2,21.6,22.2,20.9,19.7,/,/,/
21,13.0,9.4,15.0,20.5,21.5,22.4,22.2,22.9,20.1,/,/,/
22,12.2,14.6,15.0,22.0,21.5,28.0,23.4,24.5,21.9,/,/,/
23,4.0,11.3,12.0,21.0,21.4,29.5,22.8,24.3,21.5,/,/,/
24,0.9,10.0,8.5,19.6,22.6,22.4,22.5,28.7,20.8,/,/,/
25,0.0,10.0,8.0,16.5,22.4,23.3,23.5,23.6,21.7,/,/,/
26,2.7,15.2,6.4,21.3,22.0,23.9,23.5,22.0,22.5,/,/,/
27,10.8,15.5,6.5,20.5,22.8,22.7,23.6,22.2,22.9,/,/,/
28,13.5,10.6,4.0,19.3,23.4,28.7,23.2,22.4,22.6,/,/,/
29,14.4,9.3,8.5,16.7,23.8,22.8,22.2,21.9,21.6,/,/,/
30,12.6,,13.5,17.2,24.0,22.5,22.2,22.8,21.1,/,/,/
31,9.9,,18.0,,24.0,,23.5,22.4,,/,,/
平均,11,10.5,11.9,19,21.1,23.3,23,22.8,21.9,/,/,/
