2013年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,/
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,/
15,/,/,/,/,/,/,/,/,/,/,/,/
16,/,/,/,/,/,/,/,/,/,/,/,/
17,/,/,/,/,/,/,/,/,/,/,/,/
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,/
21,/,/,/,/,/,/,/,0.7,/,/,/,/
22,/,/,/,/,/,/,/,2.8,/,/,/,/
23,/,/,/,/,/,/,/,3.5,/,/,/,/
24,/,/,/,/,/,/,/,3.0,/,/,/,/
25,/,/,/,/,/,/,/,4.1,/,/,/,/
26,/,/,/,/,/,/,/,4.1,/,/,/,/
27,/,/,/,/,/,/,/,4.5,/,/,/,/
28,/,/,/,/,/,/,/,3.2,/,/,/,/
29,/,,/,/,/,/,/,1.3,/,/,/,/
30,/,,/,/,/,/,/,1.0,/,/,/,/
31,/,,/,,/,,/,0.3,,/,,/
總和,/,/,/,/,/,/,/,28.5,/,/,/,/
