2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,6.0,6.3,7.0,8.2,6.4,9.6,10.1,,,,,
2,5.7,7.0,9.4,7.0,6.8,9.5,9.0,,,,,
3,7.5,6.9,5.5,6.9,6.3,9.1,7.7,,,,,
4,6.5,7.5,6.1,5.7,6.3,8.9,7.6,,,,,
5,7.5,6.5,7.1,5.6,7.3,13.0,7.5,,,,,
6,5.7,6.8,8.6,8.0,7.3,10.1,13.3,,,,,
7,9.5,5.6,5.9,6.5,9.1,10.3,6.3,,,,,
8,10.7,6.9,5.5,7.7,10.4,8.1,,,,,,
9,8.1,6.2,5.7,7.8,8.8,8.8,,,,,,
10,5.9,6.4,6.1,6.4,8.3,9.0,,,,,,
11,9.4,6.9,6.5,8.3,10.0,8.7,,,,,,
12,9.1,6.2,7.4,7.5,9.1,7.6,,,,,,
13,6.9,6.8,7.1,8.1,8.3,7.6,,,,,,
14,5.6,6.8,6.1,6.6,7.9,8.0,,,,,,
15,4.9,6.7,8.5,7.4,8.7,9.4,,,,,,
16,5.8,6.9,7.3,7.5,10.1,11.0,,,,,,
17,10.6,11.3,6.7,7.1,10.1,9.9,,,,,,
18,6.6,8.0,6.7,6.8,8.8,9.3,,,,,,
19,6.0,8.0,7.0,5.9,8.7,10.1,,,,,,
20,5.4,6.4,7.3,5.5,9.0,8.1,,,,,,
21,6.9,7.3,9.0,7.5,10.8,8.7,,,,,,
22,5.1,6.7,7.9,8.0,8.4,10.8,,,,,,
23,5.8,5.5,5.7,9.3,9.1,7.8,,,,,,
24,6.6,6.1,6.2,11.0,9.4,11.2,,,,,,
25,6.0,7.7,5.7,5.3,8.3,10.8,,,,,,
26,5.5,7.6,7.2,7.8,10.3,9.7,,,,,,
27,5.1,5.7,9.4,7.2,11.0,8.9,,,,,,
28,10.7,6.7,8.4,4.4,11.5,13.5,,,,,,
29,7.8,,9.5,3.7,10.8,13.1,,,,,,
30,6.6,,7.6,7.0,11.7,10.0,,,,,,
31,6.7,,7.4,,9.6,,,,,,,
平均,7,6.9,7.1,7.1,9,9.7,8.8, , , , , 
