2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,14.6,15.9,20.2,23.4,22.7,25.0,26.1,,,,,
2,14.5,15.9,19.6,23.7,23.1,26.2,26.9,,,,,
3,14.7,16.4,18.7,23.8,23.4,27.0,27.4,,,,,
4,15.8,16.5,19.4,23.7,23.9,27.4,27.5,,,,,
5,16.8,16.8,20.0,22.7,24.3,26.0,27.3,,,,,
6,16.0,17.0,20.6,22.9,24.8,24.7,27.1,,,,,
7,15.1,17.2,20.0,21.9,25.5,25.5,27.0,,,,,
8,12.5,17.5,19.9,21.8,26.2,26.2,,,,,,
9,12.0,18.0,20.3,20.6,26.7,26.5,,,,,,
10,12.9,18.2,20.6,21.3,27.0,26.9,,,,,,
11,13.2,17.8,20.9,22.7,27.4,27.1,,,,,,
12,12.1,17.9,20.9,23.1,27.8,27.5,,,,,,
13,12.1,18.7,21.0,23.3,28.5,27.7,,,,,,
14,12.4,18.5,21.2,23.7,28.3,27.8,,,,,,
15,12.8,17.9,21.0,23.7,28.7,27.5,,,,,,
16,13.5,18.5,21.5,24.4,29.0,26.6,,,,,,
17,13.7,17.5,21.7,24.1,28.9,26.9,,,,,,
18,13.8,16.3,22.1,23.7,28.9,27.2,,,,,,
19,14.1,16.0,22.2,23.5,29.1,26.5,,,,,,
20,15.1,15.8,22.6,23.7,28.7,25.7,,,,,,
21,16.6,15.7,21.5,24.4,29.2,24.7,,,,,,
22,17.7,16.2,18.0,25.1,29.0,24.8,,,,,,
23,17.7,17.6,18.7,25.2,29.6,25.0,,,,,,
24,16.9,19.2,18.5,25.1,29.8,25.5,,,,,,
25,17.4,19.7,18.5,23.2,29.7,25.7,,,,,,
26,16.8,19.9,20.0,23.5,29.8,25.4,,,,,,
27,16.7,19.4,21.1,23.1,29.9,25.6,,,,,,
28,16.2,19.8,22.2,22.8,30.1,24.8,,,,,,
29,15.8,,22.9,22.0,28.1,24.6,,,,,,
30,16.2,,23.1,22.4,25.4,25.3,,,,,,
31,15.9,,23.7,,24.5,,,,,,,
平均,14.9,17.6,20.7,23.3,27.4,26.1,27, , , , , 
