ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,994.3 ,1006.2 ,995.5 ,2012-05-01 08:12 ,992.5 ,2012-05-01 16:02 ,26.4 ,30.0 ,2012-05-01 10:16 ,23.7 ,2012-05-01 04:52 ,23.5 ,85 ,69 ,2012-05-01 09:18 ,6.1 ,240 ,17.5 ,260 ,2012-05-01 16:00 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.2 ,62.8 ,17.96 ,19.2 ,-5.3 ,... ,... ,7.5 
02,994.2 ,1006.2 ,997.0 ,2012-05-02 22:32 ,991.5 ,2012-05-02 03:33 ,24.0 ,29.0 ,2012-05-02 09:56 ,20.2 ,2012-05-02 17:59 ,21.5 ,86 ,77 ,2012-05-02 07:40 ,12.6 ,260 ,27.4 ,270 ,2012-05-02 07:40 ,58.0 ,5.8 ,13.0 ,2012-05-02 14:59 ,28.0 ,2012-05-02 14:55 ,1.1 ,8.4 ,4.52 ,12.2 ,-3.6 ,... ,... ,9.0 
03,996.9 ,1009.1 ,998.5 ,2012-05-03 08:31 ,995.7 ,2012-05-03 17:27 ,21.8 ,24.7 ,2012-05-03 11:01 ,18.9 ,2012-05-03 22:31 ,17.6 ,77 ,69 ,2012-05-03 23:34 ,5.0 ,40 ,11.3 ,40 ,2012-05-03 02:21 ,5.0 ,0.8 ,2.5 ,2012-05-03 21:58 ,5.0 ,2012-05-03 21:48 ,2.2 ,16.8 ,11.84 ,21.7 ,-3.4 ,... ,... ,8.2 
04,997.2 ,1009.5 ,998.8 ,2012-05-04 21:43 ,995.0 ,2012-05-04 05:03 ,19.3 ,20.8 ,2012-05-04 00:08 ,17.9 ,2012-05-04 10:19 ,16.1 ,82 ,69 ,2012-05-04 00:05 ,5.4 ,60 ,15.9 ,60 ,2012-05-04 08:27 ,29.0 ,11.4 ,5.0 ,2012-05-04 02:22 ,8.5 ,2012-05-04 02:00 ,0.0 ,0.0 ,2.17 ,7.3 ,-1.9 ,... ,... ,9.5 
05,998.6 ,1010.8 ,1000.0 ,2012-05-05 10:27 ,997.2 ,2012-05-05 01:48 ,21.8 ,24.7 ,2012-05-05 11:14 ,19.3 ,2012-05-05 00:04 ,16.2 ,71 ,64 ,2012-05-05 10:18 ,3.8 ,20 ,8.2 ,350 ,2012-05-05 07:02 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,12.0 ,91.3 ,25.15 ,9.0 ,2.9 ,... ,... ,1.2 
06,999.6 ,1011.7 ,1001.4 ,2012-05-06 09:58 ,998.1 ,2012-05-06 01:24 ,22.4 ,25.1 ,2012-05-06 12:34 ,18.3 ,2012-05-06 04:49 ,17.3 ,73 ,63 ,2012-05-06 15:39 ,3.0 ,40 ,10.4 ,140 ,2012-05-06 23:11 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,12.3 ,93.4 ,26.00 ,7.8 ,4.3 ,... ,... ,1.2 
07,998.6 ,1010.6 ,1000.3 ,2012-05-07 09:53 ,996.9 ,2012-05-07 23:39 ,24.9 ,27.9 ,2012-05-07 12:48 ,22.8 ,2012-05-07 01:41 ,20.3 ,76 ,70 ,2012-05-07 12:55 ,6.2 ,150 ,15.2 ,160 ,2012-05-07 17:57 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.7 ,81.1 ,24.25 ,11.5 ,4.7 ,... ,... ,2.5 
08,995.3 ,1007.3 ,997.1 ,2012-05-08 00:04 ,992.9 ,2012-05-08 17:07 ,25.4 ,28.6 ,2012-05-08 13:03 ,23.3 ,2012-05-08 03:38 ,22.0 ,81 ,69 ,2012-05-08 12:26 ,6.6 ,180 ,13.0 ,180 ,2012-05-08 09:42 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.0 ,60.6 ,19.79 ,10.3 ,-5.1 ,... ,... ,8.2 
09,997.1 ,1009.2 ,1000.4 ,2012-05-09 23:21 ,993.9 ,2012-05-09 02:54 ,23.6 ,27.2 ,2012-05-09 09:32 ,21.9 ,2012-05-09 15:12 ,21.2 ,87 ,80 ,2012-05-09 21:34 ,7.5 ,30 ,15.2 ,290 ,2012-05-09 04:56 ,10.0 ,5.0 ,4.5 ,2012-05-09 11:29 ,9.0 ,2012-05-09 11:20 ,0.1 ,0.8 ,3.24 ,10.8 ,-1.6 ,... ,... ,10.0 
10,999.5 ,1011.7 ,1000.6 ,2012-05-10 04:04 ,997.3 ,2012-05-10 05:32 ,21.1 ,22.4 ,2012-05-10 06:51 ,18.9 ,2012-05-10 19:17 ,18.9 ,87 ,81 ,2012-05-10 00:04 ,5.6 ,40 ,14.9 ,50 ,2012-05-10 05:20 ,19.0 ,15.3 ,3.0 ,2012-05-10 04:07 ,6.0 ,2012-05-10 03:37 ,0.0 ,0.0 ,3.32 ,9.7 ,-0.1 ,... ,... ,10.0 
