日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-16,15.1,18.4,14.5,14.9,16.5,14.8,957.4,15.0,68,8.7,320.0,0.3,955.2,960.2,2021-01-16 13:30:00,9.5,2021-01-16 03:25:00,36,2021-01-16 11:52:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,20.0,6.4,2021-01-16 23:44:00,21.9,2021-01-16 13:26:00,1019.8,13.01,6.9,0,0.0
2021-01-17,13.5,18.4,14.6,15.3,16.8,14.2,960.9,12.8,80,9.4,300.0,0.4,958.6,962.7,2021-01-17 15:10:00,8.5,2021-01-17 23:59:00,54,2021-01-17 14:24:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,30.0,4.8,2021-01-17 21:53:00,18.6,2021-01-17 15:02:00,1023.6,8.85,6.0,0,0.0
2021-01-18,13.8,18.4,14.3,15.0,16.8,14.2,961.2,12.7,81,9.2,320.0,0.4,958.6,962.8,2021-01-18 14:50:00,7.9,2021-01-18 02:18:00,55,2021-01-18 11:36:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,10.0,6.2,2021-01-18 00:25:00,18.6,2021-01-18 12:54:00,1023.9,12.52,7.1,0,0.0
2021-01-19,14.9,18.3,14.9,15.4,16.8,15.0,960.3,14.3,78,10.1,320.0,0.4,958.6,961.6,2021-01-19 14:58:00,9.2,2021-01-19 04:53:00,47,2021-01-19 12:23:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,360.0,4.8,2021-01-19 20:41:00,20.6,2021-01-19 11:14:00,1022.9,12.69,7.0,0,0.0
2021-01-20,16.4,18.3,15.5,15.8,17.0,16.0,959.3,16.5,72,11.1,290.0,0.4,957.0,960.9,2021-01-20 15:09:00,10.7,2021-01-20 06:30:00,39,2021-01-20 11:07:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,10.0,5.5,2021-01-20 00:48:00,23.5,2021-01-20 13:12:00,1021.7,13.70,6.7,0,0.0
2021-01-21,19.4,18.4,16.9,16.8,17.3,18.1,957.2,20.0,63,12.2,340.0,0.3,954.4,959.3,2021-01-21 15:25:00,14.1,2021-01-21 03:46:00,36,2021-01-21 11:57:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,360.0,4.6,2021-01-21 00:05:00,27.4,2021-01-21 13:49:00,1019.4,12.84,6.8,0,0.0
2021-01-22,18.3,18.5,17.6,17.6,17.9,18.1,954.2,18.5,84,15.7,210.0,0.3,952.9,955.9,2021-01-22 23:03:00,16.5,2021-01-22 23:59:00,60,2021-01-22 12:11:00,1.0,2021-01-22 12:36:00,0.5,2021-01-22 12:54:00,140.0,6.6,2021-01-22 00:06:00,23.8,2021-01-22 12:16:00,1016.2,4.08,4.7,0,4.0
2021-01-23,18.0,18.7,17.7,17.8,18.2,17.9,954.8,18.4,84,15.5,280.0,0.4,952.2,957.9,2021-01-23 15:34:00,14.2,2021-01-23 07:23:00,52,2021-01-23 10:52:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,10.0,5.5,2021-01-23 23:17:00,24.6,2021-01-23 13:12:00,1016.9,14.06,6.8,0,0.0
2021-01-24,18.0,18.9,17.4,17.7,18.4,17.7,958.0,17.5,77,13.0,310.0,0.4,956.4,959.6,2021-01-24 14:31:00,12.0,2021-01-24 06:53:00,31,2021-01-24 10:43:00,0.0,2021-01-24 00:00:00,0.0,2021-01-24 00:00:00,330.0,6.4,2021-01-24 08:46:00,23.9,2021-01-24 12:02:00,1020.4,14.77,8.2,0,0.0
2021-01-25,19.2,19.0,18.1,18.3,18.7,18.7,958.9,18.2,74,13.2,330.0,0.4,956.5,961.2,2021-01-25 15:05:00,14.2,2021-01-25 05:06:00,46,2021-01-25 10:54:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,10.0,7.2,2021-01-25 08:27:00,24.2,2021-01-25 12:17:00,1021.3,14.38,7.8,0,0.0
2021-01-26,17.9,19.2,17.6,18.1,18.8,17.8,958.0,17.1,75,12.3,290.0,0.4,955.9,959.7,2021-01-26 15:25:00,12.2,2021-01-26 05:21:00,42,2021-01-26 11:25:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,10.0,6.0,2021-01-26 08:02:00,23.6,2021-01-26 11:25:00,1020.3,14.97,7.5,0,0.0
2021-01-27,17.5,19.3,17.4,17.9,18.8,17.5,958.1,16.4,80,12.8,350.0,0.4,955.6,959.7,2021-01-27 14:44:00,11.8,2021-01-27 06:19:00,49,2021-01-27 10:14:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,350.0,6.5,2021-01-27 23:26:00,21.9,2021-01-27 13:10:00,1020.5,14.38,7.7,0,0.0
2021-01-28,17.2,19.3,17.4,17.9,18.8,17.4,960.4,15.9,79,12.0,320.0,0.5,958.4,961.8,2021-01-28 14:21:00,10.8,2021-01-28 23:52:00,50,2021-01-28 11:53:00,0.0,2021-01-28 00:00:00,0.0,2021-01-28 00:00:00,310.0,6.3,2021-01-28 09:49:00,23.1,2021-01-28 11:52:00,1022.9,15.03,7.9,0,0.0
2021-01-29,16.0,19.4,16.8,17.5,18.8,16.5,961.1,14.6,82,11.6,310.0,0.3,959.8,962.9,2021-01-29 13:48:00,10.6,2021-01-29 00:28:00,64,2021-01-29 11:22:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,20.0,6.1,2021-01-29 22:42:00,19.5,2021-01-29 11:22:00,1023.7,11.59,7.4,0,0.0
2021-01-30,16.2,19.4,16.5,17.2,18.6,16.4,962.9,14.8,76,10.4,320.0,0.5,960.8,964.3,2021-01-30 14:34:00,9.9,2021-01-30 06:49:00,47,2021-01-30 10:46:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,360.0,5.6,2021-01-30 09:09:00,20.9,2021-01-30 11:48:00,1025.6,15.56,7.6,0,0.0
2021-01-31,16.1,19.3,16.5,17.2,18.5,16.3,963.1,14.9,74,10.0,330.0,0.4,960.9,965.1,2021-01-31 14:57:00,10.6,2021-01-31 06:57:00,45,2021-01-31 09:45:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,350.0,5.0,2021-01-31 08:03:00,21.9,2021-01-31 12:03:00,1025.8,14.61,8.0,0,0.0
2021-02-01,16.3,19.3,16.4,17.1,18.4,16.4,961.1,15.7,68,9.4,310.0,0.5,958.5,963.0,2021-02-01 15:15:00,10.8,2021-02-01 05:23:00,42,2021-02-01 12:00:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,30.0,6.0,2021-02-01 00:13:00,22.7,2021-02-01 13:39:00,1023.7,16.02,7.4,0,0.0
2021-02-02,16.9,19.2,16.5,17.1,18.4,16.7,960.8,16.7,60,8.2,300.0,0.5,958.4,962.4,2021-02-02 15:48:00,10.9,2021-02-02 07:37:00,28,2021-02-02 15:19:00,0.0,2021-02-02 00:00:00,0.0,2021-02-02 00:00:00,360.0,5.5,2021-02-02 08:03:00,24.2,2021-02-02 13:40:00,1023.3,16.69,7.4,0,0.0
2021-02-03,17.2,19.2,16.6,17.2,18.3,16.9,962.3,16.9,64,9.4,300.0,0.6,959.9,964.3,2021-02-03 14:40:00,11.1,2021-02-03 07:06:00,33,2021-02-03 10:35:00,0.0,2021-02-03 00:00:00,0.0,2021-02-03 00:00:00,40.0,5.6,2021-02-03 08:55:00,24.5,2021-02-03 13:04:00,1024.9,16.74,7.9,0,0.0
2021-02-04,17.5,19.2,16.9,17.4,18.4,17.3,962.3,17.0,68,10.7,330.0,0.6,960.1,964.2,2021-02-04 15:16:00,11.6,2021-02-04 06:48:00,35,2021-02-04 10:39:00,0.0,2021-02-04 00:00:00,0.0,2021-02-04 00:00:00,10.0,7.1,2021-02-04 08:06:00,24.4,2021-02-04 12:17:00,1025.0,16.10,7.6,0,0.0
2021-02-05,17.9,19.2,17.3,17.7,18.6,17.6,960.7,17.2,72,11.8,310.0,0.5,958.7,962.6,2021-02-05 14:20:00,12.0,2021-02-05 06:24:00,39,2021-02-05 14:09:00,0.0,2021-02-05 00:00:00,0.0,2021-02-05 00:00:00,10.0,4.9,2021-02-05 08:12:00,24.9,2021-02-05 11:59:00,1023.2,13.83,8.1,0,0.0
2021-02-06,17.6,19.3,17.2,17.8,18.7,17.4,959.5,17.1,65,9.9,300.0,0.6,957.0,961.4,2021-02-06 15:09:00,11.5,2021-02-06 06:00:00,31,2021-02-06 11:18:00,0.0,2021-02-06 00:00:00,0.0,2021-02-06 00:00:00,40.0,5.2,2021-02-06 08:52:00,25.3,2021-02-06 12:16:00,1022.0,17.59,7.4,0,0.0
2021-02-07,18.3,19.3,17.5,17.9,18.7,17.9,959.4,17.9,70,11.7,290.0,0.6,957.0,961.2,2021-02-07 15:27:00,12.9,2021-02-07 06:40:00,35,2021-02-07 11:25:00,0.0,2021-02-07 00:00:00,0.0,2021-02-07 00:00:00,330.0,4.8,2021-02-07 09:25:00,25.8,2021-02-07 12:30:00,1021.9,16.91,7.5,0,0.0
2021-02-08,18.9,19.3,17.8,18.1,18.9,18.4,959.8,18.3,72,12.7,310.0,0.5,957.8,961.1,2021-02-08 14:04:00,13.2,2021-02-08 07:29:00,39,2021-02-08 10:26:00,0.0,2021-02-08 00:00:00,0.0,2021-02-08 00:00:00,30.0,6.2,2021-02-08 22:38:00,24.4,2021-02-08 12:13:00,1022.2,16.14,8.2,0,0.0
2021-02-09,19.6,19.4,18.6,18.7,19.1,19.2,959.1,18.5,77,14.1,340.0,0.3,957.2,961.0,2021-02-09 15:39:00,14.1,2021-02-09 06:16:00,45,2021-02-09 10:16:00,0.0,2021-02-09 00:00:00,0.0,2021-02-09 00:00:00,360.0,5.7,2021-02-09 00:04:00,24.1,2021-02-09 10:14:00,1021.5,15.09,8.3,0,0.0
2021-02-10,18.6,19.6,18.5,18.9,19.4,18.7,955.1,17.4,86,14.9,360.0,0.5,952.0,958.6,2021-02-10 15:10:00,13.6,2021-02-10 07:22:00,62,2021-02-10 15:12:00,1.0,2021-02-10 20:30:00,0.5,2021-02-10 20:26:00,360.0,5.2,2021-02-10 00:06:00,22.5,2021-02-10 15:11:00,1017.3,9.39,8.0,0,1.0
2021-02-11,17.1,19.7,18.1,18.7,19.5,17.8,953.0,16.3,97,15.8,290.0,0.5,949.8,955.6,2021-02-11 14:52:00,13.1,2021-02-11 23:53:00,71,2021-02-11 14:12:00,9.5,2021-02-11 05:06:00,3.0,2021-02-11 05:14:00,20.0,7.0,2021-02-11 07:16:00,21.7,2021-02-11 13:38:00,1015.1,6.67,6.0,0,21.5
2021-02-12,16.5,19.7,17.3,18.1,19.2,16.9,955.0,15.9,86,13.3,330.0,0.5,953.0,957.5,2021-02-12 02:16:00,9.6,2021-02-12 06:49:00,50,2021-02-12 11:38:00,0.0,2021-02-12 00:00:00,0.0,2021-02-12 00:00:00,360.0,5.9,2021-02-13 00:00:00,21.6,2021-02-12 13:33:00,1017.2,19.50,7.4,0,0.0
2021-02-13,19.7,19.7,18.6,18.7,19.3,19.1,956.8,18.9,74,13.7,340.0,0.5,954.8,958.4,2021-02-13 15:43:00,14.0,2021-02-13 07:11:00,43,2021-02-13 10:03:00,0.0,2021-02-13 00:00:00,0.0,2021-02-13 00:00:00,10.0,4.9,2021-02-13 08:53:00,25.3,2021-02-13 11:11:00,1019.0,17.06,8.0,0,0.0
2021-02-14,18.8,19.8,18.5,18.9,19.5,18.7,956.1,17.9,75,12.9,330.0,0.6,954.0,957.7,2021-02-14 15:22:00,13.5,2021-02-14 07:01:00,45,2021-02-14 10:35:00,0.0,2021-02-14 00:00:00,0.0,2021-02-14 00:00:00,30.0,5.8,2021-02-14 08:28:00,24.6,2021-02-14 11:27:00,1018.3,15.77,8.5,0,0.0
2021-02-15,18.1,19.8,18.0,18.6,19.5,18.1,956.3,17.2,71,11.3,310.0,0.6,954.4,957.8,2021-02-15 14:02:00,11.6,2021-02-15 07:09:00,29,2021-02-15 10:40:00,0.0,2021-02-15 00:00:00,0.0,2021-02-15 00:00:00,10.0,6.9,2021-02-15 23:13:00,24.7,2021-02-15 12:06:00,1018.6,17.75,7.6,0,0.0
2021-02-16,19.4,19.9,18.6,18.9,19.6,19.0,957.5,18.4,72,13.0,340.0,0.4,955.0,959.4,2021-02-16 14:44:00,14.7,2021-02-16 03:25:00,42,2021-02-16 12:16:00,0.0,2021-02-16 00:00:00,0.0,2021-02-16 00:00:00,20.0,7.0,2021-02-16 23:06:00,25.4,2021-02-16 12:15:00,1019.8,18.23,7.9,0,0.0
2021-02-17,18.0,19.9,18.3,18.9,19.7,18.3,959.5,16.8,76,12.3,320.0,0.4,957.7,962.0,2021-02-17 13:43:00,12.2,2021-02-17 23:53:00,56,2021-02-17 15:38:00,0.0,2021-02-17 00:00:00,0.0,2021-02-17 00:00:00,320.0,5.9,2021-02-17 23:32:00,22.3,2021-02-17 10:38:00,1021.9,14.45,8.3,0,0.0
2021-02-18,15.9,20.0,17.3,18.3,19.6,16.7,963.0,14.4,77,10.3,310.0,0.4,961.0,965.0,2021-02-18 15:05:00,10.9,2021-02-18 23:59:00,52,2021-02-18 14:05:00,0.0,2021-02-18 00:00:00,0.0,2021-02-18 00:00:00,10.0,6.9,2021-02-18 22:20:00,20.7,2021-02-18 13:35:00,1025.7,14.92,7.4,0,0.0
2021-02-19,15.4,20.0,16.6,17.6,19.2,16.0,963.1,13.9,74,9.0,10.0,0.4,961.2,965.0,2021-02-19 15:02:00,9.1,2021-02-19 06:53:00,44,2021-02-19 11:40:00,0.0,2021-02-19 00:00:00,0.0,2021-02-19 00:00:00,360.0,6.3,2021-02-19 09:24:00,20.6,2021-02-19 12:02:00,1025.8,14.27,7.9,0,0.0
2021-02-20,15.2,19.9,16.3,17.3,19.0,15.8,961.1,13.9,71,8.4,310.0,0.5,959.2,963.4,2021-02-20 15:02:00,8.5,2021-02-20 06:08:00,35,2021-02-20 09:34:00,0.0,2021-02-20 00:00:00,0.0,2021-02-20 00:00:00,330.0,5.3,2021-02-20 00:01:00,21.0,2021-02-20 11:40:00,1023.7,17.95,8.2,0,0.0
2021-02-21,15.9,19.7,16.4,17.3,18.8,16.2,959.6,15.2,65,8.0,320.0,0.5,957.4,961.5,2021-02-21 15:42:00,9.7,2021-02-21 07:29:00,36,2021-02-21 14:18:00,0.0,2021-02-21 00:00:00,0.0,2021-02-21 00:00:00,10.0,6.1,2021-02-21 08:44:00,22.8,2021-02-21 12:43:00,1022.0,19.11,7.6,0,0.0
2021-02-22,17.3,19.6,16.9,17.5,18.7,17.1,958.1,17.0,64,9.4,320.0,0.4,955.9,960.0,2021-02-22 14:52:00,10.4,2021-02-22 06:19:00,35,2021-02-22 13:51:00,0.0,2021-02-22 00:00:00,0.0,2021-02-22 00:00:00,330.0,4.9,2021-02-22 00:12:00,25.3,2021-02-22 13:40:00,1020.5,19.60,7.6,0,0.0
2021-02-23,19.8,19.6,18.0,18.1,18.9,18.9,956.3,19.5,69,13.0,320.0,0.5,953.6,959.3,2021-02-23 15:17:00,12.9,2021-02-23 06:03:00,32,2021-02-23 10:18:00,0.0,2021-02-23 00:00:00,0.0,2021-02-23 00:00:00,10.0,5.1,2021-02-23 00:01:00,28.4,2021-02-23 11:50:00,1018.5,19.29,7.6,0,0.0
2021-02-24,21.4,19.6,19.6,19.4,19.4,20.6,955.1,20.2,82,16.9,310.0,0.4,952.5,957.0,2021-02-24 15:42:00,15.7,2021-02-24 00:53:00,53,2021-02-24 12:08:00,0.0,2021-02-24 00:00:00,0.0,2021-02-24 00:00:00,360.0,5.4,2021-02-24 08:26:00,27.5,2021-02-24 13:15:00,1017.2,15.80,7.8,0,0.0
2021-02-25,20.8,19.8,19.8,19.9,20.0,20.4,953.3,20.0,81,16.3,320.0,0.5,951.5,955.0,2021-02-25 15:24:00,15.4,2021-02-25 06:59:00,46,2021-02-25 10:34:00,0.0,2021-02-25 00:00:00,0.0,2021-02-25 00:00:00,10.0,8.1,2021-02-25 05:15:00,27.2,2021-02-25 10:29:00,1015.3,13.56,8.1,0,0.0
2021-02-26,21.2,20.0,20.0,20.1,20.2,20.7,952.4,20.4,77,16.1,310.0,0.5,950.8,954.3,2021-02-26 13:32:00,15.7,2021-02-26 06:31:00,51,2021-02-26 11:32:00,0.0,2021-02-26 00:00:00,0.0,2021-02-26 00:00:00,310.0,7.2,2021-02-26 23:54:00,27.6,2021-02-26 12:40:00,1014.3,15.44,8.6,0,0.0
2021-02-27,20.6,20.2,20.1,20.3,20.5,20.6,955.4,19.5,85,16.8,320.0,0.4,953.5,957.5,2021-02-27 03:26:00,16.4,2021-02-27 06:53:00,62,2021-02-27 14:22:00,0.0,2021-02-27 00:00:00,0.0,2021-02-27 00:00:00,300.0,5.1,2021-02-27 20:36:00,25.2,2021-02-27 14:22:00,1017.5,11.98,8.0,0,0.0
2021-02-28,21.1,20.4,20.2,20.4,20.6,20.7,957.5,20.0,78,15.8,320.0,0.5,955.7,959.0,2021-02-28 13:47:00,15.0,2021-02-28 06:29:00,51,2021-02-28 10:37:00,0.0,2021-02-28 00:00:00,0.0,2021-02-28 00:00:00,30.0,6.8,2021-02-28 09:40:00,26.6,2021-02-28 12:28:00,1019.7,16.77,8.8,0,0.0
2021-03-01,21.1,20.5,20.2,20.5,20.8,20.8,958.7,20.0,76,15.4,310.0,0.5,956.6,960.5,2021-03-01 14:55:00,14.6,2021-03-01 06:18:00,44,2021-03-01 10:51:00,0.0,2021-03-01 00:00:00,0.0,2021-03-01 00:00:00,360.0,5.7,2021-03-01 08:59:00,27.6,2021-03-01 10:48:00,1021.0,16.87,8.1,0,0.0
2021-03-02,19.8,20.6,20.1,20.6,21.0,20.1,959.1,18.9,81,15.6,330.0,0.5,957.3,961.4,2021-03-02 13:10:00,14.5,2021-03-02 23:35:00,63,2021-03-02 08:58:00,0.0,2021-03-02 00:00:00,0.0,2021-03-02 00:00:00,320.0,6.3,2021-03-02 23:31:00,23.6,2021-03-02 10:03:00,1021.5,8.43,6.3,0,0.0
2021-03-03,18.3,20.7,19.2,19.9,20.8,18.9,960.8,17.0,86,14.5,330.0,0.3,959.8,962.3,2021-03-03 13:35:00,14.2,2021-03-03 02:33:00,61,2021-03-03 11:17:00,0.0,2021-03-03 00:00:00,0.0,2021-03-03 00:00:00,360.0,5.9,2021-03-03 08:37:00,23.9,2021-03-03 11:17:00,1023.4,6.82,5.1,0,0.0
2021-03-04,20.2,20.7,19.5,19.9,20.6,20.0,960.6,19.2,79,15.3,340.0,0.4,958.5,961.8,2021-03-04 13:53:00,13.7,2021-03-04 05:04:00,49,2021-03-04 12:19:00,0.0,2021-03-04 00:00:00,0.0,2021-03-04 00:00:00,30.0,4.9,2021-03-04 02:27:00,26.2,2021-03-04 12:04:00,1023.0,13.23,7.0,0,0.0
2021-03-05,21.2,20.7,20.2,20.4,20.7,20.8,958.9,20.6,81,17.1,310.0,0.4,957.0,961.0,2021-03-05 14:33:00,16.0,2021-03-05 05:33:00,57,2021-03-05 12:19:00,0.0,2021-03-05 00:00:00,0.0,2021-03-05 00:00:00,20.0,4.9,2021-03-05 01:36:00,25.2,2021-03-05 12:07:00,1021.3,11.55,8.2,0,0.0
2021-03-06,22.0,20.8,20.8,20.8,20.9,21.5,959.1,21.2,82,17.9,310.0,0.4,957.4,960.8,2021-03-06 15:45:00,17.2,2021-03-06 06:07:00,54,2021-03-06 09:57:00,0.0,2021-03-06 00:00:00,0.0,2021-03-06 00:00:00,300.0,5.3,2021-03-06 08:22:00,26.9,2021-03-06 11:34:00,1021.4,10.94,7.7,0,0.0
2021-03-07,20.6,20.9,20.7,21.0,21.2,20.9,959.6,19.2,91,17.6,350.0,0.5,958.1,961.3,2021-03-07 15:29:00,15.1,2021-03-08 00:00:00,68,2021-03-07 10:25:00,0.0,2021-03-07 00:00:00,0.0,2021-03-07 00:00:00,20.0,6.2,2021-03-07 22:54:00,24.6,2021-03-07 10:25:00,1022.0,8.93,7.2,0,0.0
2021-03-08,20.9,21.0,20.5,20.8,21.2,20.9,960.5,19.0,84,16.2,330.0,0.5,958.4,962.0,2021-03-08 15:14:00,14.5,2021-03-08 07:22:00,58,2021-03-08 09:45:00,0.0,2021-03-08 00:00:00,0.0,2021-03-08 00:00:00,10.0,7.8,2021-03-08 23:16:00,24.5,2021-03-08 12:33:00,1023.0,15.75,7.9,0,0.0
