ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,977.1 ,1014.7 ,978.8 ,2018-04-01 10:10 ,975.8 ,2018-04-01 15:56 ,21.1 ,24.7 ,2018-04-01 12:36 ,19.1 ,2018-04-01 05:13 ,14.1 ,64 ,57 ,2018-04-01 01:23 ,4.3 ,40 ,16.3 ,10 ,2018-04-01 00:40 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.0 ,81.3 ,25.81 ,14.2 ,3.1 ,10 ,2018-04-01 12:00 ,4.5 
02,977.2 ,1014.8 ,978.7 ,2018-04-02 09:48 ,976.1 ,2018-04-02 03:22 ,21.4 ,24.6 ,2018-04-02 11:26 ,19.3 ,2018-04-02 02:40 ,15.6 ,70 ,60 ,2018-04-02 09:25 ,4.7 ,50 ,11.4 ,40 ,2018-04-02 18:57 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.0 ,81.2 ,28.19 ,22.5 ,7.8 ,12 ,2018-04-02 12:00 ,5.2 
03,977.9 ,1015.4 ,979.5 ,2018-04-03 09:18 ,976.6 ,2018-04-03 02:49 ,21.8 ,24.7 ,2018-04-03 13:05 ,20.3 ,2018-04-03 00:40 ,16.2 ,71 ,60 ,2018-04-03 09:59 ,5.5 ,60 ,11.1 ,70 ,2018-04-03 07:01 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.2 ,82.6 ,26.87 ,14.2 ,7.2 ,11 ,2018-04-03 12:00 ,3.8 
04,977.0 ,1014.5 ,978.6 ,2018-04-04 09:28 ,975.7 ,2018-04-04 15:11 ,22.1 ,24.9 ,2018-04-04 11:04 ,20.4 ,2018-04-04 03:20 ,16.6 ,71 ,60 ,2018-04-04 13:26 ,5.6 ,60 ,9.6 ,60 ,2018-04-04 02:03 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.8 ,87.4 ,28.52 ,20.0 ,4.3 ,12 ,2018-04-04 12:00 ,3.0 
05,976.3 ,1013.6 ,978.0 ,2018-04-05 09:14 ,974.7 ,2018-04-05 15:50 ,22.9 ,26.2 ,2018-04-05 10:52 ,21.3 ,2018-04-05 02:26 ,18.1 ,74 ,63 ,2018-04-05 10:52 ,4.5 ,80 ,9.5 ,100 ,2018-04-05 08:27 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.2 ,66.2 ,23.17 ,25.8 ,4.0 ,10 ,2018-04-05 11:00 ,4.3 
06,976.8 ,1014.2 ,980.2 ,2018-04-06 23:10 ,974.2 ,2018-04-06 02:47 ,22.3 ,26.9 ,2018-04-06 10:25 ,17.8 ,2018-04-06 23:58 ,17.7 ,76 ,64 ,2018-04-06 13:09 ,5.4 ,20 ,32.7 ,30 ,2018-04-06 23:47 ,0.2 ,0.3 ,0.1 ,2018-04-06 20:28 ,0.1 ,2018-04-06 19:40 ,10.2 ,82.2 ,29.33 ,29.2 ,-2.7 ,12 ,2018-04-06 12:00 ,3.7 
07,982.1 ,1020.5 ,984.8 ,2018-04-07 22:01 ,978.7 ,2018-04-07 00:38 ,16.7 ,18.1 ,2018-04-07 11:44 ,15.3 ,2018-04-07 23:29 ,12.0 ,74 ,64 ,2018-04-07 11:35 ,8.1 ,10 ,35.5 ,40 ,2018-04-07 01:54 ,1.3 ,1.3 ,0.4 ,2018-04-07 00:48 ,0.4 ,2018-04-07 00:01 ,0.0 ,0.0 ,3.40 ,10.0 ,-5.6 ,4 ,2018-04-07 12:00 ,10.0 
08,982.9 ,1021.2 ,984.3 ,2018-04-08 09:33 ,981.4 ,2018-04-08 15:32 ,18.1 ,20.9 ,2018-04-08 11:35 ,16.1 ,2018-04-08 00:01 ,10.9 ,63 ,57 ,2018-04-08 11:20 ,5.6 ,30 ,18.5 ,40 ,2018-04-08 00:12 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.8 ,14.5 ,14.05 ,16.7 ,5.4 ,9 ,2018-04-08 12:00 ,8.5 
09,981.5 ,1019.5 ,983.3 ,2018-04-09 08:42 ,979.8 ,2018-04-09 17:09 ,19.6 ,22.9 ,2018-04-09 12:07 ,18.1 ,2018-04-09 02:29 ,12.6 ,64 ,56 ,2018-04-09 11:53 ,5.0 ,40 ,13.8 ,60 ,2018-04-09 18:59 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.0 ,56.1 ,22.53 ,25.0 ,4.0 ,10 ,2018-04-09 12:00 ,5.2 
10,978.9 ,1016.5 ,981.0 ,2018-04-10 09:14 ,977.1 ,2018-04-10 15:52 ,21.7 ,23.9 ,2018-04-10 12:31 ,18.9 ,2018-04-10 00:11 ,18.9 ,84 ,70 ,2018-04-10 00:01 ,3.5 ,190 ,10.9 ,40 ,2018-04-10 01:43 ,1.1 ,0.5 ,0.5 ,2018-04-10 09:21 ,1.1 ,2018-04-10 09:10 ,0.1 ,0.8 ,8.90 ,15.0 ,-1.2 ,6 ,2018-04-10 13:00 ,9.0 
