ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,987.4 ,1025.7 ,989.5 ,2020-01-01 10:00 ,985.8 ,2020-01-01 04:16 ,18.9 ,22.2 ,2020-01-01 13:18 ,16.8 ,2020-01-01 03:10 ,16.4 ,87 ,60 ,2020-01-01 13:49 ,5.2 ,20 ,21.9 ,10 ,2020-01-01 04:16 ,1.6 ,1.5 ,0.5 ,2020-01-01 02:56 ,0.5 ,2020-01-01 02:56 ,3.0 ,27.9 ,11.62 ,17.5 ,-2.2 ,6 ,2020-01-01 13:00 ,8.0 
02,986.6 ,1024.8 ,988.8 ,2020-01-02 09:26 ,985.2 ,2020-01-02 15:38 ,19.4 ,22.3 ,2020-01-02 12:02 ,17.8 ,2020-01-02 08:40 ,15.6 ,79 ,54 ,2020-01-02 13:36 ,5.2 ,20 ,14.9 ,20 ,2020-01-02 21:15 ,1.8 ,1.0 ,0.5 ,2020-01-02 08:22 ,1.3 ,2020-01-02 07:58 ,4.5 ,41.8 ,12.28 ,26.2 ,2.9 ,7 ,2020-01-02 12:00 ,6.5 
03,984.9 ,1023.0 ,986.6 ,2020-01-03 09:55 ,983.4 ,2020-01-03 15:17 ,19.4 ,21.9 ,2020-01-03 12:14 ,18.2 ,2020-01-03 02:21 ,15.3 ,77 ,62 ,2020-01-03 12:13 ,3.9 ,10 ,15.1 ,30 ,2020-01-03 08:22 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.9 ,17.6 ,8.75 ,19.2 ,2.5 ,5 ,2020-01-03 12:00 ,7.2 
04,983.3 ,1021.3 ,985.2 ,2020-01-04 09:08 ,981.5 ,2020-01-04 14:55 ,20.0 ,22.4 ,2020-01-04 11:03 ,18.8 ,2020-01-04 03:59 ,15.1 ,74 ,55 ,2020-01-04 12:28 ,4.3 ,10 ,15.3 ,40 ,2020-01-04 21:04 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.9 ,73.2 ,15.24 ,29.2 ,-4.0 ,6 ,2020-01-04 12:00 ,3.8 
05,984.3 ,1022.3 ,986.1 ,2020-01-05 09:12 ,982.6 ,2020-01-05 14:18 ,20.2 ,23.0 ,2020-01-05 13:16 ,18.0 ,2020-01-05 07:19 ,17.0 ,82 ,62 ,2020-01-05 11:32 ,5.2 ,20 ,17.6 ,60 ,2020-01-05 06:35 ,1.8 ,0.3 ,1.0 ,2020-01-05 07:13 ,1.8 ,2020-01-05 06:43 ,2.5 ,23.2 ,9.36 ,20.0 ,-2.7 ,6 ,2020-01-05 12:00 ,7.3 
06,983.1 ,1021.0 ,984.9 ,2020-01-06 09:04 ,981.5 ,2020-01-06 14:37 ,20.8 ,22.8 ,2020-01-06 10:11 ,19.6 ,2020-01-06 02:50 ,17.5 ,82 ,63 ,2020-01-06 11:19 ,7.2 ,60 ,13.1 ,60 ,2020-01-06 21:10 ,0.3 ,0.2 ,0.3 ,2020-01-06 02:45 ,0.3 ,2020-01-06 02:45 ,6.2 ,57.4 ,14.59 ,25.0 ,4.0 ,7 ,2020-01-06 12:00 ,4.8 
07,980.5 ,1018.3 ,982.0 ,2020-01-07 00:01 ,978.7 ,2020-01-07 16:06 ,21.4 ,25.8 ,2020-01-07 14:30 ,19.7 ,2020-01-07 02:57 ,18.7 ,86 ,52 ,2020-01-07 14:35 ,4.5 ,30 ,11.3 ,80 ,2020-01-07 06:52 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.0 ,55.5 ,13.76 ,16.7 ,-3.2 ,5 ,2020-01-07 12:00 ,3.5 
08,981.2 ,1019.1 ,983.2 ,2020-01-08 08:41 ,979.3 ,2020-01-08 15:09 ,19.9 ,21.4 ,2020-01-08 00:15 ,18.5 ,2020-01-08 23:49 ,19.0 ,95 ,80 ,2020-01-08 11:01 ,5.5 ,10 ,23.4 ,40 ,2020-01-08 17:38 ,11.2 ,4.7 ,1.3 ,2020-01-08 06:52 ,4.6 ,2020-01-08 06:20 ,0.1 ,0.9 ,3.49 ,13.4 ,-1.8 ,2 ,2020-01-08 11:00 ,9.2 
09,981.1 ,1019.0 ,983.2 ,2020-01-09 08:46 ,979.4 ,2020-01-09 15:40 ,19.3 ,22.1 ,2020-01-09 12:37 ,18.3 ,2020-01-09 05:38 ,16.7 ,85 ,63 ,2020-01-09 12:36 ,4.9 ,20 ,17.1 ,30 ,2020-01-09 02:06 ,3.2 ,1.3 ,1.5 ,2020-01-09 23:41 ,2.5 ,2020-01-09 22:51 ,1.2 ,11.1 ,8.04 ,15.3 ,-2.0 ,5 ,2020-01-09 13:00 ,8.7 
10,979.2 ,1017.0 ,981.4 ,2020-01-10 09:12 ,977.4 ,2020-01-10 15:56 ,20.0 ,22.8 ,2020-01-10 10:57 ,18.0 ,2020-01-10 00:08 ,17.3 ,85 ,64 ,2020-01-10 10:58 ,5.6 ,50 ,13.0 ,40 ,2020-01-10 01:01 ,1.1 ,0.8 ,0.6 ,2020-01-10 00:49 ,0.9 ,2020-01-10 00:01 ,4.4 ,40.6 ,12.46 ,23.3 ,3.9 ,7 ,2020-01-10 12:00 ,6.7 
11,977.5 ,1015.2 ,979.2 ,2020-01-11 08:55 ,975.5 ,2020-01-11 14:29 ,21.0 ,23.5 ,2020-01-11 10:40 ,19.5 ,2020-01-11 01:12 ,17.5 ,81 ,61 ,2020-01-11 13:12 ,4.4 ,80 ,10.2 ,60 ,2020-01-11 00:24 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.1 ,74.7 ,15.82 ,29.2 ,3.0 ,6 ,2020-01-11 13:00 ,4.8 
12,977.0 ,1014.9 ,978.6 ,2020-01-12 21:11 ,974.9 ,2020-01-12 14:21 ,18.8 ,21.6 ,2020-01-12 08:30 ,16.8 ,2020-01-12 20:48 ,18.0 ,96 ,79 ,2020-01-12 08:29 ,5.9 ,10 ,25.1 ,30 ,2020-01-12 18:40 ,8.0 ,4.2 ,1.1 ,2020-01-12 11:17 ,3.5 ,2020-01-12 10:40 ,0.3 ,2.8 ,3.93 ,14.2 ,-1.5 ,2 ,2020-01-12 14:00 ,9.2 
13,978.8 ,1016.8 ,980.3 ,2020-01-13 09:11 ,976.5 ,2020-01-13 04:18 ,18.6 ,22.0 ,2020-01-13 14:23 ,16.9 ,2020-01-13 01:49 ,16.8 ,90 ,66 ,2020-01-13 14:20 ,5.5 ,10 ,26.1 ,40 ,2020-01-13 04:13 ,12.2 ,4.2 ,3.0 ,2020-01-13 03:10 ,6.0 ,2020-01-13 02:31 ,3.1 ,28.5 ,10.66 ,16.3 ,-2.2 ,4 ,2020-01-13 11:00 ,8.5 
14,980.8 ,1018.6 ,982.2 ,2020-01-14 21:47 ,979.1 ,2020-01-14 00:05 ,20.5 ,23.9 ,2020-01-14 12:14 ,18.4 ,2020-01-14 06:42 ,15.3 ,73 ,46 ,2020-01-14 12:14 ,4.6 ,20 ,16.2 ,30 ,2020-01-14 22:39 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.0 ,92.0 ,18.20 ,29.2 ,-4.5 ,7 ,2020-01-14 12:00 ,2.3 
15,981.3 ,1019.2 ,983.4 ,2020-01-15 09:10 ,979.7 ,2020-01-15 14:36 ,20.2 ,23.8 ,2020-01-15 13:13 ,18.4 ,2020-01-15 01:29 ,17.1 ,83 ,54 ,2020-01-15 13:16 ,4.3 ,360 ,17.6 ,20 ,2020-01-15 01:42 ,0.5 ,0.3 ,0.5 ,2020-01-15 00:52 ,0.5 ,2020-01-15 00:52 ,4.8 ,44.1 ,12.48 ,22.5 ,-4.0 ,6 ,2020-01-15 13:00 ,6.0 
16,979.8 ,1017.5 ,981.7 ,2020-01-16 08:57 ,977.8 ,2020-01-16 14:54 ,21.1 ,24.5 ,2020-01-16 12:34 ,19.5 ,2020-01-16 03:56 ,17.7 ,82 ,58 ,2020-01-16 12:49 ,3.9 ,60 ,9.4 ,70 ,2020-01-16 00:15 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.8 ,71.6 ,14.90 ,25.8 ,2.0 ,7 ,2020-01-16 13:00 ,3.0 
17,979.6 ,1017.5 ,981.3 ,2020-01-17 09:44 ,977.9 ,2020-01-17 14:31 ,19.3 ,20.7 ,2020-01-17 00:04 ,17.3 ,2020-01-17 22:09 ,18.3 ,94 ,80 ,2020-01-17 12:36 ,4.7 ,10 ,20.3 ,30 ,2020-01-17 21:14 ,1.0 ,1.0 ,0.4 ,2020-01-17 14:10 ,0.8 ,2020-01-17 14:05 ,0.1 ,0.9 ,3.95 ,17.5 ,-0.8 ,2 ,2020-01-17 13:00 ,7.7 
