2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,15.85
2,/,/,/,/,/,/,/,/,/,/,/,16.25
3,/,/,/,/,/,/,/,/,/,/,/,16.33
4,/,/,/,/,/,/,/,/,/,/,/,15.92
5,/,/,/,/,/,/,/,/,/,/,/,13.54
6,/,/,/,/,/,/,/,/,/,/,/,15.15
7,/,/,/,/,/,/,/,/,/,/,/,15.23
8,/,/,/,/,/,/,/,/,/,/,/,13.71
9,/,/,/,/,/,/,/,/,/,/,/,12.40
10,/,/,/,/,/,/,/,/,/,/,/,3.21
11,/,/,/,/,/,/,/,/,/,/,/,5.18
12,/,/,/,/,/,/,/,/,/,/,/,5.99
13,/,/,/,/,/,/,/,/,/,/,/,14.64
14,/,/,/,/,/,/,/,/,/,/,/,15.23
15,/,/,/,/,/,/,/,/,/,/,/,15.75
16,/,/,/,/,/,/,/,/,/,/,/,13.50
17,/,/,/,/,/,/,/,/,/,/,/,14.46
18,/,/,/,/,/,/,/,/,/,/,/,16.24
19,/,/,/,/,/,/,/,/,/,/,/,16.07
20,/,/,/,/,/,/,/,/,/,/,/,16.31
21,/,/,/,/,/,/,/,/,/,/,16.43,14.45
22,/,/,/,/,/,/,/,/,/,/,17.20,13.09
23,/,/,/,/,/,/,/,/,/,/,16.42,5.15
24,/,/,/,/,/,/,/,/,/,/,/,11.42
25,/,/,/,/,/,/,/,/,/,/,7.57,9.09
26,/,/,/,/,/,/,/,/,/,/,2.62,3.83
27,/,/,/,/,/,/,/,/,/,/,11.05,12.19
28,/,/,/,/,/,/,/,/,/,/,4.78,15.37
29,/,,/,/,/,/,/,/,/,/,15.12,16.12
30,/,,/,/,/,/,/,/,/,/,16.04,11.50
31,/,,/,,/,,/,/,,/,,5.96
平均,/,/,/,/,/,/,/,/,/,/,11.9,12.6
