2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,1017.9
2,/,/,/,/,/,/,/,/,/,/,/,1016.2
3,/,/,/,/,/,/,/,/,/,/,/,1016.5
4,/,/,/,/,/,/,/,/,/,/,/,1016.1
5,/,/,/,/,/,/,/,/,/,/,/,1015.0
6,/,/,/,/,/,/,/,/,/,/,/,1015.0
7,/,/,/,/,/,/,/,/,/,/,/,1017.5
8,/,/,/,/,/,/,/,/,/,/,/,1019.0
9,/,/,/,/,/,/,/,/,/,/,/,1018.6
10,/,/,/,/,/,/,/,/,/,/,/,1016.6
11,/,/,/,/,/,/,/,/,/,/,/,1017.0
12,/,/,/,/,/,/,/,/,/,/,/,1021.0
13,/,/,/,/,/,/,/,/,/,/,/,1022.4
14,/,/,/,/,/,/,/,/,/,/,/,1022.6
15,/,/,/,/,/,/,/,/,/,/,/,1021.3
16,/,/,/,/,/,/,/,/,/,/,/,1019.8
17,/,/,/,/,/,/,/,/,/,/,/,1020.2
18,/,/,/,/,/,/,/,/,/,/,/,1020.7
19,/,/,/,/,/,/,/,/,/,/,/,1019.7
20,/,/,/,/,/,/,/,/,/,/,/,1016.8
21,/,/,/,/,/,/,/,/,/,/,1015.8,1016.5
22,/,/,/,/,/,/,/,/,/,/,1017.7,1016.5
23,/,/,/,/,/,/,/,/,/,/,1018.3,1015.8
24,/,/,/,/,/,/,/,/,/,/,/,1015.5
25,/,/,/,/,/,/,/,/,/,/,1017.1,1013.6
26,/,/,/,/,/,/,/,/,/,/,1018.1,1012.7
27,/,/,/,/,/,/,/,/,/,/,1017.6,1015.0
28,/,/,/,/,/,/,/,/,/,/,1018.4,1019.1
29,/,,/,/,/,/,/,/,/,/,1019.8,1023.2
30,/,,/,/,/,/,/,/,/,/,1019.5,1022.6
31,/,,/,,/,,/,/,,/,,1023.8
平均,/,/,/,/,/,/,/,/,/,/,1018,1018.2
