2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,21.5
2,/,/,/,/,/,/,/,/,/,/,/,21.1
3,/,/,/,/,/,/,/,/,/,/,/,20.9
4,/,/,/,/,/,/,/,/,/,/,/,22.9
5,/,/,/,/,/,/,/,/,/,/,/,23.5
6,/,/,/,/,/,/,/,/,/,/,/,23.7
7,/,/,/,/,/,/,/,/,/,/,/,21.3
8,/,/,/,/,/,/,/,/,/,/,/,20.2
9,/,/,/,/,/,/,/,/,/,/,/,20.1
10,/,/,/,/,/,/,/,/,/,/,/,20.8
11,/,/,/,/,/,/,/,/,/,/,/,21.0
12,/,/,/,/,/,/,/,/,/,/,/,17.4
13,/,/,/,/,/,/,/,/,/,/,/,18.7
14,/,/,/,/,/,/,/,/,/,/,/,19.8
15,/,/,/,/,/,/,/,/,/,/,/,20.5
16,/,/,/,/,/,/,/,/,/,/,/,21.1
17,/,/,/,/,/,/,/,/,/,/,/,18.2
18,/,/,/,/,/,/,/,/,/,/,/,17.9
19,/,/,/,/,/,/,/,/,/,/,/,17.1
20,/,/,/,/,/,/,/,/,/,/,/,18.9
21,/,/,/,/,/,/,/,/,/,/,23.1,20.1
22,/,/,/,/,/,/,/,/,/,/,21.4,21.2
23,/,/,/,/,/,/,/,/,/,/,20.5,20.9
24,/,/,/,/,/,/,/,/,/,/,/,19.2
25,/,/,/,/,/,/,/,/,/,/,20.4,20.5
26,/,/,/,/,/,/,/,/,/,/,19.4,20.2
27,/,/,/,/,/,/,/,/,/,/,21.9,19.3
28,/,/,/,/,/,/,/,/,/,/,20.2,17.2
29,/,,/,/,/,/,/,/,/,/,21.2,15.4
30,/,,/,/,/,/,/,/,/,/,20.7,17.3
31,/,,/,,/,,/,/,,/,,17.7
平均,/,/,/,/,/,/,/,/,/,/,21,19.9
