2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,70
2,/,/,/,/,/,/,/,/,/,/,/,72
3,/,/,/,/,/,/,/,/,/,/,/,65
4,/,/,/,/,/,/,/,/,/,/,/,59
5,/,/,/,/,/,/,/,/,/,/,/,70
6,/,/,/,/,/,/,/,/,/,/,/,72
7,/,/,/,/,/,/,/,/,/,/,/,69
8,/,/,/,/,/,/,/,/,/,/,/,70
9,/,/,/,/,/,/,/,/,/,/,/,71
10,/,/,/,/,/,/,/,/,/,/,/,83
11,/,/,/,/,/,/,/,/,/,/,/,78
12,/,/,/,/,/,/,/,/,/,/,/,68
13,/,/,/,/,/,/,/,/,/,/,/,66
14,/,/,/,/,/,/,/,/,/,/,/,69
15,/,/,/,/,/,/,/,/,/,/,/,71
16,/,/,/,/,/,/,/,/,/,/,/,72
17,/,/,/,/,/,/,/,/,/,/,/,33
18,/,/,/,/,/,/,/,/,/,/,/,26
19,/,/,/,/,/,/,/,/,/,/,/,65
20,/,/,/,/,/,/,/,/,/,/,/,46
21,/,/,/,/,/,/,/,/,/,/,65,70
22,/,/,/,/,/,/,/,/,/,/,66,76
23,/,/,/,/,/,/,/,/,/,/,65,83
24,/,/,/,/,/,/,/,/,/,/,/,72
25,/,/,/,/,/,/,/,/,/,/,68,79
26,/,/,/,/,/,/,/,/,/,/,83,85
27,/,/,/,/,/,/,/,/,/,/,70,71
28,/,/,/,/,/,/,/,/,/,/,67,66
29,/,,/,/,/,/,/,/,/,/,62,61
30,/,,/,/,/,/,/,/,/,/,68,60
31,/,,/,,/,,/,/,,/,,74
平均,/,/,/,/,/,/,/,/,/,/,68.2,67.5
