2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,17.1,15.1,18.4,17.4,22.4,24.7,26.5,25.6,/,24.4,21.8,17.9
2,17.1,/,18.8,16.5,19.6,24.1,25.3,/,25.4,24.3,21.0,15.4
3,17.9,15.2,18.2,20.0,19.1,25.5,24.0,25.2,26.3,25.2,22.9,/
4,17.7,/,17.3,19.9,19.7,24.4,24.8,26.7,25.8,24.3,22.1,15.8
5,18.2,17.3,16.5,19.6,20.9,23.9,25.3,26.9,25.8,24.8,21.4,14.6
6,/,/,16.8,20.1,19.1,25.5,25.8,27.1,25.9,24.0,20.8,14.8
7,18.1,16.6,12.7,19.5,19.4,26.7,26.5,26.4,25.4,23.7,21.0,14.9
8,18.0,17.0,12.4,20.8,18.8,26.3,26.3,26.8,24.1,24.0,21.0,14.1
9,18.0,/,16.0,22.0,21.1,26.5,25.7,26.3,25.4,23.2,18.9,10.8
10,18.1,16.9,16.6,22.9,21.8,23.9,25.4,29.0,24.8,23.0,15.3,/
11,17.3,17.8,16.5,20.6,22.1,24.7,25.6,27.8,24.2,22.2,17.5,15.9
12,17.5,16.7,14.9,19.3,22.7,23.9,25.0,27.0,27.2,23.2,15.6,12.7
13,17.8,18.1,16.6,18.7,22.9,24.3,25.7,24.2,26.1,23.9,16.6,17.2
14,17.8,18.7,19.1,21.7,23.0,23.9,26.7,24.1,26.1,23.8,19.6,14.7
15,17.3,19.2,16.5,20.7,24.6,23.8,26.9,25.6,25.5,22.2,18.6,17.0
16,/,18.7,15.0,19.1,25.6,23.1,26.6,25.6,/,21.3,17.2,15.0
17,/,17.2,19.1,20.0,26.8,24.4,26.4,24.8,24.7,21.4,17.6,16.5
18,13.9,17.4,18.8,19.9,26.6,26.1,26.1,24.6,25.3,22.1,20.4,17.9
19,14.9,16.4,18.2,20.9,26.2,26.0,25.9,24.5,24.7,21.7,18.8,18.2
20,16.6,19.9,19.4,21.1,22.3,27.1,25.0,25.1,23.4,21.5,18.7,17.9
21,14.8,18.3,20.2,22.5,21.9,26.8,25.1,24.6,23.2,21.4,18.5,19.0
22,13.9,17.6,20.4,23.1,21.5,27.0,25.5,25.6,22.2,19.5,20.7,18.0
23,13.3,15.0,16.3,24.3,22.2,24.9,/,/,23.8,20.9,19.3,17.1
24,14.8,15.8,15.5,22.5,22.9,24.2,25.2,25.3,22.5,22.6,20.9,18.7
25,14.8,16.8,16.2,23.4,24.5,24.0,26.0,24.8,23.2,20.4,20.7,19.0
26,14.0,16.7,18.8,23.4,23.9,24.3,26.6,25.7,21.8,19.6,19.9,18.6
27,14.1,18.3,20.4,23.6,24.3,25.2,26.5,26.1,24.0,20.2,20.5,15.8
28,13.3,18.2,19.7,21.9,23.7,25.8,25.4,25.3,24.3,23.1,17.2,15.7
29,14.2,,18.6,23.2,22.7,27.0,25.1,26.7,24.4,22.3,16.9,17.5
30,/,,18.8,/,22.2,26.4,26.2,23.6,24.5,22.3,17.3,18.1
31,/,,19.9,,23.4,,26.7,24.4,,21.6,,15.6
平均,16.2,17.3,17.5,21,22.5,25.1,25.8,25.7,24.6,22.5,19.3,16.4
