2013年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,15.4,26.2,26.0,24.2,23.6,29.4,/,29.5,20.3,28.1,29.4,21.7
2,20.2,/,20.8,26.2,19.6,29.8,/,28.3,25.8,26.8,24.1,22.3
3,20.8,25.4,15.0,22.4,23.8,29.6,28.8,29.0,28.4,25.3,26.3,21.6
4,21.4,28.4,20.4,25.0,25.2,28.6,30.0,30.1,26.5,25.8,25.9,20.4
5,23.2,25.0,22.2,20.0,26.2,27.2,30.9,30.3,27.0,27.1,24.3,21.3
6,24.8,26.8,22.6,20.4,26.6,29.2,30.1,31.2,27.9,21.7,26.9,22.9
7,26.2,25.2,23.6,20.0,26.2,30.2,29.9,30.3,28.7,29.3,27.1,23.3
8,18.4,19.8,26.2,24.0,24.8,30.0,30.8,30.1,28.5,27.0,29.0,24.1
9,16.6,24.4,26.0,23.6,26.8,29.6,29.1,30.7,30.0,27.2,26.3,23.0
10,16.0,24.0,29.0,19.8,28.2,27.8,/,30.2,30.3,28.5,29.9,20.6
11,16.0,24.4,27.0,20.0,24.8,29.2,/,29.3,28.9,27.6,24.7,16.5
12,20.6,26.8,27.0,17.6,24.4,27.4,28.7,31.6,27.9,28.7,24.7,19.3
13,23.6,25.4,27.8,18.0,25.4,26.0,22.7,29.1,28.8,27.6,26.2,20.5
14,20.0,26.0,26.0,21.6,26.6,26.4,28.6,26.9,29.6,28.6,26.7,25.1
15,20.4,25.2,21.4,24.6,27.2,27.8,29.4,26.8,28.7,26.2,26.1,22.0
16,21.2,25.0,24.8,27.6,25.0,28.0,29.1,28.4,29.4,25.4,26.2,25.3
17,21.0,25.6,27.0,24.4,26.0,27.0,29.6,27.1,28.3,23.6,23.6,18.6
18,21.2,27.2,25.2,25.6,28.0,28.8,28.3,28.9,31.1,25.0,21.3,13.6
19,16.4,24.2,25.8,23.4,26.4,28.2,27.9,29.8,30.9,25.8,20.7,11.8
20,20.8,22.0,27.8,25.0,27.6,27.4,29.6,25.4,32.8,25.9,19.4,15.8
21,25.4,24.8,27.8,22.0,27.6,28.4,28.8,26.8,28.2,25.4,22.2,17.5
22,25.4,25.6,27.8,24.2,28.4,28.0,27.7,24.2,26.2,24.9,19.0,19.6
23,24.0,24.8,29.0,28.0,23.4,28.4,30.5,30.5,26.5,22.8,25.6,20.9
24,22.4,25.0,26.0,26.6,28.4,28.8,30.2,28.7,28.5,22.9,26.1,20.0
25,20.0,26.4,26.2,25.6,28.8,27.2,28.6,28.5,27.0,24.8,20.7,21.1
26,22.0,24.0,25.4,23.2,27.4,29.0,28.7,29.5,27.2,23.7,21.8,18.2
27,18.2,26.4,27.8,18.8,28.4,29.8,28.4,29.9,27.7,24.2,22.0,11.2
28,19.2,26.8,26.6,25.6,27.8,30.4,30.0,28.9,26.9,24.3,14.7,15.6
29,22.0,,24.0,27.0,28.6,29.0,30.3,22.8,27.2,25.1,18.2,15.0
30,23.0,,25.8,28.0,31.4,29.2,30.3,23.3,27.5,26.5,19.0,17.2
31,24.2,,23.2,,30.4,,31.1,23.1,,26.5,,21.4
平均,21,25.2,25.2,23.4,26.5,28.5,29.2,28.4,28.1,25.9,23.9,19.6
