2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,76,97,70,/,86,85,89,85,92,76,63,/
2,/,/,76,82,84,80,97,89,/,75,70,/
3,82,99,82,85,84,79,95,92,83,/,78,62
4,/,99,84,84,89,82,94,86,85,87,86,69
5,94,/,84,81,86,83,88,91,92,85,84,75
6,96,93,89,84,81,85,85,85,92,81,84,79
7,/,95,88,97,90,84,92,87,90,78,85,83
8,/,97,97,80,97,79,86,/,94,82,76,83
9,98,93,98,73,98,77,85,89,90,89,79,81
10,91,88,76,71,87,86,85,84,92,88,83,84
11,84,97,70,75,85,95,91,88,92,88,85,88
12,/,95,68,/,87,89,90,88,91,94,86,91
13,63,83,68,82,87,79,87,89,89,87,75,91
14,60,68,67,85,85,88,83,92,75,/,76,85
15,/,65,77,89,86,95,88,/,68,79,81,85
16,51,78,86,91,88,89,79,90,77,86,82,81
17,69,84,84,/,85,95,79,92,86,88,83,77
18,79,76,83,84,85,95,84,93,88,87,86,77
19,/,62,82,86,80,98,85,94,/,92,87,78
20,94,62,92,82,84,98,90,93,85,85,/,67
21,87,78,94,84,86,95,93,92,/,83,80,73
22,/,96,79,84,82,94,92,95,86,83,80,/
23,76,90,58,84,83,94,92,95,83,82,87,78
24,69,87,55,88,84,91,/,99,83,91,68,87
25,64,84,68,89,83,85,90,96,84,83,67,83
26,65,/,79,89,83,83,89,97,86,83,94,87
27,87,85,79,88,80,/,92,95,86,79,88,85
28,94,85,73,89,82,88,86,96,89,75,95,/
29,98,,78,89,84,89,85,95,88,71,89,80
30,97,,75,86,84,93,84,/,80,68,83,81
31,91,,/,,86,,/,89,,75,,79
平均,81.1,85.4,78.6,84.5,85.5,88,88.1,91.3,86.1,82.8,81.4,80.3
