2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,16.58,4.94,23.38,/,18.94,15.42,16.92,18.43,8.59,15.67,7.73,/
2,/,/,14.81,12.08,21.65,23.79,1.70,17.02,/,18.81,7.46,/
3,17.37,2.56,19.83,9.29,13.65,19.19,7.25,11.74,25.20,/,15.16,18.25
4,/,1.71,11.62,11.17,6.26,20.48,6.67,18.57,25.07,6.80,15.46,17.53
5,6.00,/,7.37,12.38,13.38,19.58,10.40,13.31,13.06,15.19,13.16,17.66
6,4.76,7.22,16.62,11.27,20.37,18.20,15.44,17.48,11.79,15.63,19.02,13.37
7,/,2.76,10.99,2.06,10.63,20.20,10.88,20.12,15.95,16.68,17.35,15.05
8,/,3.62,2.74,21.71,9.43,23.64,19.90,/,10.75,17.41,17.89,14.84
9,1.78,9.35,4.56,26.55,4.33,23.02,17.65,12.68,18.54,10.75,18.58,15.51
10,1.58,11.33,22.44,26.26,15.62,14.51,17.64,17.49,13.62,9.57,14.56,8.10
11,9.51,6.66,25.19,23.91,17.79,7.05,11.57,15.41,5.49,9.18,17.70,14.29
12,/,6.57,22.62,/,12.44,15.51,9.47,15.54,13.96,6.65,9.78,9.84
13,18.41,14.88,21.78,18.96,15.07,17.77,14.68,12.59,16.51,14.83,19.43,5.86
14,18.52,20.61,12.40,18.41,19.77,11.90,20.84,14.48,17.44,/,19.09,6.75
15,/,21.91,11.09,13.53,19.08,8.21,15.20,/,4.31,18.62,18.42,10.13
16,18.85,18.39,17.36,12.08,16.76,14.72,20.06,15.64,8.80,15.43,12.42,9.64
17,18.49,18.50,21.24,/,21.61,7.45,27.52,16.91,20.67,13.56,11.03,14.10
18,17.48,20.76,20.45,18.03,24.67,9.66,14.95,11.15,16.65,12.84,8.08,17.49
19,/,16.78,19.45,9.47,26.77,4.01,20.45,10.90,/,7.49,6.66,16.98
20,0.00,18.39,8.04,14.71,19.60,5.65,16.04,12.91,16.61,17.52,/,17.26
21,5.93,15.35,6.96,15.88,13.65,9.07,11.37,13.11,/,18.20,14.49,14.65
22,/,2.34,19.41,12.19,16.03,10.17,11.85,8.81,9.89,14.95,17.79,/
23,9.10,13.64,26.51,18.44,22.57,12.37,14.31,9.47,18.85,18.20,7.00,12.78
24,18.92,9.14,25.81,7.55,17.43,13.08,/,4.86,19.21,0.76,18.21,8.78
25,19.37,13.53,21.16,9.52,19.41,18.91,13.55,10.08,17.56,20.78,10.94,11.89
26,18.16,/,15.95,9.66,25.09,21.01,16.90,7.05,15.22,13.10,2.83,8.18
27,17.54,21.54,15.16,7.06,25.00,/,12.14,10.75,15.56,20.29,6.24,7.74
28,6.53,5.39,22.07,6.48,12.46,16.42,21.55,7.31,12.29,15.41,5.05,/
29,0.38,,22.76,9.49,19.02,15.31,18.44,8.13,13.44,21.49,7.70,16.28
30,3.48,,17.19,16.41,21.96,11.42,17.95,/,21.63,19.42,16.44,8.56
31,11.47,,/,,20.66,,/,13.14,,5.26,,5.01
平均,11.3,11.5,16.9,13.9,17.5,14.7,14.9,13,15.1,14.2,13,12.5
