2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,59,60,64,39,66,70,64,60,58,64,82,57
2,63,61,82,37,63,56,64,60,64,63,65,56
3,52,60,48,29,69,64,59,62,64,57,52,70
4,51,56,66,37,74,61,60,57,71,58,63,67
5,47,68,62,38,97,63,63,63,69,59,60,73
6,49,86,65,58,71,66,70,57,64,66,59,84
7,76,47,68,53,59,71,68,75,89,64,51,82
8,77,82,60,61,70,61,85,89,73,66,59,62
9,61,73,58,62,48,49,77,75,65,67,63,68
10,58,64,72,66,70,54,85,57,63,81,66,84
11,39,51,96,89,63,56,73,55,61,86,63,58
12,51,40,77,85,79,56,69,62,61,74,63,52
13,57,37,50,60,62,64,63,66,57,71,74,45
14,80,34,54,21,58,59,65,/,55,63,53,46
15,56,45,46,26,52,68,65,/,54,67,55,54
16,49,56,62,30,48,61,68,/,62,70,54,92
17,51,67,61,34,54,60,63,/,68,60,52,70
18,62,54,35,48,38,54,72,/,52,64,54,70
19,57,58,28,59,54,52,77,/,60,62,58,51
20,62,64,55,48,88,58,69,/,72,82,71,60
21,73,61,57,67,86,65,47,/,77,85,75,52
22,37,58,76,66,72,67,58,/,67,82,49,54
23,29,75,73,64,89,70,56,/,62,71,53,57
24,30,61,69,66,91,64,44,/,59,70,66,62
25,48,56,86,62,91,68,49,/,66,69,65,85
26,71,41,78,55,88,55,57,/,65,71,77,82
27,80,49,86,56,86,64,67,/,78,67,63,76
28,73,60,56,59,75,61,59,/,88,59,56,72
29,50,,56,58,66,67,54,/,82,58,47,65
30,61,,52,54,65,64,59,/,64,57,55,63
31,53,,51,,79,,60,82,,63,,49
平均,56.8,58,62.9,52.9,70,61.6,64.2,65.7,66.3,67.6,60.8,65.1
