日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-01,14.1,23.7,14.5,16.2,19.4,14.0,1023.1,13.8,67,7.8,60.0,2.1,1020.6,1025.2,2021-01-01 15:01:00,10.6,2021-01-01 00:53:00,53,2021-01-01 14:20:00,0.0,2021-01-01 00:00:00,0.0,2021-01-01 00:00:00,70.0,14.6,2021-01-01 08:43:00,18.1,2021-01-01 13:41:00,1024.5,16.07,8.4,0,0.0
2021-01-02,15.6,23.3,15.9,17.2,19.5,15.5,1021.2,15.5,79,11.7,50.0,1.6,1018.7,1023.0,2021-01-02 14:50:00,12.7,2021-01-02 00:02:00,58,2021-01-02 13:31:00,0.0,2021-01-02 00:00:00,0.0,2021-01-02 00:00:00,50.0,10.5,2021-01-02 00:57:00,19.6,2021-01-02 14:06:00,1022.6,16.49,8.2,0,0.0
2021-01-03,17.2,23.0,17.4,18.2,19.8,17.1,1021.3,17.1,90,15.4,40.0,1.3,1019.3,1022.8,2021-01-03 14:55:00,14.1,2021-01-03 03:53:00,64,2021-01-03 11:50:00,0.0,2021-01-03 00:00:00,0.0,2021-01-03 00:00:00,90.0,10.0,2021-01-03 08:46:00,20.9,2021-01-03 12:31:00,1022.7,16.69,8.2,0,0.0
2021-01-04,17.9,22.9,18.3,19.1,20.3,17.9,1019.8,17.6,97,17.2,40.0,1.4,1017.8,1022.1,2021-01-04 14:56:00,16.4,2021-01-04 05:53:00,80,2021-01-04 11:19:00,0.0,2021-01-04 00:00:00,0.0,2021-01-04 00:00:00,50.0,10.5,2021-01-04 00:01:00,20.3,2021-01-04 11:18:00,1021.2,8.26,6.9,0,0.0
2021-01-05,17.9,22.9,18.2,19.4,20.6,17.9,1018.4,17.5,93,16.5,30.0,1.6,1016.5,1020.0,2021-01-05 14:15:00,16.2,2021-01-05 23:59:00,79,2021-01-05 14:44:00,0.0,2021-01-05 00:00:00,0.0,2021-01-05 00:00:00,60.0,12.9,2021-01-05 09:24:00,19.9,2021-01-05 12:45:00,1019.8,9.83,7.1,0,0.0
2021-01-06,17.3,23.0,17.9,19.2,20.7,17.3,1017.5,16.8,90,15.1,60.0,1.9,1015.0,1019.4,2021-01-06 15:28:00,14.8,2021-01-06 23:53:00,70,2021-01-06 13:01:00,0.0,2021-01-06 00:00:00,0.0,2021-01-06 00:00:00,80.0,11.0,2021-01-06 08:36:00,19.9,2021-01-06 13:00:00,1018.9,7.82,6.1,0,0.0
2021-01-07,15.0,23.0,15.6,18.2,20.7,15.0,1018.9,14.5,86,12.2,50.0,2.7,1016.8,1021.3,2021-01-07 14:36:00,11.7,2021-01-07 23:59:00,66,2021-01-07 12:39:00,0.0,2021-01-07 00:00:00,0.0,2021-01-07 00:00:00,60.0,15.4,2021-01-07 23:27:00,17.2,2021-01-07 12:04:00,1020.3,12.74,7.6,0,0.0
2021-01-08,10.7,23.0,11.6,15.4,19.9,10.7,1022.4,10.3,72,5.6,60.0,3.2,1020.8,1023.6,2021-01-08 04:12:00,9.3,2021-01-08 17:37:00,54,2021-01-08 22:33:00,0.0,2021-01-08 00:00:00,0.0,2021-01-08 00:00:00,60.0,17.8,2021-01-08 09:19:00,11.7,2021-01-08 00:16:00,1023.8,4.90,6.0,0,0.0
2021-01-09,11.2,22.8,11.9,14.5,18.6,11.2,1022.3,10.8,60,3.3,50.0,2.9,1020.1,1024.0,2021-01-09 14:58:00,9.1,2021-01-09 03:53:00,49,2021-01-09 09:39:00,0.0,2021-01-09 00:00:00,0.0,2021-01-09 00:00:00,50.0,14.1,2021-01-09 09:35:00,14.4,2021-01-09 12:04:00,1023.7,15.79,7.7,0,0.0
2021-01-10,14.0,22.5,14.4,15.5,18.2,14.0,1021.3,13.7,66,7.4,50.0,1.7,1019.1,1023.3,2021-01-10 15:13:00,8.8,2021-01-10 03:47:00,52,2021-01-10 13:38:00,0.0,2021-01-10 00:00:00,0.0,2021-01-10 00:00:00,40.0,8.5,2021-01-10 00:45:00,19.3,2021-01-10 13:30:00,1022.7,15.96,7.5,0,0.0
2021-01-11,13.2,22.2,13.8,16.0,18.6,13.2,1022.1,13.1,87,11.0,60.0,1.9,1020.5,1024.0,2021-01-11 14:52:00,10.2,2021-01-11 23:59:00,71,2021-01-11 01:53:00,0.5,2021-01-11 21:46:00,0.5,2021-01-11 22:36:00,100.0,11.1,2021-01-11 23:16:00,15.4,2021-01-11 12:34:00,1023.5,3.59,3.1,0,0.5
2021-01-12,12.2,22.1,12.5,14.8,18.1,12.1,1021.0,12.1,70,6.6,60.0,2.3,1018.9,1023.6,2021-01-12 15:11:00,9.3,2021-01-12 01:43:00,52,2021-01-12 13:57:00,0.5,2021-01-12 01:03:00,0.5,2021-01-12 01:53:00,70.0,13.4,2021-01-12 00:59:00,16.0,2021-01-12 13:55:00,1022.4,15.56,8.2,0,0.5
2021-01-13,13.5,21.9,14.0,15.4,17.9,13.5,1018.5,13.6,67,7.6,40.0,1.5,1016.4,1020.1,2021-01-13 14:33:00,10.1,2021-01-13 05:18:00,49,2021-01-13 10:11:00,0.0,2021-01-13 00:00:00,0.0,2021-01-13 00:00:00,50.0,9.6,2021-01-13 00:05:00,18.7,2021-01-13 13:51:00,1019.9,17.98,8.2,0,0.0
2021-01-14,13.4,21.7,14.2,15.9,18.1,13.5,1017.1,13.5,87,11.3,360.0,0.8,1015.2,1018.7,2021-01-14 14:23:00,7.2,2021-01-14 05:40:00,53,2021-01-14 11:32:00,0.0,2021-01-14 00:00:00,0.0,2021-01-14 00:00:00,60.0,6.4,2021-01-14 09:26:00,19.4,2021-01-14 11:29:00,1018.5,17.41,8.3,0,0.0
2021-01-15,15.2,21.6,15.9,17.1,18.5,15.3,1015.6,15.0,94,14.2,20.0,1.0,1012.5,1017.5,2021-01-15 14:47:00,10.1,2021-01-15 06:53:00,71,2021-01-15 10:40:00,0.0,2021-01-15 00:00:00,0.0,2021-01-15 00:00:00,70.0,6.6,2021-01-15 00:19:00,19.2,2021-01-15 14:11:00,1017.0,17.18,8.3,0,0.0
2021-01-16,16.5,21.7,16.9,17.9,19.0,16.5,1016.1,16.5,90,14.8,40.0,1.4,1014.3,1019.4,2021-01-16 03:10:00,12.2,2021-01-16 07:20:00,65,2021-01-16 11:01:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,40.0,11.3,2021-01-16 23:52:00,20.5,2021-01-16 10:43:00,1017.5,16.43,8.2,0,0.0
2021-01-17,15.2,21.7,15.7,17.5,19.3,15.1,1021.0,15.0,75,10.8,50.0,2.5,1019.3,1023.1,2021-01-17 00:06:00,13.0,2021-01-17 23:53:00,63,2021-01-17 10:45:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,60.0,18.2,2021-01-17 22:10:00,17.5,2021-01-17 10:48:00,1022.4,14.53,8.4,0,0.0
2021-01-18,15.0,21.8,15.6,17.1,19.1,15.0,1020.9,14.8,72,9.7,50.0,1.8,1018.7,1022.8,2021-01-18 15:22:00,12.4,2021-01-18 05:31:00,55,2021-01-18 12:04:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,80.0,11.7,2021-01-18 00:18:00,19.0,2021-01-18 12:03:00,1022.3,15.94,8.2,0,0.0
2021-01-19,15.8,21.8,16.4,17.6,19.1,15.8,1019.2,15.6,88,13.4,360.0,1.2,1018.0,1020.4,2021-01-19 14:54:00,10.6,2021-01-19 06:53:00,62,2021-01-19 13:44:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,310.0,7.1,2021-01-19 10:07:00,20.3,2021-01-19 14:49:00,1020.6,16.79,8.2,0,0.0
2021-01-20,17.6,21.8,18.2,18.9,19.6,17.6,1017.7,17.1,98,16.8,360.0,1.1,1016.3,1019.4,2021-01-20 15:08:00,15.8,2021-01-20 06:18:00,89,2021-01-20 11:51:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,320.0,7.4,2021-01-20 09:35:00,19.4,2021-01-20 11:39:00,1019.1,11.92,7.9,0,0.0
2021-01-21,19.1,21.9,19.8,20.4,20.3,19.2,1014.6,18.2,98,18.1,30.0,1.2,1012.0,1017.1,2021-01-21 15:38:00,16.3,2021-01-21 06:53:00,86,2021-01-21 13:28:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,50.0,8.3,2021-01-21 00:11:00,21.5,2021-01-21 12:15:00,1016.0,13.72,8.4,0,0.0
2021-01-22,18.2,22.1,18.9,20.3,21.0,18.2,1011.0,17.8,99,17.7,20.0,0.9,1009.3,1013.1,2021-01-22 16:13:00,16.9,2021-01-22 06:24:00,99,2021-01-22 07:53:00,0.0,2021-01-22 00:00:00,0.0,2021-01-22 00:00:00,70.0,5.7,2021-01-22 00:45:00,18.9,2021-01-22 10:33:00,1012.4,4.28,3.7,0,0.0
