2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,6.5
6,/,/,/,/,/,/,/,/,/,/,/,5.9
7,/,/,/,/,/,/,/,/,/,/,/,7.8
8,/,/,/,/,/,/,/,/,/,/,/,6.0
9,/,/,/,/,/,/,/,/,/,/,/,6.5
10,/,/,/,/,/,/,/,/,/,/,/,6.4
11,/,/,/,/,/,/,/,/,/,/,/,5.5
12,/,/,/,/,/,/,/,/,/,/,/,6.4
13,/,/,/,/,/,/,/,/,/,/,/,7.2
14,/,/,/,/,/,/,/,/,/,/,/,7.0
15,/,/,/,/,/,/,/,/,/,/,/,6.4
16,/,/,/,/,/,/,/,/,/,/,/,6.9
17,/,/,/,/,/,/,/,/,/,/,/,5.8
18,/,/,/,/,/,/,/,/,/,/,/,7.3
19,/,/,/,/,/,/,/,/,/,/,/,6.2
20,/,/,/,/,/,/,/,/,/,/,/,6.6
21,/,/,/,/,/,/,/,/,/,/,/,5.9
22,/,/,/,/,/,/,/,/,/,/,/,4.8
23,/,/,/,/,/,/,/,/,/,/,/,6.1
24,/,/,/,/,/,/,/,/,/,/,/,6.0
25,/,/,/,/,/,/,/,/,/,/,/,6.9
26,/,/,/,/,/,/,/,/,/,/,/,5.8
27,/,/,/,/,/,/,/,/,/,/,/,6.7
28,/,/,/,/,/,/,/,/,/,/,/,6.3
29,/,,/,/,/,/,/,/,/,/,/,6.8
30,/,,/,/,/,/,/,/,/,/,/,8.1
31,/,,/,,/,,/,/,,/,,4.9
平均,/,/,/,/,/,/,/,/,/,/,/,6.4
