2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,1010.9
6,/,/,/,/,/,/,/,/,/,/,/,1010.9
7,/,/,/,/,/,/,/,/,/,/,/,1012.8
8,/,/,/,/,/,/,/,/,/,/,/,1014.7
9,/,/,/,/,/,/,/,/,/,/,/,1013.6
10,/,/,/,/,/,/,/,/,/,/,/,1012.0
11,/,/,/,/,/,/,/,/,/,/,/,1011.6
12,/,/,/,/,/,/,/,/,/,/,/,1015.6
13,/,/,/,/,/,/,/,/,/,/,/,1018.0
14,/,/,/,/,/,/,/,/,/,/,/,1018.3
15,/,/,/,/,/,/,/,/,/,/,/,1017.2
16,/,/,/,/,/,/,/,/,/,/,/,1014.8
17,/,/,/,/,/,/,/,/,/,/,/,1015.0
18,/,/,/,/,/,/,/,/,/,/,/,1016.3
19,/,/,/,/,/,/,/,/,/,/,/,1015.5
20,/,/,/,/,/,/,/,/,/,/,/,1012.5
21,/,/,/,/,/,/,/,/,/,/,/,1012.4
22,/,/,/,/,/,/,/,/,/,/,/,1011.9
23,/,/,/,/,/,/,/,/,/,/,/,1011.6
24,/,/,/,/,/,/,/,/,/,/,/,1010.8
25,/,/,/,/,/,/,/,/,/,/,/,1008.9
26,/,/,/,/,/,/,/,/,/,/,/,1007.3
27,/,/,/,/,/,/,/,/,/,/,/,1009.8
28,/,/,/,/,/,/,/,/,/,/,/,1013.6
29,/,,/,/,/,/,/,/,/,/,/,1017.7
30,/,,/,/,/,/,/,/,/,/,/,1018.3
31,/,,/,,/,,/,/,,/,,1019.0
平均,/,/,/,/,/,/,/,/,/,/,/,1013.7
