2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,22.4
6,/,/,/,/,/,/,/,/,/,/,/,22.2
7,/,/,/,/,/,/,/,/,/,/,/,22.3
8,/,/,/,/,/,/,/,/,/,/,/,19.8
9,/,/,/,/,/,/,/,/,/,/,/,19.8
10,/,/,/,/,/,/,/,/,/,/,/,19.6
11,/,/,/,/,/,/,/,/,/,/,/,22.1
12,/,/,/,/,/,/,/,/,/,/,/,20.6
13,/,/,/,/,/,/,/,/,/,/,/,17.8
14,/,/,/,/,/,/,/,/,/,/,/,18.7
15,/,/,/,/,/,/,/,/,/,/,/,18.7
16,/,/,/,/,/,/,/,/,/,/,/,20.9
17,/,/,/,/,/,/,/,/,/,/,/,18.6
18,/,/,/,/,/,/,/,/,/,/,/,18.4
19,/,/,/,/,/,/,/,/,/,/,/,17.4
20,/,/,/,/,/,/,/,/,/,/,/,17.4
21,/,/,/,/,/,/,/,/,/,/,/,17.7
22,/,/,/,/,/,/,/,/,/,/,/,18.5
23,/,/,/,/,/,/,/,/,/,/,/,22.6
24,/,/,/,/,/,/,/,/,/,/,/,20.4
25,/,/,/,/,/,/,/,/,/,/,/,20.3
26,/,/,/,/,/,/,/,/,/,/,/,20.3
27,/,/,/,/,/,/,/,/,/,/,/,18.8
28,/,/,/,/,/,/,/,/,/,/,/,17.3
29,/,,/,/,/,/,/,/,/,/,/,15.0
30,/,,/,/,/,/,/,/,/,/,/,15.1
31,/,,/,,/,,/,/,,/,,17.7
平均,/,/,/,/,/,/,/,/,/,/,/,19.3
