2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,1012.8
6,/,/,/,/,/,/,/,/,/,/,/,1012.8
7,/,/,/,/,/,/,/,/,/,/,/,1014.6
8,/,/,/,/,/,/,/,/,/,/,/,1016.1
9,/,/,/,/,/,/,/,/,/,/,/,1015.8
10,/,/,/,/,/,/,/,/,/,/,/,1014.3
11,/,/,/,/,/,/,/,/,/,/,/,1014.1
12,/,/,/,/,/,/,/,/,/,/,/,1017.9
13,/,/,/,/,/,/,/,/,/,/,/,1019.7
14,/,/,/,/,/,/,/,/,/,/,/,1020.2
15,/,/,/,/,/,/,/,/,/,/,/,1019.2
16,/,/,/,/,/,/,/,/,/,/,/,1017.3
17,/,/,/,/,/,/,/,/,/,/,/,1017.3
18,/,/,/,/,/,/,/,/,/,/,/,1018.6
19,/,/,/,/,/,/,/,/,/,/,/,1017.8
20,/,/,/,/,/,/,/,/,/,/,/,1014.9
21,/,/,/,/,/,/,/,/,/,/,/,1014.1
22,/,/,/,/,/,/,/,/,/,/,/,1013.9
23,/,/,/,/,/,/,/,/,/,/,/,1013.3
24,/,/,/,/,/,/,/,/,/,/,/,1012.6
25,/,/,/,/,/,/,/,/,/,/,/,1010.9
26,/,/,/,/,/,/,/,/,/,/,/,1009.6
27,/,/,/,/,/,/,/,/,/,/,/,1011.7
28,/,/,/,/,/,/,/,/,/,/,/,1016.2
29,/,,/,/,/,/,/,/,/,/,/,1020.2
30,/,,/,/,/,/,/,/,/,/,/,1020.4
31,/,,/,,/,,/,/,,/,,1021.0
平均,/,/,/,/,/,/,/,/,/,/,/,1015.8
