2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,52
6,/,/,/,/,/,/,/,/,/,/,/,60
7,/,/,/,/,/,/,/,/,/,/,/,62
8,/,/,/,/,/,/,/,/,/,/,/,58
9,/,/,/,/,/,/,/,/,/,/,/,57
10,/,/,/,/,/,/,/,/,/,/,/,56
11,/,/,/,/,/,/,/,/,/,/,/,51
12,/,/,/,/,/,/,/,/,/,/,/,60
13,/,/,/,/,/,/,/,/,/,/,/,54
14,/,/,/,/,/,/,/,/,/,/,/,49
15,/,/,/,/,/,/,/,/,/,/,/,57
16,/,/,/,/,/,/,/,/,/,/,/,53
17,/,/,/,/,/,/,/,/,/,/,/,52
18,/,/,/,/,/,/,/,/,/,/,/,51
19,/,/,/,/,/,/,/,/,/,/,/,42
20,/,/,/,/,/,/,/,/,/,/,/,28
21,/,/,/,/,/,/,/,/,/,/,/,33
22,/,/,/,/,/,/,/,/,/,/,/,47
23,/,/,/,/,/,/,/,/,/,/,/,64
24,/,/,/,/,/,/,/,/,/,/,/,61
25,/,/,/,/,/,/,/,/,/,/,/,52
26,/,/,/,/,/,/,/,/,/,/,/,49
27,/,/,/,/,/,/,/,/,/,/,/,57
28,/,/,/,/,/,/,/,/,/,/,/,58
29,/,,/,/,/,/,/,/,/,/,/,52
30,/,,/,/,/,/,/,/,/,/,/,46
31,/,,/,,/,,/,/,,/,,52
平均,/,/,/,/,/,/,/,/,/,/,/,52.3
