日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-16,18.3,23.5,18.5,18.8,20.9,18.4,1016.1,16.8,80,13.4,30.0,4.5,1014.3,1019.4,2021-01-16 03:09:00,12.0,2021-01-16 07:13:00,56,2021-01-16 11:28:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,30.0,18.6,2021-01-16 23:52:00,21.5,2021-01-16 11:38:00,1016.2,15.90,8.7,0,0.0
2021-01-17,17.3,23.5,18.1,18.9,21.1,17.8,1020.9,14.9,73,10.2,30.0,8.9,1019.2,1023.1,2021-01-17 01:30:00,13.0,2021-01-17 23:53:00,65,2021-01-17 10:40:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,20.0,26.0,2021-01-17 22:09:00,16.6,2021-01-17 10:50:00,1021.1,15.22,8.5,0,0.0
2021-01-18,16.6,23.5,17.4,18.4,21.2,17.1,1020.9,14.6,70,9.2,30.0,5.1,1018.7,1022.7,2021-01-18 15:16:00,12.5,2021-01-18 05:53:00,58,2021-01-18 11:47:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,30.0,15.2,2021-01-18 00:48:00,17.5,2021-01-18 11:59:00,1021.1,15.65,8.5,0,0.0
2021-01-19,17.6,23.5,18.0,18.6,21.2,17.8,1019.2,16.0,76,11.7,10.0,2.4,1018.0,1020.4,2021-01-19 14:55:00,11.2,2021-01-19 06:48:00,55,2021-01-19 14:09:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,360.0,9.2,2021-01-19 10:04:00,20.6,2021-01-19 14:04:00,1019.3,16.23,8.5,0,0.0
2021-01-20,19.3,23.4,19.3,19.4,21.2,19.3,1017.8,17.4,87,15.3,20.0,2.8,1016.3,1019.4,2021-01-20 15:23:00,16.2,2021-01-20 06:42:00,72,2021-01-20 11:47:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,30.0,8.6,2021-01-20 09:31:00,20.7,2021-01-20 11:46:00,1017.9,12.84,7.5,0,0.0
2021-01-21,20.4,23.4,20.2,20.1,21.5,20.3,1014.6,18.3,90,16.6,30.0,2.3,1012.1,1017.1,2021-01-21 15:36:00,16.2,2021-01-21 06:42:00,70,2021-01-21 13:44:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,40.0,8.5,2021-01-21 00:14:00,22.8,2021-01-21 13:44:00,1014.8,14.02,8.5,0,0.0
2021-01-22,20.3,23.5,20.6,20.7,21.7,20.5,1011.0,17.9,95,17.2,30.0,2.5,1009.4,1013.1,2021-01-22 16:16:00,17.1,2021-01-22 06:45:00,85,2021-01-22 12:08:00,0.0,2021-01-22 00:00:00,0.0,2021-01-22 00:00:00,30.0,8.3,2021-01-22 00:50:00,20.2,2021-01-22 12:08:00,1011.2,5.63,5.3,0,0.0
2021-01-23,19.8,23.5,20.3,20.7,22.0,20.1,1012.8,17.7,94,16.8,30.0,3.7,1010.2,1015.6,2021-01-23 15:24:00,16.5,2021-01-23 05:26:00,82,2021-01-23 13:53:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,30.0,12.2,2021-01-23 22:48:00,20.8,2021-01-23 13:52:00,1013.0,10.91,7.5,0,0.0
2021-01-24,19.5,23.6,19.9,20.5,22.1,19.7,1016.6,17.1,83,14.3,30.0,5.1,1014.7,1018.0,2021-01-24 01:38:00,15.8,2021-01-24 17:53:00,70,2021-01-24 10:42:00,0.0,2021-01-24 00:00:00,0.0,2021-01-24 00:00:00,50.0,15.9,2021-01-24 09:24:00,20.1,2021-01-24 10:42:00,1016.7,16.43,8.7,0,0.0
2021-01-25,19.3,23.7,19.8,20.3,22.1,19.6,1017.4,16.7,85,14.3,30.0,4.2,1015.4,1019.7,2021-01-25 15:47:00,14.9,2021-01-25 06:53:00,73,2021-01-25 12:11:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,30.0,14.3,2021-01-25 08:50:00,19.5,2021-01-25 12:10:00,1017.6,16.77,8.6,0,0.0
2021-01-26,18.9,23.7,19.6,20.3,22.1,19.3,1016.4,16.4,91,15.1,30.0,2.7,1014.6,1018.3,2021-01-26 15:50:00,14.3,2021-01-26 01:53:00,74,2021-01-26 13:47:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,30.0,11.4,2021-01-26 09:48:00,20.1,2021-01-26 13:47:00,1016.5,9.68,7.2,0,0.0
2021-01-27,19.3,23.7,19.7,20.2,22.1,19.6,1017.0,16.7,86,14.3,30.0,5.3,1014.8,1018.8,2021-01-27 15:04:00,15.4,2021-01-27 18:55:00,73,2021-01-27 11:30:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,30.0,13.6,2021-01-27 09:37:00,19.2,2021-01-27 13:25:00,1017.1,15.85,8.2,0,0.0
2021-01-28,18.7,23.7,19.5,20.2,22.1,19.2,1019.6,15.9,81,12.6,30.0,5.7,1018.0,1021.1,2021-01-28 04:07:00,15.0,2021-01-28 20:03:00,64,2021-01-28 20:42:00,0.0,2021-01-28 00:00:00,0.0,2021-01-28 00:00:00,30.0,19.0,2021-01-28 09:44:00,17.9,2021-01-28 14:31:00,1019.8,14.29,8.4,0,0.0
2021-01-29,18.1,23.7,18.8,19.6,22.1,18.4,1020.6,15.6,65,9.2,20.0,5.1,1019.4,1022.2,2021-01-29 04:33:00,14.1,2021-01-29 06:53:00,51,2021-01-29 11:59:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,30.0,16.9,2021-01-29 22:20:00,19.8,2021-01-29 12:48:00,1020.8,15.27,8.7,0,0.0
2021-01-30,18.2,23.7,18.9,19.6,22.0,18.6,1022.1,15.4,81,12.0,20.0,1.6,1020.5,1023.7,2021-01-30 14:24:00,10.7,2021-01-30 06:32:00,54,2021-01-30 11:17:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,40.0,7.5,2021-01-30 09:04:00,21.0,2021-01-30 11:58:00,1022.2,17.48,8.7,0,0.0
2021-01-31,19.1,23.7,19.5,19.9,22.0,19.3,1021.9,15.8,90,14.1,330.0,1.5,1020.0,1024.2,2021-01-31 15:42:00,14.0,2021-01-31 06:23:00,74,2021-01-31 16:25:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,320.0,6.3,2021-01-31 09:30:00,18.5,2021-01-31 16:29:00,1022.0,16.33,8.0,0,0.0
2021-02-01,18.5,23.7,19.3,20.0,22.0,19.0,1019.3,15.1,87,12.9,350.0,1.0,1017.6,1021.6,2021-02-01 15:22:00,10.4,2021-02-01 06:14:00,68,2021-02-01 17:18:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,330.0,6.2,2021-02-01 09:43:00,19.2,2021-02-01 16:44:00,1019.5,14.78,8.2,0,0.0
2021-02-02,18.6,23.7,19.2,19.8,22.0,18.9,1019.3,17.1,79,13.4,30.0,4.4,1017.5,1021.3,2021-02-02 15:03:00,13.6,2021-02-02 04:57:00,60,2021-02-02 09:40:00,0.0,2021-02-02 00:00:00,0.0,2021-02-02 00:00:00,10.0,19.4,2021-02-02 09:32:00,21.1,2021-02-02 12:34:00,1019.5,17.64,8.8,0,0.0
2021-02-03,19.5,23.6,19.6,20.0,21.9,19.6,1021.0,16.9,79,13.3,20.0,3.6,1019.5,1022.9,2021-02-03 14:26:00,15.4,2021-02-03 23:23:00,59,2021-02-03 13:12:00,0.0,2021-02-03 00:00:00,0.0,2021-02-03 00:00:00,40.0,12.1,2021-02-03 09:39:00,21.8,2021-02-03 13:12:00,1021.2,17.40,8.7,0,0.0
2021-02-04,19.7,23.6,20.0,20.3,22.0,19.9,1021.0,17.2,86,14.9,30.0,3.1,1019.4,1023.3,2021-02-04 16:05:00,15.2,2021-02-04 03:12:00,69,2021-02-04 10:08:00,0.0,2021-02-04 00:00:00,0.0,2021-02-04 00:00:00,30.0,10.8,2021-02-04 09:23:00,20.9,2021-02-04 13:11:00,1021.2,17.57,8.8,0,0.0
2021-02-05,20.0,23.6,20.3,20.6,22.1,20.2,1019.1,16.8,89,15.0,350.0,1.5,1017.5,1021.2,2021-02-05 15:21:00,14.7,2021-02-05 22:53:00,77,2021-02-05 12:57:00,0.0,2021-02-05 00:00:00,0.0,2021-02-05 00:00:00,60.0,7.6,2021-02-05 09:09:00,19.9,2021-02-05 13:39:00,1019.2,17.61,8.8,0,0.0
2021-02-06,20.2,23.6,20.4,20.7,22.2,20.3,1017.5,18.2,84,15.5,10.0,1.4,1015.7,1019.7,2021-02-06 15:33:00,13.8,2021-02-06 06:33:00,66,2021-02-06 10:44:00,0.0,2021-02-06 00:00:00,0.0,2021-02-06 00:00:00,60.0,6.4,2021-02-06 09:32:00,22.5,2021-02-06 12:55:00,1017.7,17.96,8.8,0,0.0
2021-02-07,21.1,23.7,21.0,21.1,22.2,21.1,1017.7,18.1,89,16.4,30.0,2.6,1015.8,1019.9,2021-02-07 15:31:00,16.5,2021-02-07 06:48:00,72,2021-02-07 11:18:00,0.0,2021-02-07 00:00:00,0.0,2021-02-07 00:00:00,50.0,9.3,2021-02-07 09:53:00,21.9,2021-02-07 11:53:00,1017.8,15.09,7.9,0,0.0
2021-02-08,21.4,23.7,21.4,21.5,22.4,21.5,1018.2,18.8,85,16.3,30.0,3.9,1017.0,1019.7,2021-02-08 14:46:00,16.8,2021-02-08 00:16:00,70,2021-02-08 12:04:00,0.0,2021-02-08 00:00:00,0.0,2021-02-08 00:00:00,30.0,16.3,2021-02-08 22:34:00,23.1,2021-02-08 12:04:00,1018.3,16.14,8.3,0,0.0
2021-02-09,20.9,23.7,21.2,21.4,22.6,21.1,1017.8,18.6,77,14.5,30.0,4.0,1016.0,1019.8,2021-02-09 17:31:00,16.2,2021-02-09 06:05:00,65,2021-02-09 12:39:00,0.0,2021-02-09 00:00:00,0.0,2021-02-09 00:00:00,30.0,13.7,2021-02-09 10:12:00,22.2,2021-02-09 13:44:00,1017.9,17.67,9.2,0,0.0
2021-02-10,20.6,23.8,21.1,21.5,22.6,21.0,1013.6,17.8,90,16.1,10.0,2.5,1011.0,1016.9,2021-02-11 00:00:00,16.9,2021-02-10 19:41:00,76,2021-02-10 11:05:00,2.0,2021-02-10 17:41:00,1.0,2021-02-10 18:31:00,320.0,9.2,2021-02-10 00:05:00,20.5,2021-02-10 11:05:00,1013.7,8.26,6.5,0,2.5
2021-02-11,18.8,23.8,20.1,21.0,22.7,19.6,1011.3,16.6,94,15.8,20.0,5.0,1009.6,1012.8,2021-02-11 15:03:00,15.6,2021-02-11 18:11:00,87,2021-02-11 11:54:00,4.0,2021-02-11 05:15:00,1.5,2021-02-11 04:28:00,30.0,15.0,2021-02-11 21:10:00,18.9,2021-02-11 11:51:00,1011.4,6.00,5.6,0,10.0
2021-02-12,17.8,23.9,18.5,19.7,22.5,18.1,1013.7,16.9,93,15.8,20.0,4.9,1011.6,1015.4,2021-02-12 04:08:00,15.5,2021-02-12 06:02:00,86,2021-02-12 13:36:00,0.0,2021-02-12 00:00:00,0.0,2021-02-12 00:00:00,30.0,14.0,2021-02-12 23:40:00,18.7,2021-02-12 12:50:00,1013.8,6.15,5.2,0,0.0
2021-02-13,19.3,23.8,19.4,19.8,22.2,19.4,1014.9,18.7,89,16.9,30.0,4.6,1013.3,1016.4,2021-02-13 16:04:00,17.3,2021-02-13 03:26:00,76,2021-02-13 11:19:00,0.0,2021-02-13 00:00:00,0.0,2021-02-13 00:00:00,30.0,13.7,2021-02-13 08:35:00,21.8,2021-02-13 12:27:00,1015.0,18.52,8.8,0,0.0
2021-02-14,19.3,23.8,19.7,20.2,22.1,19.6,1014.3,17.6,92,16.3,10.0,1.8,1012.8,1016.4,2021-02-14 15:37:00,15.8,2021-02-14 21:39:00,74,2021-02-14 12:32:00,0.0,2021-02-14 00:00:00,0.0,2021-02-14 00:00:00,320.0,8.6,2021-02-14 09:47:00,21.4,2021-02-14 12:32:00,1014.4,12.35,7.1,0,0.0
2021-02-15,19.5,23.7,19.7,20.1,22.1,19.6,1014.6,18.3,85,15.8,20.0,2.6,1013.6,1015.9,2021-02-15 04:49:00,15.9,2021-02-15 06:33:00,67,2021-02-15 13:03:00,0.0,2021-02-15 00:00:00,0.0,2021-02-15 00:00:00,30.0,10.4,2021-02-15 10:02:00,21.9,2021-02-15 13:04:00,1014.7,20.32,9.5,0,0.0
2021-02-16,20.3,23.7,20.2,20.5,22.1,20.3,1015.6,18.4,86,16.0,10.0,2.5,1013.8,1017.2,2021-02-16 15:35:00,17.2,2021-02-16 22:03:00,73,2021-02-16 14:50:00,0.0,2021-02-16 00:00:00,0.0,2021-02-16 00:00:00,320.0,8.0,2021-02-16 22:40:00,21.1,2021-02-16 09:38:00,1015.7,18.93,9.3,0,0.0
2021-02-17,19.1,23.7,19.5,20.1,22.1,19.3,1018.8,17.2,74,12.5,30.0,7.0,1016.8,1021.5,2021-02-17 00:18:00,15.2,2021-02-17 23:19:00,58,2021-02-17 12:12:00,0.0,2021-02-17 00:00:00,0.0,2021-02-17 00:00:00,20.0,19.3,2021-02-17 23:15:00,19.2,2021-02-17 13:13:00,1018.9,19.49,9.4,0,0.0
2021-02-18,17.0,23.6,17.5,18.5,21.9,17.3,1022.8,15.8,57,7.3,30.0,6.9,1021.0,1024.5,2021-02-18 02:38:00,14.0,2021-02-18 21:27:00,37,2021-02-19 00:00:00,0.0,2021-02-18 00:00:00,0.0,2021-02-18 00:00:00,40.0,19.4,2021-02-18 21:32:00,18.2,2021-02-18 12:14:00,1022.9,20.48,9.7,0,0.0
2021-02-19,17.1,23.6,17.1,17.8,21.4,17.1,1022.2,15.8,60,7.9,30.0,2.1,1020.5,1024.4,2021-02-19 17:39:00,11.4,2021-02-19 06:53:00,33,2021-02-19 01:11:00,0.0,2021-02-19 00:00:00,0.0,2021-02-19 00:00:00,30.0,8.8,2021-02-19 09:57:00,20.5,2021-02-19 11:34:00,1022.4,20.34,9.7,0,0.0
2021-02-20,18.0,23.4,18.0,18.4,21.2,18.0,1020.0,15.7,81,12.4,340.0,1.2,1018.2,1022.0,2021-02-20 16:03:00,12.0,2021-02-20 05:53:00,60,2021-02-20 09:48:00,0.0,2021-02-20 00:00:00,0.0,2021-02-20 00:00:00,330.0,6.5,2021-02-20 09:48:00,19.6,2021-02-20 09:45:00,1020.1,20.20,9.7,0,0.0
2021-02-21,18.7,23.3,18.5,18.8,21.1,18.6,1017.9,17.7,77,13.4,310.0,0.9,1016.4,1020.5,2021-02-21 15:20:00,12.4,2021-02-21 06:50:00,54,2021-02-21 12:16:00,0.0,2021-02-21 00:00:00,0.0,2021-02-21 00:00:00,260.0,4.0,2021-02-21 09:41:00,22.5,2021-02-21 13:47:00,1018.0,21.28,9.8,0,0.0
2021-02-22,19.9,23.2,19.4,19.4,21.1,19.6,1016.0,19.7,66,13.2,360.0,1.4,1014.0,1017.8,2021-02-22 16:06:00,14.4,2021-02-22 04:41:00,42,2021-02-22 09:52:00,0.0,2021-02-22 00:00:00,0.0,2021-02-22 00:00:00,330.0,6.2,2021-02-22 09:49:00,25.4,2021-02-22 09:58:00,1016.1,20.81,9.8,0,0.0
2021-02-23,20.4,23.2,20.1,20.1,21.2,20.2,1014.4,19.2,83,16.3,30.0,4.5,1012.2,1016.6,2021-02-23 15:58:00,17.8,2021-02-23 03:49:00,71,2021-02-23 11:48:00,0.0,2021-02-23 00:00:00,0.0,2021-02-23 00:00:00,30.0,16.7,2021-02-23 00:06:00,23.0,2021-02-23 11:48:00,1014.5,17.33,8.6,0,0.0
2021-02-24,19.9,23.2,19.9,20.1,21.5,19.9,1013.4,18.2,91,16.7,30.0,3.3,1011.5,1015.7,2021-02-24 16:53:00,17.5,2021-02-24 06:15:00,76,2021-02-24 12:06:00,0.0,2021-02-24 00:00:00,0.0,2021-02-24 00:00:00,40.0,11.3,2021-02-24 09:44:00,21.3,2021-02-24 12:06:00,1013.5,9.88,6.0,0,0.0
2021-02-25,21.5,23.2,20.9,20.7,21.6,21.2,1010.8,19.4,88,17.4,330.0,1.5,1008.9,1012.8,2021-02-25 18:41:00,18.0,2021-02-25 01:29:00,76,2021-02-25 09:08:00,0.0,2021-02-25 00:00:00,0.0,2021-02-25 00:00:00,330.0,7.4,2021-02-25 00:33:00,21.7,2021-02-25 09:51:00,1011.0,18.70,9.6,0,0.0
2021-02-26,22.0,23.2,21.5,21.3,21.9,21.8,1009.9,20.1,88,18.0,20.0,2.8,1008.1,1012.1,2021-02-26 15:13:00,18.1,2021-02-26 03:30:00,67,2021-02-26 11:06:00,0.0,2021-02-26 00:00:00,0.0,2021-02-26 00:00:00,30.0,11.0,2021-02-26 23:49:00,25.3,2021-02-26 11:35:00,1010.0,17.41,9.4,0,0.0
2021-02-27,20.8,23.3,20.9,21.1,22.1,20.9,1013.8,18.1,86,15.7,30.0,5.1,1011.5,1015.9,2021-02-27 03:01:00,16.7,2021-02-27 06:53:00,72,2021-02-27 13:14:00,0.0,2021-02-27 00:00:00,0.0,2021-02-27 00:00:00,30.0,15.0,2021-02-27 23:52:00,21.0,2021-02-27 13:14:00,1013.9,16.69,8.4,0,0.0
2021-02-28,20.6,23.4,20.4,20.6,22.1,20.5,1015.7,18.7,84,16.0,30.0,3.2,1013.9,1017.7,2021-02-28 15:20:00,16.3,2021-02-28 05:53:00,71,2021-02-28 12:28:00,0.0,2021-02-28 00:00:00,0.0,2021-02-28 00:00:00,30.0,12.4,2021-02-28 09:36:00,21.8,2021-02-28 11:56:00,1015.8,19.50,9.6,0,0.0
2021-03-01,22.2,23.4,21.5,21.3,22.2,21.8,1016.0,21.5,80,17.7,360.0,1.5,1013.9,1018.5,2021-03-01 16:30:00,17.4,2021-03-01 06:23:00,61,2021-03-01 17:00:00,0.0,2021-03-01 00:00:00,0.0,2021-03-01 00:00:00,340.0,7.7,2021-03-01 10:00:00,25.7,2021-03-01 12:22:00,1016.2,19.37,9.8,0,0.0
2021-03-02,21.1,23.5,21.3,21.6,22.4,21.3,1017.8,18.1,82,15.0,30.0,6.1,1015.1,1020.4,2021-03-02 03:28:00,15.7,2021-03-02 20:33:00,71,2021-03-02 13:48:00,0.0,2021-03-02 00:00:00,0.0,2021-03-02 00:00:00,30.0,20.4,2021-03-02 22:15:00,21.8,2021-03-02 04:56:00,1017.9,16.02,8.8,0,0.0
2021-03-03,19.3,23.5,19.6,20.2,22.3,19.5,1019.8,17.2,82,14.1,30.0,4.2,1018.4,1021.1,2021-03-03 15:59:00,16.0,2021-03-03 00:21:00,68,2021-03-03 10:34:00,0.0,2021-03-03 00:00:00,0.0,2021-03-03 00:00:00,40.0,14.4,2021-03-03 09:28:00,20.5,2021-03-03 11:14:00,1019.9,8.39,5.9,0,0.0
2021-03-04,20.6,23.5,20.3,20.4,22.2,20.5,1018.7,18.6,85,16.0,30.0,2.1,1017.1,1020.5,2021-03-04 16:25:00,15.7,2021-03-04 05:38:00,63,2021-03-04 12:31:00,0.0,2021-03-04 00:00:00,0.0,2021-03-04 00:00:00,330.0,8.3,2021-03-04 01:18:00,23.5,2021-03-04 12:37:00,1018.9,13.34,7.1,0,0.0
2021-03-05,21.7,23.5,21.3,21.2,22.2,21.5,1016.5,19.9,86,17.6,20.0,2.4,1015.0,1018.8,2021-03-05 16:07:00,18.2,2021-03-06 00:00:00,69,2021-03-05 11:27:00,0.0,2021-03-05 00:00:00,0.0,2021-03-05 00:00:00,340.0,8.3,2021-03-05 00:46:00,24.3,2021-03-05 11:28:00,1016.7,16.36,8.9,0,0.0
2021-03-06,22.2,23.5,21.7,21.6,22.4,22.0,1017.0,19.6,86,17.2,30.0,3.1,1015.3,1019.1,2021-03-06 14:53:00,17.3,2021-03-06 03:11:00,65,2021-03-06 14:07:00,0.0,2021-03-06 00:00:00,0.0,2021-03-06 00:00:00,30.0,11.9,2021-03-06 21:59:00,24.9,2021-03-06 14:01:00,1017.1,17.99,8.9,0,0.0
2021-03-07,20.7,23.6,21.0,21.4,22.5,20.9,1018.3,17.7,89,16.0,30.0,5.8,1016.3,1020.3,2021-03-07 03:22:00,16.7,2021-03-07 18:53:00,84,2021-03-07 10:52:00,0.0,2021-03-07 00:00:00,0.0,2021-03-07 00:00:00,20.0,16.3,2021-03-07 22:37:00,18.9,2021-03-07 10:08:00,1018.4,7.41,7.4,0,0.0
