2010年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,100,85,86,/,88,98,98,91,98,91,84,60
2,96,100,87,/,86,97,97,90,93,89,83,85
3,99,95,96,/,93,100,88,96,94,93,79,78
4,91,96,87,/,88,100,89,90,95,94,99,82
5,89,96,94,/,91,100,93,89,92,99,100,76
6,100,99,88,/,100,98,84,85,97,94,100,79
7,100,98,98,100,97,94,85,95,91,89,100,91
8,100,93,96,100,100,94,87,93,91,96,100,89
9,92,92,100,100,96,97,89,91,98,95,92,75
10,80,70,98,83,95,96,87,100,85,97,85,66
11,87,/,87,90,100,100,89,/,/,95,72,/
12,100,/,83,80,96,100,94,/,/,93,69,/
13,86,/,90,92,95,100,94,/,/,93,/,/
14,80,/,89,95,99,100,92,/,99,98,99,/
15,82,/,93,100,100,97,90,/,87,97,100,/
16,80,/,98,100,93,95,84,/,90,92,/,/
17,77,/,98,100,96,88,89,/,91,91,/,/
18,87,/,90,100,92,93,87,/,92,97,/,/
19,73,/,86,91,92,91,92,/,100,94,/,/
20,76,/,92,96,89,97,89,/,97,98,/,/
21,83,/,96,91,89,97,87,88,82,100,/,/
22,98,/,95,85,87,97,90,94,87,100,/,/
23,100,/,86,100,100,99,96,97,91,93,/,/
24,90,/,94,100,100,98,94,92,94,89,/,/
25,100,/,100,100,86,100,96,92,98,85,/,/
26,100,/,98,94,86,96,90,89,96,91,/,/
27,92,/,90,100,99,95,100,89,95,92,/,/
28,87,/,85,100,100,100,100,95,96,94,/,/
29,92,,99,97,100,100,97,92,98,92,/,/
30,95,,/,98,100,99,98,88,92,88,/,/
31,90,,/,,100,,92,100,,87,,/
平均,90.4,92.4,92.4,95.5,94.6,97.2,91.5,92.2,93.3,93.4,90.1,78.1
