2010年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,7.02,15.97,17.75,/,21.57,16.25,16.67,17.99,5.06,17.93,15.59,13.54
2,6.87,4.73,15.54,/,23.53,9.87,19.85,22.34,14.65,19.97,15.87,3.75
3,8.06,14.04,15.77,/,20.53,5.03,25.52,21.29,18.59,15.47,16.41,11.01
4,13.16,12.39,16.13,/,20.83,9.39,23.41,19.87,16.08,14.43,6.61,10.52
5,9.84,12.34,10.67,/,15.03,6.45,21.56,16.36,15.66,8.28,4.49,12.93
6,3.00,8.02,16.03,/,7.10,15.59,23.29,18.13,9.98,10.68,5.50,14.03
7,5.83,8.57,12.40,7.85,9.07,22.37,20.22,13.74,15.71,13.76,11.75,8.24
8,1.71,10.37,9.84,2.24,11.64,17.19,19.27,15.76,19.59,10.80,7.17,9.31
9,15.54,14.89,0.79,14.70,14.56,12.96,15.50,19.85,6.80,13.47,12.34,14.74
10,15.28,18.44,5.65,24.62,15.57,9.70,19.86,0.00,21.31,9.82,13.29,10.03
11,14.57,/,18.44,16.15,12.64,6.36,16.39,/,/,14.70,14.72,/
12,2.05,/,12.23,18.40,15.38,7.40,15.60,/,/,15.55,8.15,/
13,11.57,/,13.81,21.07,14.42,4.86,17.20,/,/,16.48,/,/
14,14.55,/,17.78,19.49,16.32,8.93,19.69,/,0.98,11.94,4.85,/
15,14.83,/,18.03,3.85,10.70,8.88,20.65,/,20.98,13.51,2.41,/
16,15.40,/,9.39,9.05,23.10,15.02,23.56,/,17.30,18.19,/,/
17,16.12,/,8.95,10.81,22.00,23.54,19.67,/,17.42,13.77,/,/
18,15.73,/,18.10,11.04,18.53,20.60,19.97,/,15.50,13.97,/,/
19,16.40,/,19.28,16.37,17.68,19.21,20.45,/,1.83,13.60,/,/
20,15.51,/,13.59,13.74,16.31,13.07,18.14,/,7.17,9.97,/,/
21,11.32,/,13.20,16.67,21.60,14.09,20.22,18.60,21.91,6.18,/,/
22,6.26,/,9.41,19.48,21.60,17.38,19.76,14.53,22.10,7.40,/,/
23,4.22,/,19.32,2.75,2.42,16.55,18.88,11.18,16.79,11.88,/,/
24,8.55,/,16.47,2.44,10.43,11.25,14.91,16.56,13.92,14.20,/,/
25,3.83,/,1.47,11.25,19.61,2.76,13.94,13.78,15.98,15.34,/,/
26,7.95,/,4.43,13.99,19.03,14.91,12.81,23.43,13.40,13.53,/,/
27,12.80,/,16.10,6.27,10.00,13.39,3.00,20.97,16.30,7.63,/,/
28,10.41,/,15.28,3.16,8.76,12.41,3.71,16.14,15.27,10.09,/,/
29,12.61,,0.00,15.69,7.40,14.43,15.84,17.92,10.64,9.60,/,/
30,15.04,,/,14.63,6.28,17.51,14.07,17.82,19.52,16.82,/,/
31,11.72,,/,,0.00,,18.45,6.00,,19.19,,/
平均,10.6,12,12.6,12.3,14.6,12.9,17.8,16.3,14.5,13.2,9.9,10.8
