2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,12.8,15.0,17.6,24.2,22.8,25.0,28.3,26.1,23.6,24.6,21.9,20.9
2,12.8,15.2,15.7,24.0,24.7,24.8,27.5,26.8,24.2,25.7,21.2,20.7
3,14.6,15.4,20.8,24.2,25.0,25.4,25.8,26.2,26.9,24.6,21.7,18.9
4,15.6,14.4,17.4,24.2,24.5,25.5,26.2,26.8,24.3,26.2,23.2,20.0
5,18.2,11.5,17.5,25.4,22.0,25.9,26.6,25.9,25.4,25.0,23.5,20.1
6,18.1,11.0,18.1,23.3,23.8,24.2,26.5,26.7,26.8,25.1,24.0,17.6
7,15.6,21.4,18.9,21.9,24.5,25.5,25.5,27.0,24.2,24.7,24.4,18.3
8,12.4,/,18.3,18.0,24.4,25.6,24.4,23.4,25.1,23.6,24.2,20.1
9,14.5,8.8,19.3,19.4,25.6,26.6,24.4,24.1,24.9,23.7,24.0,19.3
10,14.8,11.0,14.3,20.1,24.0,27.5,24.3,26.6,24.0,23.1,22.2,17.9
11,16.4,13.5,13.5,16.4,25.2,26.4,26.5,25.5,25.5,21.2,22.7,17.5
12,17.4,15.3,14.2,18.3,23.3,26.7,27.2,27.2,25.1,22.5,23.2,19.4
13,16.4,15.1,17.6,18.6,25.1,27.2,26.6,26.0,24.6,23.9,23.1,19.7
14,14.8,17.3,19.4,17.3,25.7,26.3,26.7,24.7,25.7,22.4,23.2,19.4
15,15.2,19.3,21.6,18.7,25.8,26.7,25.6,24.7,25.8,22.6,24.0,17.2
16,15.7,19.0,22.2,22.6,25.8,27.0,26.7,24.3,27.1,22.8,23.2,13.5
17,13.6,18.5,22.7,22.2,25.4,27.5,26.1,24.3,25.3,22.7,24.8,10.7
18,13.8,14.6,24.1,25.4,26.8,27.1,27.3,25.4,24.9,23.3,24.4,13.5
19,13.9,19.1,23.3,25.5,27.4,25.7,23.9,23.1,25.0,24.3,23.9,15.6
20,16.1,17.0,19.9,25.6,22.7,27.4,26.5,22.6,25.4,24.0,22.8,16.2
21,15.7,17.7,20.0,21.5,21.8,26.1,27.8,27.5,25.0,23.4,21.4,18.7
22,13.3,17.2,20.7,22.1,23.4,25.6,24.7,27.3,24.7,23.8,22.5,19.7
23,12.8,/,17.9,22.5,23.8,25.8,27.3,26.2,25.7,24.3,22.4,21.0
24,13.8,20.9,17.9,22.3,23.0,27.2,28.5,25.4,26.2,24.9,21.3,21.8
25,17.0,19.3,16.6,22.5,23.3,28.0,25.3,25.3,25.6,24.7,20.3,18.1
26,17.0,20.2,18.8,23.0,22.3,28.7,25.2,23.8,26.3,23.8,15.7,16.1
27,16.3,18.9,19.1,23.1,23.3,28.1,24.5,23.4,24.0,24.1,14.8,16.8
28,15.6,20.1,19.5,23.8,25.1,27.9,24.3,22.3,22.9,23.6,17.9,15.4
29,16.5,,20.5,24.6,26.7,26.8,24.3,22.6,24.7,23.1,20.7,16.2
30,14.9,,21.9,24.4,26.6,28.1,24.7,22.3,26.0,23.3,20.7,16.2
31,13.8,,22.9,,23.5,,25.7,23.1,,22.7,,16.3
平均,15.1,16.4,19.1,22.2,24.4,26.5,26,25.1,25.2,23.8,22.1,17.8
