日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-21,22.4,22.4,21.3,20.9,21.2,21.9,1011.3,21.5,73,16.2,320.0,0.8,1008.8,1013.6,2021-01-21 15:09:00,16.6,2021-01-21 00:48:00,42,2021-01-21 12:41:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,330.0,4.0,2021-01-21 00:01:00,28.0,2021-01-21 12:39:00,1011.6,10.97,8.1,0,0.0
2021-01-22,21.1,22.4,21.5,21.6,21.6,21.3,1007.7,21.0,85,18.4,320.0,1.3,1005.7,1009.7,2021-01-22 17:44:00,19.1,2021-01-22 22:53:00,69,2021-01-22 11:30:00,2.5,2021-01-22 13:12:00,1.0,2021-01-22 14:02:00,330.0,8.0,2021-01-22 00:06:00,24.0,2021-01-22 11:25:00,1008.0,5.06,6.4,0,3.0
2021-01-23,21.1,22.5,21.3,21.5,21.8,21.2,1009.3,20.4,86,18.1,320.0,1.4,1007.0,1012.2,2021-01-23 15:18:00,17.7,2021-01-23 23:53:00,65,2021-01-23 15:40:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,260.0,6.7,2021-01-23 23:05:00,24.8,2021-01-23 15:32:00,1009.7,14.68,8.5,0,0.0
2021-01-24,21.2,22.6,21.2,21.5,21.9,21.2,1012.9,20.1,81,16.7,320.0,1.1,1011.5,1014.4,2021-01-24 03:02:00,16.5,2021-01-24 06:53:00,65,2021-01-24 14:53:00,0.0,2021-01-24 00:00:00,0.0,2021-01-24 00:00:00,320.0,5.8,2021-01-24 09:47:00,24.2,2021-01-24 11:07:00,1013.3,14.90,8.0,0,0.0
2021-01-25,20.9,22.6,21.1,21.5,22.0,21.1,1013.4,20.5,75,15.7,310.0,1.3,1011.2,1015.6,2021-01-25 14:59:00,15.7,2021-01-25 06:53:00,43,2021-01-25 11:50:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,10.0,6.1,2021-01-25 08:55:00,27.1,2021-01-25 12:04:00,1013.8,17.33,8.4,0,0.0
2021-01-26,20.3,22.7,20.8,21.3,22.0,20.7,1012.8,20.1,78,15.9,320.0,1.0,1010.8,1014.8,2021-01-26 16:32:00,16.4,2021-01-26 06:00:00,45,2021-01-26 11:45:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,320.0,6.3,2021-01-26 09:14:00,25.5,2021-01-26 11:52:00,1013.2,17.04,9.1,0,0.0
2021-01-27,20.2,22.7,20.9,21.4,22.0,20.7,1013.1,19.1,80,15.5,330.0,1.8,1010.7,1015.1,2021-01-27 15:27:00,15.1,2021-01-27 04:53:00,59,2021-01-27 12:12:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,330.0,6.7,2021-01-27 09:41:00,24.4,2021-01-27 12:12:00,1013.5,16.60,8.6,0,0.0
2021-01-28,18.9,22.7,20.0,21.0,22.0,19.4,1015.1,18.0,74,13.0,320.0,3.2,1013.0,1017.2,2021-01-28 15:21:00,14.4,2021-01-28 23:53:00,47,2021-01-28 12:19:00,0.0,2021-01-28 00:00:00,0.0,2021-01-28 00:00:00,330.0,11.6,2021-01-28 23:00:00,25.1,2021-01-28 12:19:00,1015.5,17.50,9.0,0,0.0
2021-01-29,19.1,22.7,19.9,20.7,21.8,19.6,1017.2,17.5,65,10.9,310.0,1.6,1015.8,1018.9,2021-01-29 14:30:00,13.5,2021-01-29 04:40:00,51,2021-01-29 12:55:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,270.0,6.3,2021-01-29 22:59:00,23.3,2021-01-29 12:26:00,1017.6,16.21,8.2,0,0.0
2021-01-30,18.7,22.7,19.7,20.6,21.8,19.3,1018.8,17.5,70,12.0,320.0,1.8,1017.1,1020.3,2021-01-30 15:08:00,12.2,2021-01-30 06:53:00,44,2021-01-30 11:03:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,320.0,6.1,2021-01-30 09:24:00,23.0,2021-01-30 11:11:00,1019.2,17.08,9.3,0,0.0
2021-01-31,18.6,22.7,19.8,20.6,21.7,19.4,1018.3,18.5,68,12.2,330.0,1.2,1016.3,1020.6,2021-01-31 15:02:00,13.0,2021-01-31 06:15:00,47,2021-01-31 12:20:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,320.0,7.8,2021-01-31 09:53:00,24.4,2021-01-31 13:11:00,1018.7,17.48,9.1,0,0.0
2021-02-01,18.7,22.7,19.5,20.4,21.6,19.2,1015.9,19.3,53,7.7,320.0,1.2,1013.5,1018.3,2021-02-01 15:53:00,12.2,2021-02-01 06:23:00,17,2021-02-01 12:50:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,300.0,7.4,2021-02-01 08:56:00,27.0,2021-02-01 13:32:00,1016.3,19.40,9.5,0,0.0
2021-02-02,19.4,22.6,19.9,20.4,21.5,19.8,1015.8,19.9,62,11.9,320.0,1.1,1013.9,1017.6,2021-02-02 14:57:00,13.5,2021-02-02 06:53:00,30,2021-02-02 11:48:00,0.0,2021-02-02 00:00:00,0.0,2021-02-02 00:00:00,280.0,6.4,2021-02-02 09:21:00,26.0,2021-02-02 14:11:00,1016.1,18.65,9.3,0,0.0
2021-02-03,20.2,22.6,20.6,20.9,21.5,20.6,1017.6,19.5,73,14.5,310.0,1.1,1015.5,1019.6,2021-02-03 14:21:00,15.0,2021-02-03 04:13:00,49,2021-02-03 13:00:00,0.0,2021-02-03 00:00:00,0.0,2021-02-03 00:00:00,310.0,5.8,2021-02-03 09:09:00,26.4,2021-02-03 13:57:00,1018.0,18.34,9.3,0,0.0
2021-02-04,19.6,22.5,20.6,21.0,21.6,20.4,1017.6,19.6,73,14.2,320.0,0.9,1015.6,1020.0,2021-02-04 15:17:00,14.0,2021-02-04 06:33:00,45,2021-02-04 11:31:00,0.0,2021-02-04 00:00:00,0.0,2021-02-04 00:00:00,270.0,5.8,2021-02-04 09:14:00,26.4,2021-02-04 12:23:00,1017.9,18.77,9.4,0,0.0
2021-02-05,20.5,22.5,20.8,21.1,21.7,20.9,1015.9,20.0,75,15.1,310.0,0.9,1014.0,1018.1,2021-02-05 15:36:00,15.3,2021-02-05 03:53:00,45,2021-02-05 14:15:00,0.0,2021-02-05 00:00:00,0.0,2021-02-05 00:00:00,200.0,4.7,2021-02-05 09:27:00,26.9,2021-02-05 14:32:00,1016.3,18.34,9.4,0,0.0
2021-02-06,20.2,22.5,20.9,21.2,21.7,20.8,1014.2,20.1,73,14.7,310.0,1.0,1012.2,1016.8,2021-02-06 16:03:00,14.4,2021-02-06 06:45:00,43,2021-02-06 14:17:00,0.0,2021-02-06 00:00:00,0.0,2021-02-06 00:00:00,320.0,6.0,2021-02-06 09:34:00,26.4,2021-02-06 12:35:00,1014.6,19.48,9.5,0,0.0
2021-02-07,20.6,22.6,21.1,21.3,21.8,21.1,1014.1,20.5,72,15.0,320.0,1.2,1011.7,1016.0,2021-02-07 15:27:00,15.6,2021-02-07 05:27:00,41,2021-02-07 13:47:00,0.0,2021-02-07 00:00:00,0.0,2021-02-07 00:00:00,290.0,6.4,2021-02-07 09:12:00,27.2,2021-02-07 13:47:00,1014.4,19.52,9.5,0,0.0
2021-02-08,20.8,22.6,21.2,21.4,21.9,21.3,1014.9,20.1,77,16.0,320.0,1.3,1013.5,1016.5,2021-02-08 14:09:00,15.1,2021-02-08 06:53:00,58,2021-02-08 13:35:00,0.0,2021-02-08 00:00:00,0.0,2021-02-08 00:00:00,270.0,6.6,2021-02-08 22:32:00,25.6,2021-02-08 13:35:00,1015.3,18.34,9.1,0,0.0
2021-02-09,21.3,22.6,21.7,21.8,22.0,21.7,1014.6,19.9,74,15.1,310.0,2.0,1012.8,1016.7,2021-02-09 15:46:00,16.6,2021-02-09 05:53:00,56,2021-02-09 10:40:00,0.0,2021-02-09 00:00:00,0.0,2021-02-09 00:00:00,300.0,7.2,2021-02-09 09:48:00,24.9,2021-02-09 12:40:00,1015.0,15.84,8.4,0,0.0
2021-02-10,21.0,22.7,21.5,21.8,22.1,21.3,1010.1,19.8,77,15.7,320.0,1.9,1007.5,1013.7,2021-02-10 23:56:00,16.9,2021-02-10 05:14:00,59,2021-02-10 12:15:00,0.0,2021-02-10 00:00:00,0.0,2021-02-10 00:00:00,320.0,6.4,2021-02-10 00:16:00,25.1,2021-02-10 15:16:00,1010.5,10.65,8.9,0,0.0
2021-02-11,20.8,22.7,21.0,21.6,22.2,20.8,1006.7,19.7,82,16.5,320.0,3.0,1004.3,1008.8,2021-02-11 14:24:00,16.6,2021-02-11 23:53:00,57,2021-02-11 12:23:00,7.0,2021-02-11 03:22:00,4.5,2021-02-11 03:59:00,310.0,13.7,2021-02-11 23:10:00,27.1,2021-02-11 12:45:00,1007.1,16.90,8.3,0,11.0
2021-02-12,20.7,22.7,20.6,21.3,22.1,20.5,1009.9,19.3,80,15.6,330.0,2.2,1008.1,1011.9,2021-02-12 01:01:00,16.3,2021-02-12 04:53:00,57,2021-02-12 14:44:00,0.0,2021-02-12 00:00:00,0.0,2021-02-12 00:00:00,280.0,7.2,2021-02-12 22:42:00,24.9,2021-02-12 14:41:00,1010.3,15.53,8.1,0,0.0
2021-02-13,22.1,22.8,21.5,21.8,22.2,21.7,1011.5,20.8,77,16.6,320.0,1.3,1010.0,1013.2,2021-02-13 16:14:00,17.2,2021-02-13 06:53:00,56,2021-02-13 11:43:00,0.0,2021-02-13 00:00:00,0.0,2021-02-13 00:00:00,280.0,6.6,2021-02-13 08:47:00,26.1,2021-02-13 12:12:00,1011.9,19.26,9.5,0,0.0
2021-02-14,20.8,22.8,21.4,22.0,22.4,21.2,1010.7,19.8,83,16.8,320.0,1.6,1008.8,1012.7,2021-02-14 15:38:00,17.1,2021-02-14 22:53:00,58,2021-02-14 13:18:00,0.0,2021-02-14 00:00:00,0.0,2021-02-14 00:00:00,290.0,9.0,2021-02-14 09:10:00,26.4,2021-02-14 13:18:00,1011.1,20.06,9.5,0,0.0
2021-02-15,20.6,22.8,21.1,21.7,22.4,21.0,1011.4,19.6,78,15.6,310.0,1.1,1010.2,1012.5,2021-02-15 04:44:00,16.1,2021-02-15 00:43:00,52,2021-02-15 11:01:00,0.0,2021-02-15 00:00:00,0.0,2021-02-15 00:00:00,360.0,6.9,2021-02-15 08:59:00,25.6,2021-02-15 14:48:00,1011.7,19.98,9.3,0,0.0
2021-02-16,21.5,22.9,21.4,21.8,22.4,21.5,1012.2,21.0,69,14.9,310.0,1.0,1010.1,1013.9,2021-02-16 15:31:00,16.0,2021-02-16 06:26:00,36,2021-02-16 11:01:00,0.0,2021-02-16 00:00:00,0.0,2021-02-16 00:00:00,280.0,6.3,2021-02-16 08:39:00,27.4,2021-02-16 13:30:00,1012.6,20.68,9.4,0,0.0
2021-02-17,20.8,22.9,21.2,21.8,22.4,20.9,1014.5,19.9,66,13.3,320.0,2.5,1012.6,1017.7,2021-02-17 04:10:00,16.2,2021-02-17 23:53:00,47,2021-02-17 15:34:00,0.0,2021-02-17 00:00:00,0.0,2021-02-17 00:00:00,300.0,8.5,2021-02-17 22:43:00,24.7,2021-02-17 13:07:00,1014.8,16.40,9.0,0,0.0
2021-02-18,19.0,22.9,20.3,21.3,22.3,19.8,1019.1,18.0,63,10.8,290.0,1.5,1017.3,1020.9,2021-02-18 02:52:00,14.6,2021-02-18 04:53:00,49,2021-02-18 12:13:00,0.0,2021-02-18 00:00:00,0.0,2021-02-18 00:00:00,310.0,6.4,2021-02-18 22:53:00,23.3,2021-02-18 13:29:00,1019.5,17.68,9.1,0,0.0
2021-02-19,17.4,22.9,19.7,20.9,22.2,18.8,1019.1,17.1,69,11.2,320.0,1.0,1017.3,1021.2,2021-02-19 15:55:00,12.7,2021-02-19 06:07:00,49,2021-02-19 12:02:00,0.0,2021-02-19 00:00:00,0.0,2021-02-19 00:00:00,320.0,7.6,2021-02-19 09:25:00,23.1,2021-02-19 12:01:00,1019.5,19.37,9.5,0,0.0
2021-02-20,18.5,22.9,19.6,20.6,22.0,19.3,1016.7,18.0,64,10.6,290.0,1.0,1014.8,1018.9,2021-02-20 15:18:00,12.4,2021-02-20 06:00:00,33,2021-02-20 11:13:00,0.0,2021-02-20 00:00:00,0.0,2021-02-20 00:00:00,290.0,6.5,2021-02-20 10:16:00,24.6,2021-02-20 13:26:00,1017.1,21.31,9.7,0,0.0
2021-02-21,19.3,22.8,20.0,20.7,21.8,19.9,1014.6,19.2,56,9.9,320.0,1.1,1012.6,1017.1,2021-02-21 15:44:00,13.0,2021-02-21 06:35:00,35,2021-02-21 12:19:00,0.0,2021-02-21 00:00:00,0.0,2021-02-21 00:00:00,320.0,6.4,2021-02-21 09:23:00,25.5,2021-02-21 12:19:00,1015.0,21.23,9.7,0,0.0
2021-02-22,20.9,22.8,20.8,21.1,21.8,21.0,1012.6,20.9,61,12.8,310.0,1.0,1010.5,1014.5,2021-02-22 14:39:00,14.2,2021-02-22 06:31:00,39,2021-02-22 12:29:00,0.0,2021-02-22 00:00:00,0.0,2021-02-22 00:00:00,310.0,6.2,2021-02-22 00:01:00,27.7,2021-02-22 12:29:00,1013.0,21.58,9.8,0,0.0
2021-02-23,22.9,22.7,22.2,21.9,22.0,22.7,1011.0,21.5,73,16.3,300.0,1.3,1009.2,1012.6,2021-02-23 15:51:00,17.9,2021-02-23 05:08:00,43,2021-02-23 11:16:00,1.5,2021-02-23 21:47:00,0.5,2021-02-23 19:48:00,300.0,6.0,2021-02-23 00:22:00,27.6,2021-02-23 12:15:00,1011.4,15.45,8.9,0,3.5
2021-02-24,22.9,22.8,22.7,22.6,22.3,22.7,1009.8,21.8,83,18.6,320.0,1.2,1007.7,1011.9,2021-02-24 15:05:00,19.1,2021-02-24 23:53:00,58,2021-02-24 13:09:00,0.0,2021-02-24 00:00:00,0.0,2021-02-24 00:00:00,310.0,6.6,2021-02-24 09:36:00,27.2,2021-02-24 14:49:00,1010.2,14.14,8.7,0,0.0
2021-02-25,23.0,22.8,22.5,22.7,22.6,22.6,1005.9,23.2,70,17.5,310.0,2.4,1005.0,1007.9,2021-02-25 17:40:00,20.6,2021-02-25 23:53:00,58,2021-02-25 13:28:00,0.0,2021-02-25 00:00:00,0.0,2021-02-25 00:00:00,290.0,7.8,2021-02-25 12:16:00,26.6,2021-02-25 13:28:00,1006.3,10.58,4.8,0,0.0
2021-02-26,23.6,22.9,22.9,22.9,22.8,23.3,1006.3,23.0,73,17.8,320.0,1.8,1004.1,1008.3,2021-02-26 15:35:00,18.4,2021-02-26 04:32:00,51,2021-02-26 11:34:00,0.0,2021-02-26 00:00:00,0.0,2021-02-26 00:00:00,320.0,8.7,2021-02-26 23:36:00,28.7,2021-02-26 11:55:00,1006.6,20.44,9.7,0,0.0
2021-02-27,23.3,23.0,23.1,23.1,22.9,23.3,1009.7,22.1,76,17.6,320.0,1.7,1007.8,1012.3,2021-02-27 14:37:00,18.5,2021-02-27 06:18:00,52,2021-02-27 14:29:00,0.0,2021-02-27 00:00:00,0.0,2021-02-27 00:00:00,330.0,7.1,2021-02-28 00:00:00,28.4,2021-02-27 14:29:00,1010.1,19.53,9.5,0,0.0
2021-02-28,23.0,23.1,23.1,23.2,23.1,23.3,1012.1,21.9,75,17.2,320.0,1.3,1010.5,1013.9,2021-02-28 15:46:00,17.3,2021-02-28 04:32:00,57,2021-02-28 13:33:00,0.0,2021-02-28 00:00:00,0.0,2021-02-28 00:00:00,290.0,6.9,2021-02-28 09:41:00,27.7,2021-02-28 12:25:00,1012.4,20.06,9.6,0,0.0
2021-03-01,24.5,23.2,23.8,23.5,23.2,24.3,1012.7,23.8,71,17.9,330.0,1.2,1011.0,1014.6,2021-03-01 15:17:00,17.9,2021-03-01 06:41:00,48,2021-03-01 12:44:00,0.0,2021-03-01 00:00:00,0.0,2021-03-01 00:00:00,280.0,6.7,2021-03-01 09:31:00,29.9,2021-03-01 12:24:00,1013.1,19.44,9.5,0,0.0
2021-03-02,23.9,23.3,23.8,23.8,23.4,23.9,1013.5,22.9,68,16.8,320.0,1.9,1011.4,1016.5,2021-03-02 04:17:00,17.8,2021-03-02 23:53:00,56,2021-03-02 14:24:00,0.0,2021-03-02 00:00:00,0.0,2021-03-02 00:00:00,320.0,7.6,2021-03-02 23:17:00,27.7,2021-03-02 11:54:00,1013.9,15.35,8.9,0,0.0
2021-03-03,22.6,23.4,23.1,23.4,23.4,23.0,1016.0,20.6,69,14.8,310.0,1.8,1014.2,1017.5,2021-03-03 16:02:00,16.9,2021-03-03 06:42:00,53,2021-03-03 13:42:00,0.0,2021-03-03 00:00:00,0.0,2021-03-03 00:00:00,320.0,7.1,2021-03-03 08:55:00,25.9,2021-03-03 11:31:00,1016.4,17.61,9.0,0,0.0
2021-03-04,23.2,23.4,23.3,23.4,23.5,23.4,1014.9,22.0,70,16.2,320.0,1.5,1013.4,1016.9,2021-03-04 16:40:00,16.8,2021-03-04 05:23:00,50,2021-03-04 12:38:00,0.0,2021-03-04 00:00:00,0.0,2021-03-04 00:00:00,300.0,6.9,2021-03-04 00:20:00,28.4,2021-03-04 12:36:00,1015.3,15.02,8.1,0,0.0
2021-03-05,24.3,23.5,24.0,23.8,23.5,24.2,1013.1,23.3,74,18.4,320.0,1.1,1011.0,1015.0,2021-03-05 14:39:00,19.0,2021-03-05 04:05:00,53,2021-03-05 14:42:00,0.0,2021-03-05 00:00:00,0.0,2021-03-05 00:00:00,310.0,5.3,2021-03-05 09:39:00,29.9,2021-03-05 14:42:00,1013.5,14.15,9.1,0,0.0
2021-03-06,26.0,23.6,25.0,24.4,23.7,25.6,1013.1,24.6,74,19.6,310.0,1.3,1011.1,1014.7,2021-03-06 15:35:00,19.9,2021-03-06 05:00:00,55,2021-03-06 10:39:00,0.0,2021-03-06 00:00:00,0.0,2021-03-06 00:00:00,330.0,6.2,2021-03-06 22:34:00,30.5,2021-03-06 11:31:00,1013.4,19.58,10.0,0,0.0
2021-03-07,24.7,23.6,24.8,24.6,23.9,25.0,1013.9,22.6,75,17.8,320.0,2.0,1012.1,1015.9,2021-03-07 15:38:00,18.6,2021-03-08 00:00:00,55,2021-03-07 11:11:00,0.0,2021-03-07 00:00:00,0.0,2021-03-07 00:00:00,300.0,7.2,2021-03-07 22:54:00,29.3,2021-03-07 11:11:00,1014.3,18.99,8.9,0,0.0
