2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,7.7,9.2,6.4,7.8,10.2,11.6,10.4,9.5,4.3,9.1,8.5
2,/,9.1,9.4,10.3,5.2,10.6,8.9,9.8,11.0,10.0,9.3,8.9
3,8.2,8.0,5.0,9.7,9.9,9.8,4.9,11.0,10.5,10.1,9.3,8.1
4,8.3,7.6,10.0,9.6,10.6,8.0,10.2,11.2,9.6,9.9,8.6,6.2
5,7.0,8.4,8.1,9.3,8.7,11.6,9.2,/,9.9,9.8,9.4,1.5
6,8.3,9.4,9.1,10.7,6.3,11.7,9.0,10.5,10.1,9.6,9.0,3.0
7,8.8,9.3,0.0,10.3,6.7,11.0,11.1,10.9,/,10.0,9.0,8.3
8,7.3,9.3,6.6,10.1,7.8,11.4,10.6,10.5,10.7,9.8,9.4,9.1
9,8.9,9.1,4.6,10.4,8.6,11.0,9.4,8.8,10.7,9.3,9.3,8.6
10,7.0,8.7,4.3,10.5,11.1,7.7,9.1,7.9,7.4,9.8,9.3,/
11,7.4,9.3,6.1,10.3,11.2,4.0,9.3,9.3,10.5,9.9,9.1,/
12,8.2,9.0,10.2,9.3,/,/,11.5,10.1,3.0,9.8,9.3,8.9
13,8.5,9.7,9.8,8.6,11.1,9.5,10.4,4.3,10.3,9.7,9.2,8.8
14,8.9,9.2,9.6,10.3,11.4,8.4,11.2,11.0,10.3,9.3,8.8,9.0
15,7.3,8.9,6.9,10.3,/,11.9,11.2,6.8,9.1,9.4,9.1,8.9
16,3.2,8.2,8.6,5.0,10.6,9.4,10.7,7.9,3.1,9.7,8.9,8.4
17,7.2,8.9,8.6,10.4,9.5,11.6,11.5,9.4,10.1,9.7,9.1,8.7
18,8.7,9.0,8.6,10.3,9.8,10.6,8.5,7.2,10.3,9.8,8.7,8.8
19,7.9,8.6,10.0,6.7,/,11.5,7.4,6.7,9.5,9.0,1.0,7.7
20,7.5,8.3,9.9,8.7,4.0,11.3,7.3,9.7,9.2,9.6,8.6,6.9
21,7.8,8.2,10.4,6.5,9.6,11.9,10.8,8.1,9.8,8.9,9.0,8.4
22,8.2,7.0,9.5,3.2,9.8,11.1,10.6,10.9,9.4,9.6,8.9,8.9
23,9.0,9.3,8.4,10.9,6.5,8.6,9.1,10.0,10.5,9.6,7.2,9.0
24,9.1,4.9,0.5,11.0,10.5,5.5,10.3,3.9,9.9,9.5,8.9,6.8
25,9.1,9.0,6.8,11.1,10.8,10.0,10.7,6.5,9.7,9.6,8.4,8.1
26,8.5,9.3,10.5,9.9,9.8,6.5,10.5,10.4,10.2,9.5,8.8,8.4
27,8.3,9.2,9.8,9.9,7.8,9.1,9.2,10.7,10.1,9.5,8.5,7.0
28,9.2,9.8,10.1,9.1,7.9,11.9,9.6,11.0,10.2,9.2,9.1,6.1
29,9.2,,10.1,10.5,10.1,11.2,11.4,10.0,9.8,9.5,8.9,0.7
30,8.8,,10.2,10.2,11.1,9.6,9.3,8.6,9.2,9.4,8.8,5.1
31,9.3,,10.1,,11.2,,10.3,11.0,,9.0,,6.6
總和,235.1,242.4,251,279.5,255.4,286.6,304.8,274.5,273.6,291.8,260,213.4
