2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,5.3,1.4,1.6,1.6,2.0,2.2,3.2,,,,,
2,4.3,4.5,6.2,1.5,2.0,2.5,2.7,,,,,
3,5.2,2.8,4.6,2.4,1.7,2.8,2.8,,,,,
4,5.8,2.6,2.7,5.0,3.1,3.6,1.9,,,,,
5,6.5,1.5,2.2,6.7,3.7,3.2,1.8,,,,,
6,4.9,1.8,3.1,4.9,2.7,3.7,3.0,,,,,
7,8.8,3.1,6.2,3.6,1.7,1.6,2.8,,,,,
8,10.2,3.7,5.4,4.5,2.8,2.3,,,,,,
9,8.3,3.0,4.8,6.7,1.9,1.6,,,,,,
10,3.8,2.0,4.5,4.5,2.3,1.6,,,,,,
11,6.5,4.5,2.0,2.4,3.0,1.6,,,,,,
12,6.4,4.7,2.5,1.4,2.6,1.8,,,,,,
13,2.8,4.3,4.7,2.1,2.4,2.1,,,,,,
14,1.5,1.6,4.0,5.7,3.1,2.4,,,,,,
15,2.1,2.5,1.8,3.9,4.0,2.8,,,,,,
16,4.0,1.9,1.7,3.5,4.2,2.8,,,,,,
17,10.2,7.4,3.0,5.3,2.8,3.0,,,,,,
18,4.9,6.7,3.5,3.5,2.8,2.9,,,,,,
19,1.9,2.1,1.8,3.2,3.8,3.8,,,,,,
20,2.7,1.5,1.7,1.6,3.4,3.5,,,,,,
21,2.5,1.5,6.8,2.3,3.3,3.7,,,,,,
22,2.6,1.9,7.4,2.1,2.2,3.0,,,,,,
23,3.7,4.3,2.0,3.5,2.2,2.3,,,,,,
24,4.3,3.4,3.3,3.4,2.7,3.4,,,,,,
25,4.3,1.5,5.2,1.6,2.3,3.4,,,,,,
26,2.6,2.7,2.6,1.6,2.3,3.0,,,,,,
27,5.0,5.2,1.4,2.3,3.1,3.4,,,,,,
28,6.3,2.9,1.8,2.4,3.3,3.4,,,,,,
29,4.0,,1.9,2.6,3.2,3.0,,,,,,
30,1.8,,2.2,1.5,2.9,3.3,,,,,,
31,1.3,,1.8,,1.9,,,,,,,
平均,4.7,3.1,3.4,3.2,2.8,2.8,2.6, , , , , 
