2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,13.2,5.8,7.0,7.2,7.6,8.0,10.3,,,,,
2,12.2,16.1,20.9,6.6,9.2,10.1,8.3,,,,,
3,14.1,10.7,12.2,7.9,6.9,8.4,8.8,,,,,
4,15.6,10.0,7.3,14.7,12.2,10.8,7.5,,,,,
5,18.7,6.3,7.7,16.1,12.2,14.3,8.3,,,,,
6,14.1,6.6,10.3,11.9,8.6,11.7,10.5,,,,,
7,19.2,8.4,15.0,9.3,6.6,12.6,11.1,,,,,
8,22.7,14.9,13.4,15.8,11.1,8.2,,,,,,
9,19.1,10.9,12.4,16.9,7.4,7.4,,,,,,
10,13.0,7.3,13.2,13.2,7.7,6.4,,,,,,
11,17.3,15.4,8.0,7.2,9.5,7.4,,,,,,
12,16.7,13.5,10.0,6.4,8.0,10.9,,,,,,
13,8.0,11.9,13.9,7.9,8.1,7.8,,,,,,
14,6.8,6.9,11.6,12.8,9.4,8.0,,,,,,
15,6.4,10.4,7.1,10.2,13.3,8.3,,,,,,
16,15.0,7.8,7.6,9.5,12.0,8.8,,,,,,
17,23.2,19.1,9.1,15.0,9.1,8.9,,,,,,
18,14.7,16.7,9.4,10.6,9.5,9.2,,,,,,
19,7.8,6.4,6.8,9.9,12.6,11.0,,,,,,
20,9.4,5.8,6.8,6.1,10.0,10.8,,,,,,
21,9.8,5.8,20.1,8.6,10.1,10.3,,,,,,
22,7.2,6.7,17.8,7.7,9.3,9.7,,,,,,
23,10.5,13.9,6.2,13.6,8.3,9.8,,,,,,
24,14.0,10.3,9.4,12.8,9.5,12.1,,,,,,
25,12.2,7.1,15.4,5.2,7.9,9.7,,,,,,
26,9.7,10.1,7.9,7.5,8.3,8.7,,,,,,
27,11.5,14.0,5.8,7.2,10.2,9.8,,,,,,
28,17.2,10.4,7.8,6.9,10.5,11.6,,,,,,
29,12.8,,6.3,8.7,10.6,11.7,,,,,,
30,6.5,,7.1,6.4,11.1,9.9,,,,,,
31,6.0,,7.7,,7.3,,,,,,,
平均,13.1,10.3,10.4,10,9.5,9.7,9.3, , , , , 
