2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,1015.2
6,/,/,/,/,/,/,/,/,/,/,/,1015.2
7,/,/,/,/,/,/,/,/,/,/,/,1017.6
8,/,/,/,/,/,/,/,/,/,/,/,1019.0
9,/,/,/,/,/,/,/,/,/,/,/,1018.7
10,/,/,/,/,/,/,/,/,/,/,/,1016.8
11,/,/,/,/,/,/,/,/,/,/,/,1017.1
12,/,/,/,/,/,/,/,/,/,/,/,1021.1
13,/,/,/,/,/,/,/,/,/,/,/,1022.6
14,/,/,/,/,/,/,/,/,/,/,/,1022.8
15,/,/,/,/,/,/,/,/,/,/,/,1021.5
16,/,/,/,/,/,/,/,/,/,/,/,1020.1
17,/,/,/,/,/,/,/,/,/,/,/,1020.2
18,/,/,/,/,/,/,/,/,/,/,/,1020.9
19,/,/,/,/,/,/,/,/,/,/,/,1020.0
20,/,/,/,/,/,/,/,/,/,/,/,1017.1
21,/,/,/,/,/,/,/,/,/,/,/,1016.8
22,/,/,/,/,/,/,/,/,/,/,/,1016.7
23,/,/,/,/,/,/,/,/,/,/,/,1016.0
24,/,/,/,/,/,/,/,/,/,/,/,1015.6
25,/,/,/,/,/,/,/,/,/,/,/,1013.8
26,/,/,/,/,/,/,/,/,/,/,/,1012.8
27,/,/,/,/,/,/,/,/,/,/,/,1015.0
28,/,/,/,/,/,/,/,/,/,/,/,1019.1
29,/,,/,/,/,/,/,/,/,/,/,1023.2
30,/,,/,/,/,/,/,/,/,/,/,1022.9
31,/,,/,,/,,/,/,,/,,1023.9
平均,/,/,/,/,/,/,/,/,/,/,/,1018.6
