ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1021.2 ,1022.2 ,1024.0 ,2017-01-01 08:02 ,1018.9 ,2017-01-01 15:01 ,20.5 ,24.5 ,2017-01-01 12:40 ,18.0 ,2017-01-01 00:02 ,17.5 ,84 ,67 ,2017-01-01 12:26 ,1.7 ,290 ,6.5 ,170 ,2017-01-01 13:09 ,4.5 ,8.3 ,1.0 ,2017-01-01 05:10 ,2.3 ,2017-01-01 04:20 ,3.0 ,28.3 ,10.20 ,18.0 ,1.3 ,6 ,2017-01-01 12:00 ,9.0 
02,1019.1 ,1020.0 ,1020.7 ,2017-01-02 09:03 ,1017.6 ,2017-01-02 14:03 ,21.0 ,25.6 ,2017-01-02 12:29 ,16.3 ,2017-01-02 05:54 ,16.9 ,78 ,62 ,2017-01-02 12:26 ,1.7 ,290 ,6.8 ,80 ,2017-01-02 13:44 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.1 ,76.5 ,12.47 ,27.8 ,-1.9 ,6 ,2017-01-02 12:00 ,3.7 
03,1019.3 ,1020.3 ,1021.3 ,2017-01-03 09:19 ,1017.6 ,2017-01-03 14:34 ,20.5 ,21.1 ,2017-01-03 08:41 ,19.3 ,2017-01-03 04:55 ,18.6 ,89 ,85 ,2017-01-03 23:51 ,2.3 ,50 ,9.8 ,60 ,2017-01-03 17:21 ,7.5 ,9.3 ,2.8 ,2017-01-03 10:30 ,4.5 ,2017-01-03 10:30 ,0.0 ,0.0 ,1.84 ,7.5 ,-1.0 ,2 ,2017-01-03 14:00 ,9.2 
04,1017.4 ,1018.4 ,1019.9 ,2017-01-04 09:07 ,1015.1 ,2017-01-04 14:34 ,21.7 ,26.1 ,2017-01-04 14:25 ,19.7 ,2017-01-04 04:32 ,19.0 ,85 ,67 ,2017-01-04 14:23 ,2.0 ,40 ,6.0 ,150 ,2017-01-04 13:18 ,1.0 ,2.2 ,0.8 ,2017-01-04 00:21 ,1.0 ,2017-01-04 00:21 ,3.7 ,34.9 ,8.68 ,13.5 ,-0.9 ,5 ,2017-01-04 13:00 ,8.0 
05,1015.0 ,1016.0 ,1016.5 ,2017-01-05 08:54 ,1013.1 ,2017-01-05 15:00 ,21.9 ,27.9 ,2017-01-05 13:45 ,18.2 ,2017-01-05 04:21 ,19.1 ,84 ,49 ,2017-01-05 13:20 ,1.8 ,60 ,6.3 ,80 ,2017-01-05 16:23 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,4.8 ,45.2 ,9.29 ,25.0 ,0.2 ,5 ,2017-01-05 11:00 ,5.3 
06,1014.5 ,1015.4 ,1016.7 ,2017-01-06 09:33 ,1012.8 ,2017-01-06 15:16 ,21.7 ,23.9 ,2017-01-06 11:23 ,19.9 ,2017-01-06 03:19 ,19.7 ,89 ,75 ,2017-01-06 12:18 ,1.4 ,100 ,7.1 ,60 ,2017-01-06 23:22 ,15.2 ,3.1 ,9.0 ,2017-01-06 21:00 ,14.5 ,2017-01-06 20:49 ,0.7 ,6.6 ,4.35 ,7.8 ,-0.8 ,4 ,2017-01-06 12:00 ,10.0 
07,1011.8 ,1012.7 ,1013.8 ,2017-01-07 09:26 ,1009.2 ,2017-01-07 14:52 ,22.7 ,26.5 ,2017-01-07 13:34 ,20.7 ,2017-01-07 06:16 ,20.2 ,86 ,70 ,2017-01-07 14:48 ,1.5 ,280 ,6.1 ,60 ,2017-01-07 00:03 ,0.4 ,0.5 ,0.4 ,2017-01-07 01:30 ,0.4 ,2017-01-07 01:22 ,5.6 ,52.7 ,10.93 ,10.8 ,-2.0 ,5 ,2017-01-07 12:00 ,7.5 
08,1012.9 ,1013.9 ,1015.8 ,2017-01-08 21:59 ,1010.5 ,2017-01-08 04:12 ,20.4 ,24.5 ,2017-01-08 10:38 ,18.1 ,2017-01-08 23:48 ,17.8 ,85 ,70 ,2017-01-08 10:35 ,2.8 ,80 ,10.9 ,80 ,2017-01-08 13:32 ,0.2 ,4.3 ,0.2 ,2017-01-08 17:36 ,0.2 ,2017-01-08 17:36 ,1.0 ,9.4 ,3.92 ,9.5 ,-2.6 ,3 ,2017-01-08 11:00 ,9.7 
09,1018.0 ,1019.0 ,1020.0 ,2017-01-09 23:23 ,1015.3 ,2017-01-09 00:31 ,17.0 ,18.4 ,2017-01-09 00:01 ,15.8 ,2017-01-09 23:46 ,14.1 ,83 ,73 ,2017-01-09 12:52 ,1.7 ,270 ,6.7 ,60 ,2017-01-09 00:40 ,0.2 ,1.5 ,0.1 ,2017-01-09 09:50 ,0.1 ,2017-01-09 09:50 ,0.0 ,0.0 ,1.02 ,8.8 ,-0.6 ,2 ,2017-01-09 12:00 ,10.0 
10,1019.8 ,1020.8 ,1021.6 ,2017-01-10 09:09 ,1018.2 ,2017-01-10 14:01 ,17.6 ,19.2 ,2017-01-10 11:26 ,15.6 ,2017-01-10 00:27 ,13.4 ,77 ,66 ,2017-01-10 11:30 ,1.3 ,260 ,4.8 ,260 ,2017-01-10 00:27 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,1.83 ,9.7 ,0.4 ,2 ,2017-01-10 12:00 ,10.0 
11,1019.0 ,1019.9 ,1022.0 ,2017-01-11 09:15 ,1016.4 ,2017-01-11 14:48 ,19.1 ,21.5 ,2017-01-11 14:15 ,17.3 ,2017-01-11 05:49 ,16.3 ,84 ,74 ,2017-01-11 15:38 ,1.0 ,280 ,4.2 ,40 ,2017-01-11 19:40 ,T ,1.3 ,T ,2017-01-11 04:30 ,T ,2017-01-11 04:30 ,0.4 ,3.8 ,4.43 ,8.0 ,1.1 ,3 ,2017-01-11 13:00 ,10.0 
12,1014.6 ,1015.5 ,1017.7 ,2017-01-12 00:01 ,1012.1 ,2017-01-12 14:32 ,20.3 ,23.1 ,2017-01-12 12:51 ,18.3 ,2017-01-12 05:45 ,17.7 ,85 ,75 ,2017-01-12 13:25 ,1.9 ,80 ,9.4 ,100 ,2017-01-12 23:27 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.4 ,3.7 ,6.57 ,8.8 ,1.3 ,4 ,2017-01-12 13:00 ,9.8 
13,1016.2 ,1017.2 ,1018.9 ,2017-01-13 22:12 ,1013.8 ,2017-01-13 01:56 ,16.9 ,19.1 ,2017-01-13 00:01 ,14.7 ,2017-01-13 22:48 ,14.5 ,86 ,76 ,2017-01-13 13:07 ,2.9 ,70 ,8.9 ,90 ,2017-01-13 00:02 ,2.1 ,8.4 ,0.5 ,2017-01-13 20:38 ,0.9 ,2017-01-13 20:55 ,0.0 ,0.0 ,1.95 ,15.5 ,-0.3 ,2 ,2017-01-13 12:00 ,10.0 
14,1020.6 ,1021.6 ,1022.5 ,2017-01-14 21:07 ,1017.9 ,2017-01-14 02:30 ,13.8 ,15.0 ,2017-01-14 01:00 ,12.9 ,2017-01-14 08:16 ,12.4 ,92 ,82 ,2017-01-14 17:39 ,1.9 ,240 ,8.1 ,90 ,2017-01-14 02:30 ,10.2 ,20.1 ,1.0 ,2017-01-14 23:43 ,1.6 ,2017-01-14 22:59 ,0.0 ,0.0 ,1.46 ,6.5 ,-0.5 ,2 ,2017-01-14 12:00 ,10.0 
15,1022.1 ,1023.1 ,1023.9 ,2017-01-15 08:58 ,1020.3 ,2017-01-15 14:07 ,13.8 ,14.9 ,2017-01-15 13:30 ,13.3 ,2017-01-15 03:43 ,12.3 ,91 ,84 ,2017-01-15 14:12 ,1.8 ,240 ,6.8 ,50 ,2017-01-15 15:46 ,8.9 ,16.8 ,0.8 ,2017-01-15 03:12 ,2.5 ,2017-01-15 22:17 ,0.0 ,0.0 ,0.91 ,10.3 ,-0.4 ,1 ,2017-01-15 14:00 ,10.0 
16,1022.4 ,1023.4 ,1024.1 ,2017-01-16 09:49 ,1020.9 ,2017-01-16 14:33 ,14.2 ,15.2 ,2017-01-16 10:39 ,13.2 ,2017-01-16 00:23 ,12.9 ,92 ,83 ,2017-01-16 18:40 ,2.1 ,230 ,6.5 ,240 ,2017-01-16 19:55 ,6.7 ,14.3 ,0.8 ,2017-01-16 00:49 ,2.0 ,2017-01-16 00:15 ,0.0 ,0.0 ,1.65 ,11.0 ,-0.2 ,2 ,2017-01-16 11:00 ,10.0 
17,1021.9 ,1022.9 ,1024.0 ,2017-01-17 09:17 ,1020.0 ,2017-01-17 14:08 ,17.2 ,20.0 ,2017-01-17 13:03 ,14.1 ,2017-01-17 00:27 ,15.4 ,90 ,74 ,2017-01-17 13:24 ,1.0 ,250 ,3.9 ,230 ,2017-01-17 02:22 ,2.9 ,7.3 ,0.5 ,2017-01-17 04:40 ,1.4 ,2017-01-17 04:07 ,0.0 ,0.0 ,4.76 ,9.3 ,-0.5 ,3 ,2017-01-17 13:00 ,9.5 
18,1020.4 ,1021.3 ,1022.4 ,2017-01-18 08:51 ,1018.6 ,2017-01-18 14:06 ,20.1 ,24.9 ,2017-01-18 12:05 ,15.5 ,2017-01-18 06:38 ,16.6 ,81 ,57 ,2017-01-18 11:20 ,1.4 ,120 ,5.3 ,100 ,2017-01-18 12:30 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.3 ,58.6 ,11.66 ,18.3 ,1.8 ,6 ,2017-01-18 13:00 ,5.8 
19,1019.0 ,1020.0 ,1021.1 ,2017-01-19 09:25 ,1016.5 ,2017-01-19 14:34 ,20.2 ,24.8 ,2017-01-19 12:33 ,17.1 ,2017-01-19 06:15 ,16.7 ,81 ,67 ,2017-01-19 10:16 ,1.6 ,80 ,9.2 ,330 ,2017-01-19 09:41 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,3.7 ,34.4 ,11.25 ,14.2 ,2.7 ,7 ,2017-01-19 13:00 ,8.2 
20,1024.7 ,1025.7 ,1028.3 ,2017-01-20 21:01 ,1019.9 ,2017-01-20 00:15 ,14.8 ,18.8 ,2017-01-20 00:02 ,12.0 ,2017-01-20 21:08 ,10.8 ,77 ,66 ,2017-01-20 18:09 ,3.1 ,60 ,11.6 ,70 ,2017-01-20 14:55 ,T ,1.1 ,T ,2017-01-20 12:45 ,T ,2017-01-20 12:45 ,0.0 ,0.0 ,0.47 ,10.5 ,-1.4 ,1 ,2017-01-20 13:00 ,10.0 
21,1026.1 ,1027.1 ,1028.0 ,2017-01-21 09:02 ,1023.4 ,2017-01-21 13:47 ,14.2 ,17.0 ,2017-01-21 12:55 ,11.6 ,2017-01-21 00:46 ,9.5 ,74 ,61 ,2017-01-21 12:33 ,1.5 ,240 ,5.7 ,240 ,2017-01-21 03:20 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.1 ,0.9 ,4.46 ,14.2 ,1.0 ,4 ,2017-01-21 13:00 ,9.5 
22,1028.1 ,1029.1 ,1030.0 ,2017-01-22 20:57 ,1026.3 ,2017-01-22 01:55 ,15.0 ,17.3 ,2017-01-22 14:30 ,13.5 ,2017-01-22 23:23 ,8.0 ,64 ,53 ,2017-01-22 11:44 ,2.6 ,20 ,10.7 ,90 ,2017-01-22 14:31 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.4 ,3.7 ,6.17 ,14.8 ,0.8 ,3 ,2017-01-22 13:00 ,9.7 
