ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1011.3 ,1012.5 ,1013.8 ,2013-05-01 11:43 ,1008.4 ,2013-05-01 02:00 ,17.3 ,20.5 ,2013-05-01 00:11 ,13.9 ,2013-05-01 12:16 ,12.5 ,74 ,59 ,2013-05-01 17:27 ,3.2 ,90 ,13.4 ,70 ,2013-05-01 10:14 ,32.0 ,12.2 ,2.5 ,2013-05-01 11:02 ,10.0 ,2013-05-01 10:42 ,0.0 ,0.0 ,3.10 ,10.5 ,-0.6 ,... ,... ,9.8 
02,1011.5 ,1012.7 ,1012.7 ,2013-05-02 09:44 ,1010.6 ,2013-05-02 15:21 ,19.8 ,22.2 ,2013-05-02 11:37 ,17.6 ,2013-05-02 04:57 ,11.0 ,57 ,42 ,2013-05-02 18:32 ,3.2 ,60 ,10.3 ,90 ,2013-05-02 13:39 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,4.60 ,15.0 ,1.1 ,... ,... ,9.5 
03,1011.2 ,1012.4 ,1012.7 ,2013-05-03 21:38 ,1009.9 ,2013-05-03 02:45 ,21.5 ,23.8 ,2013-05-03 13:42 ,19.5 ,2013-05-03 00:50 ,13.7 ,61 ,54 ,2013-05-03 11:04 ,2.9 ,60 ,9.8 ,40 ,2013-05-03 07:58 ,T ,0.8 ,T ,2013-05-03 15:01 ,T ,2013-05-03 14:45 ,0.0 ,0.0 ,6.33 ,15.6 ,-2.1 ,... ,... ,9.6 
04,1012.9 ,1014.1 ,1014.8 ,2013-05-04 20:56 ,1010.4 ,2013-05-04 01:59 ,23.1 ,25.5 ,2013-05-04 10:32 ,19.9 ,2013-05-04 04:27 ,16.7 ,68 ,60 ,2013-05-04 08:56 ,2.9 ,60 ,10.6 ,40 ,2013-05-04 15:35 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.6 ,4.6 ,9.70 ,20.1 ,1.9 ,... ,... ,8.9 
05,1013.0 ,1014.2 ,1014.2 ,2013-05-05 08:23 ,1011.3 ,2013-05-05 14:46 ,25.3 ,29.9 ,2013-05-05 14:21 ,22.5 ,2013-05-05 02:25 ,18.9 ,68 ,58 ,2013-05-05 11:28 ,2.9 ,50 ,9.6 ,30 ,2013-05-05 13:38 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.9 ,14.5 ,14.68 ,17.0 ,-3.2 ,... ,... ,7.9 
06,1011.4 ,1012.6 ,1012.8 ,2013-05-06 08:51 ,1009.5 ,2013-05-06 14:00 ,25.2 ,31.4 ,2013-05-06 11:33 ,22.5 ,2013-05-06 15:43 ,20.1 ,73 ,56 ,2013-05-06 11:32 ,1.9 ,70 ,8.1 ,60 ,2013-05-06 01:10 ,17.1 ,1.7 ,8.5 ,2013-05-06 15:17 ,16.5 ,2013-05-06 14:51 ,2.7 ,20.5 ,12.16 ,18.1 ,-2.5 ,... ,... ,7.5 
07,1010.8 ,1012.0 ,1011.7 ,2013-05-07 07:03 ,1009.5 ,2013-05-07 14:24 ,25.9 ,31.7 ,2013-05-07 11:23 ,21.7 ,2013-05-07 05:37 ,20.2 ,72 ,56 ,2013-05-07 11:08 ,2.2 ,60 ,9.2 ,70 ,2013-05-07 23:35 ,0.2 ,0.3 ,0.2 ,2013-05-07 13:01 ,0.2 ,2013-05-07 13:01 ,6.2 ,47.1 ,16.52 ,18.6 ,-3.5 ,... ,... ,5.9 
08,1010.3 ,1011.5 ,1011.3 ,2013-05-08 08:30 ,1009.2 ,2013-05-08 03:51 ,26.2 ,30.8 ,2013-05-08 14:00 ,24.3 ,2013-05-08 19:37 ,20.2 ,70 ,57 ,2013-05-08 14:16 ,2.8 ,70 ,7.8 ,120 ,2013-05-08 08:57 ,4.0 ,1.9 ,2.0 ,2013-05-08 15:16 ,4.0 ,2013-05-08 14:52 ,4.6 ,34.9 ,18.32 ,17.3 ,-2.9 ,... ,... ,7.4 
09,1009.4 ,1010.6 ,1011.5 ,2013-05-09 08:03 ,1007.1 ,2013-05-09 16:21 ,26.5 ,30.5 ,2013-05-09 14:09 ,22.9 ,2013-05-09 03:43 ,21.2 ,73 ,58 ,2013-05-09 14:37 ,1.1 ,80 ,6.0 ,60 ,2013-05-09 01:08 ,0.5 ,1.9 ,0.2 ,2013-05-09 10:12 ,0.5 ,2013-05-09 09:53 ,0.8 ,6.1 ,11.61 ,12.6 ,-2.1 ,... ,... ,9.3 
10,1005.9 ,1007.1 ,1008.9 ,2013-05-10 00:01 ,1003.3 ,2013-05-10 17:57 ,27.2 ,30.7 ,2013-05-10 12:17 ,24.9 ,2013-05-10 03:19 ,22.3 ,75 ,64 ,2013-05-10 12:22 ,1.2 ,310 ,7.6 ,310 ,2013-05-10 13:45 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.9 ,6.8 ,9.16 ,7.6 ,-0.2 ,... ,... ,8.9 
11,1005.7 ,1006.9 ,1008.5 ,2013-05-11 23:55 ,1002.8 ,2013-05-11 04:15 ,22.4 ,26.0 ,2013-05-11 01:22 ,21.0 ,2013-05-11 20:38 ,21.0 ,92 ,79 ,2013-05-11 00:18 ,1.2 ,80 ,9.5 ,280 ,2013-05-11 02:00 ,152.0 ,21.1 ,10.0 ,2013-05-11 06:22 ,36.0 ,2013-05-11 06:22 ,0.0 ,0.0 ,0.96 ,5.0 ,-0.6 ,... ,... ,10.0 
12,1007.6 ,1008.8 ,1009.0 ,2013-05-12 11:04 ,1006.5 ,2013-05-12 04:38 ,22.3 ,23.2 ,2013-05-12 13:28 ,21.2 ,2013-05-12 00:04 ,21.6 ,96 ,92 ,2013-05-12 09:18 ,0.6 ,30 ,4.1 ,80 ,2013-05-12 08:21 ,39.5 ,14.4 ,5.0 ,2013-05-12 19:54 ,15.0 ,2013-05-12 19:33 ,0.0 ,0.0 ,1.43 ,7.3 ,-1.5 ,... ,... ,10.0 
13,1007.1 ,1008.3 ,1008.0 ,2013-05-13 09:06 ,1006.0 ,2013-05-13 16:52 ,24.6 ,27.9 ,2013-05-13 11:12 ,21.5 ,2013-05-13 04:38 ,21.6 ,84 ,70 ,2013-05-13 11:34 ,1.1 ,320 ,4.8 ,80 ,2013-05-13 18:56 ,0.4 ,1.4 ,0.2 ,2013-05-13 12:20 ,0.3 ,2013-05-13 12:20 ,0.8 ,6.0 ,9.78 ,11.4 ,-1.7 ,... ,... ,8.3 
14,1006.5 ,1007.7 ,1008.1 ,2013-05-14 09:13 ,1004.8 ,2013-05-14 16:21 ,26.0 ,30.8 ,2013-05-14 13:53 ,22.2 ,2013-05-14 03:42 ,21.4 ,76 ,58 ,2013-05-14 14:00 ,1.0 ,240 ,4.7 ,80 ,2013-05-14 19:30 ,1.0 ,0.6 ,0.9 ,2013-05-14 14:39 ,1.0 ,2013-05-14 14:23 ,2.5 ,18.8 ,12.55 ,10.0 ,-1.9 ,... ,... ,6.5 
