2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,12.7,12.0,10.6,19.7,20.5,26.7,25.8,28.7,25.0,/,20.4,18.1
2,17.9,11.7,11.8,19.9,21.1,27.6,23.2,/,26.0,/,19.7,17.8
3,18.1,/,12.5,20.5,24.5,27.6,23.9,27.8,25.0,/,19.8,17.7
4,19.0,15.3,15.7,20.8,24.4,27.5,25.2,26.6,25.5,/,18.9,18.5
5,18.6,12.9,17.7,20.8,24.8,24.2,25.5,25.9,25.9,/,19.4,19.4
6,17.3,9.6,18.2,20.3,24.5,24.0,26.6,26.5,24.8,26.0,19.8,18.5
7,17.1,8.0,18.1,22.0,25.2,24.1,26.3,26.9,23.8,24.7,20.8,17.8
8,15.5,6.9,20.2,22.4,24.6,24.8,25.8,27.2,24.2,24.1,20.7,17.3
9,13.6,6.3,15.0,21.2,25.3,25.2,24.8,26.9,24.6,22.5,19.6,17.4
10,12.8,8.7,10.8,21.3,23.8,25.4,25.6,26.1,24.5,22.3,19.2,/
11,15.3,14.1,10.6,20.0,22.6,24.1,25.7,25.3,24.7,22.4,18.8,/
12,15.0,16.8,12.4,20.1,22.5,24.5,25.6,25.2,25.3,23.1,21.5,17.9
13,13.1,18.0,15.2,21.1,24.2,24.2,25.8,24.7,25.8,22.5,19.8,18.0
14,11.8,11.5,14.0,21.6,25.5,25.4,27.0,25.9,24.6,22.3,20.2,16.2
15,13.9,9.6,13.7,20.5,25.5,25.5,25.9,26.4,23.7,22.8,21.3,14.1
16,13.8,11.9,15.1,20.3,19.9,26.3,27.3,25.3,23.9,23.9,20.9,13.4
17,15.5,12.5,15.6,22.7,18.7,26.1,27.5,25.2,25.3,23.7,19.4,13.4
18,13.1,14.1,18.5,17.5,19.4,25.0,24.6,24.6,24.5,25.4,20.9,13.1
19,13.8,14.6,20.3,16.5,21.4,25.6,25.5,25.0,24.0,24.6,20.9,14.2
20,13.1,13.6,17.4,21.3,22.5,25.6,25.7,24.1,22.9,24.6,22.0,16.7
21,15.3,11.9,16.7,22.0,24.5,25.2,26.0,26.2,23.3,25.3,21.9,19.7
22,14.9,15.5,18.1,24.6,23.6,26.1,25.7,26.5,23.7,24.5,21.5,18.0
23,7.7,14.0,14.5,22.6,24.0,27.3,26.4,27.3,25.3,25.5,19.1,17.2
24,4.7,14.3,11.4,22.1,25.2,26.1,26.3,27.9,23.8,24.2,17.7,17.0
25,4.5,14.2,10.9,22.3,25.2,26.0,26.2,27.1,23.5,24.5,18.2,16.6
26,5.6,14.4,10.8,23.2,24.4,27.1,26.3,27.5,24.6,24.6,19.9,18.5
27,12.9,13.5,11.1,22.5,25.4,26.3,26.7,/,24.8,23.1,18.0,13.7
28,15.2,13.6,9.4,21.1,26.9,26.4,/,/,24.5,23.6,17.4,12.8
29,16.0,12.8,11.1,19.2,27.0,26.1,/,/,/,23.0,16.1,13.4
30,15.3,,15.4,19.4,27.2,26.2,/,/,/,21.5,19.2,12.8
31,13.8,,18.7,,27.1,,/,25.5,,21.0,,13.9
平均,13.8,12.6,14.6,21,23.9,25.7,25.8,26.2,24.6,23.7,19.8,16.3
