2012年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,74,86,87,/,72,77,79,89,87,71,70,95
2,73,76,87,56,82,79,79,98,83,71,77,90
3,79,83,86,76,84,79,76,88,81,72,77,82
4,75,84,84,80,88,84,76,85,80,72,79,78
5,89,84,82,80,75,81,78,87,81,76,74,92
6,95,86,83,85,73,83,87,85,81,78,70,74
7,86,87,81,/,75,80,80,84,86,68,72,84
8,85,90,83,/,76,78,90,81,83,64,77,94
9,83,86,84,/,79,89,76,78,82,69,76,90
10,79,90,85,78,83,91,74,78,81,65,71,78
11,71,86,88,80,81,89,76,82,81,63,71,82
12,78,93,92,81,82,96,73,76,78,61,78,78
13,89,78,87,80,76,89,72,81,77,69,75,83
14,93,85,90,79,75,96,73,85,80,76,75,79
15,90,89,87,77,76,91,73,86,74,69,75,79
16,92,84,82,84,88,94,81,87,72,74,83,82
17,85,81,80,84,91,88,83,90,69,69,93,80
18,84,71,84,87,97,87,85,95,73,61,96,83
19,86,74,80,87,92,95,80,90,72,72,84,76
20,85,85,80,86,84,97,83,86,76,74,84,78
21,84,88,76,82,70,93,86,82,79,75,92,80
22,90,81,82,82,69,84,90,86,79,82,88,76
23,85,90,76,79,77,85,86,80,79,79,93,72
24,88,94,65,72,78,76,86,87,78,81,84,72
25,82,91,61,76,73,78,89,94,70,81,84,80
26,85,89,68,84,78,80,86,85,70,81,89,81
27,86,91,65,89,81,79,84,82,69,85,95,89
28,86,96,74,93,89,82,84,89,72,82,95,72
29,82,90,75,85,87,87,83,83,64,81,93,82
30,80,,68,88,84,83,82,84,61,82,96,76
31,77,,75,,75,,89,89,,82,,68
平均,83.7,85.8,79.9,81.2,80.3,85.7,81.3,85.5,76.6,73.7,82.2,80.8
