2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,310.0
6,/,/,/,/,/,/,/,/,/,/,/,350.0
7,/,/,/,/,/,/,/,/,/,/,/,340.0
8,/,/,/,/,/,/,/,/,/,/,/,20.0
9,/,/,/,/,/,/,/,/,/,/,/,360.0
10,/,/,/,/,/,/,/,/,/,/,/,360.0
11,/,/,/,/,/,/,/,/,/,/,/,40.0
12,/,/,/,/,/,/,/,/,/,/,/,10.0
13,/,/,/,/,/,/,/,/,/,/,/,360.0
14,/,/,/,/,/,/,/,/,/,/,/,10.0
15,/,/,/,/,/,/,/,/,/,/,/,10.0
16,/,/,/,/,/,/,/,/,/,/,/,10.0
17,/,/,/,/,/,/,/,/,/,/,/,360.0
18,/,/,/,/,/,/,/,/,/,/,/,10.0
19,/,/,/,/,/,/,/,/,/,/,/,350.0
20,/,/,/,/,/,/,/,/,/,/,/,40.0
21,/,/,/,/,/,/,/,/,/,/,/,360.0
22,/,/,/,/,/,/,/,/,/,/,/,360.0
23,/,/,/,/,/,/,/,/,/,/,/,10.0
24,/,/,/,/,/,/,/,/,/,/,/,320.0
25,/,/,/,/,/,/,/,/,/,/,/,10.0
26,/,/,/,/,/,/,/,/,/,/,/,20.0
27,/,/,/,/,/,/,/,/,/,/,/,10.0
28,/,/,/,/,/,/,/,/,/,/,/,10.0
29,/,,/,/,/,/,/,/,/,/,/,360.0
30,/,,/,/,/,/,/,/,/,/,/,10.0
31,/,,/,,/,,/,/,,/,,20.0
平均,/,/,/,/,/,/,/,/,/,/,/,164.1
