2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,10.3,13.6,18.1,24.3,22.7,25.2,27.3,,,,,
2,11.5,14.1,16.3,24.6,22.8,27.3,28.1,,,,,
3,13.9,15.4,15.7,23.8,24.1,28.0,28.2,,,,,
4,16.3,14.8,16.5,21.2,23.5,27.0,28.2,,,,,
5,16.2,15.5,18.8,19.7,23.3,24.4,27.9,,,,,
6,15.7,15.7,18.6,18.5,22.1,24.3,26.7,,,,,
7,12.1,15.7,17.3,18.6,25.1,23.8,,,,,,
8,9.2,16.4,16.8,19.2,26.3,25.5,,,,,,
9,8.7,16.6,17.0,17.9,25.9,26.3,,,,,,
10,8.3,17.7,17.5,17.9,26.3,27.1,,,,,,
11,10.6,16.4,18.0,19.0,26.6,26.9,,,,,,
12,10.1,16.2,18.3,20.2,26.8,27.1,,,,,,
13,8.8,17.7,18.3,21.9,27.6,27.4,,,,,,
14,10.3,16.8,17.6,21.5,27.6,27.0,,,,,,
15,11.6,15.7,17.9,20.4,26.2,28.5,,,,,,
16,13.1,17.6,20.3,21.2,27.6,26.2,,,,,,
17,13.0,15.5,21.5,22.4,27.7,26.2,,,,,,
18,11.4,13.4,19.0,22.2,28.0,27.3,,,,,,
19,12.5,11.5,20.1,20.1,28.1,28.0,,,,,,
20,15.8,12.7,21.5,22.7,28.3,28.6,,,,,,
21,16.2,14.2,16.2,23.1,28.5,27.3,,,,,,
22,17.1,15.5,14.4,23.7,28.4,24.6,,,,,,
23,16.9,18.4,14.5,23.6,28.4,24.3,,,,,,
24,16.4,18.4,17.0,22.8,28.8,23.8,,,,,,
25,15.3,18.7,16.5,22.0,27.9,24.9,,,,,,
26,15.2,19.3,17.5,/,27.5,24.9,,,,,,
27,15.7,17.6,20.4,22.6,28.5,25.4,,,,,,
28,14.9,16.6,22.5,22.1,28.1,24.5,,,,,,
29,13.6,,22.2,21.8,25.8,24.3,,,,,,
30,13.2,,24.9,21.3,25.7,26.2,,,,,,
31,14.5,,23.7,,24.4,,,,,,,
平均,13.2,16,18.5,21.4,26.4,26.1,27.7, , , , , 
