2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,0.3
6,/,/,/,/,/,/,/,/,/,/,/,0.2
7,/,/,/,/,/,/,/,/,/,/,/,0.4
8,/,/,/,/,/,/,/,/,/,/,/,0.4
9,/,/,/,/,/,/,/,/,/,/,/,0.3
10,/,/,/,/,/,/,/,/,/,/,/,0.2
11,/,/,/,/,/,/,/,/,/,/,/,0.3
12,/,/,/,/,/,/,/,/,/,/,/,5.9
13,/,/,/,/,/,/,/,/,/,/,/,5.1
14,/,/,/,/,/,/,/,/,/,/,/,4.7
15,/,/,/,/,/,/,/,/,/,/,/,4.5
16,/,/,/,/,/,/,/,/,/,/,/,5.3
17,/,/,/,/,/,/,/,/,/,/,/,7.1
18,/,/,/,/,/,/,/,/,/,/,/,2.8
19,/,/,/,/,/,/,/,/,/,/,/,2.1
20,/,/,/,/,/,/,/,/,/,/,/,1.6
21,/,/,/,/,/,/,/,/,/,/,/,4.4
22,/,/,/,/,/,/,/,/,/,/,/,4.5
23,/,/,/,/,/,/,/,/,/,/,/,5.3
24,/,/,/,/,/,/,/,/,/,/,/,6.7
25,/,/,/,/,/,/,/,/,/,/,/,6.1
26,/,/,/,/,/,/,/,/,/,/,/,7.4
27,/,/,/,/,/,/,/,/,/,/,/,9.3
28,/,/,/,/,/,/,/,/,/,/,/,7.8
29,/,,/,/,/,/,/,/,/,/,/,7.3
30,/,,/,/,/,/,/,/,/,/,/,5.0
31,/,,/,,/,,/,/,,/,,7.1
平均,/,/,/,/,/,/,/,/,/,/,/,4.2
