2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,280.0
6,/,/,/,/,/,/,/,/,/,/,/,300.0
7,/,/,/,/,/,/,/,/,/,/,/,330.0
8,/,/,/,/,/,/,/,/,/,/,/,310.0
9,/,/,/,/,/,/,/,/,/,/,/,330.0
10,/,/,/,/,/,/,/,/,/,/,/,300.0
11,/,/,/,/,/,/,/,/,/,/,/,290.0
12,/,/,/,/,/,/,/,/,/,/,/,20.0
13,/,/,/,/,/,/,/,/,/,/,/,10.0
14,/,/,/,/,/,/,/,/,/,/,/,10.0
15,/,/,/,/,/,/,/,/,/,/,/,10.0
16,/,/,/,/,/,/,/,/,/,/,/,10.0
17,/,/,/,/,/,/,/,/,/,/,/,10.0
18,/,/,/,/,/,/,/,/,/,/,/,20.0
19,/,/,/,/,/,/,/,/,/,/,/,20.0
20,/,/,/,/,/,/,/,/,/,/,/,40.0
21,/,/,/,/,/,/,/,/,/,/,/,10.0
22,/,/,/,/,/,/,/,/,/,/,/,10.0
23,/,/,/,/,/,/,/,/,/,/,/,10.0
24,/,/,/,/,/,/,/,/,/,/,/,10.0
25,/,/,/,/,/,/,/,/,/,/,/,10.0
26,/,/,/,/,/,/,/,/,/,/,/,10.0
27,/,/,/,/,/,/,/,/,/,/,/,10.0
28,/,/,/,/,/,/,/,/,/,/,/,10.0
29,/,,/,/,/,/,/,/,/,/,/,10.0
30,/,,/,/,/,/,/,/,/,/,/,360.0
31,/,,/,,/,,/,/,,/,,10.0
平均,/,/,/,/,/,/,/,/,/,/,/,101.9
