2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,82,71,81,82,69,82,83,83,85,71,79,77
2,85,75,80,83,74,82,84,82,87,76,82,76
3,86,83,77,83,82,79,79,91,87,81,72,72
4,90,85,83,80,78,77,81,93,83,82,69,76
5,89,80,80,74,81,82,77,82,79,74,74,78
6,89,82,80,84,79,81,79,83,68,72,90,83
7,84,85,81,84,79,79,80,83,69,70,96,85
8,81,78,84,79,82,86,82,83,74,69,82,83
9,81,75,83,81,83,82,76,80,78,73,82,87
10,86,78,80,80,83,80,77,80,76,78,78,89
11,88,87,67,83,85,80,76,87,78,82,75,87
12,81,77,78,72,84,85,74,81,82,87,81,83
13,78,84,85,52,76,79,74,79,83,87,84,82
14,82,84,80,66,77,78,76,79,84,83,84,84
15,83,84,64,68,75,77,85,81,83,81,86,78
16,85,82,67,70,75,77,86,82,79,83,90,78
17,82,60,65,76,79,75,80,81,78,78,83,79
18,79,58,76,78,82,74,75,84,80,77,85,87
19,80,73,77,85,87,76,76,81,81,77,80,82
20,81,81,80,81,89,78,78,80,83,80,80,77
21,81,85,84,82,91,78,76,85,78,86,87,86
22,82,84,81,79,97,77,80,83,75,82,86,83
23,79,83,83,82,91,78,78,84,74,78,81,91
24,88,84,82,81,85,77,79,83,78,72,80,85
25,87,79,85,79,80,77,79,85,74,72,82,78
26,90,82,80,79,88,79,78,96,71,79,86,84
27,79,82,85,77,91,77,79,98,78,77,83,84
28,77,84,83,80,87,76,81,93,79,82,77,83
29,70,76,73,82,89,82,82,86,74,80,77,89
30,58,,81,78,87,82,83,87,73,71,75,71
31,56,,83,,82,,82,89,,70,,62
平均,81.3,79.3,79,78,82.8,79.1,79.2,84.6,78.4,77.7,81.5,81.3
