2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,21.1,19.0,22.7,24.4,25.9,28.8,30.4,29.9,29.3,29.2,27.3,24.6
2,20.9,19.0,23.0,24.2,26.2,29.1,30.1,29.9,29.3,29.2,27.2,24.4
3,20.9,19.1,22.9,23.8,26.7,29.4,30.1,29.8,29.5,29.3,27.1,24.3
4,21.0,19.3,23.0,23.9,27.2,29.6,30.1,29.1,29.6,29.4,27.0,24.0
5,21.0,19.5,22.9,23.8,27.5,29.8,30.2,28.7,29.6,29.5,26.9,23.8
6,21.1,19.6,22.5,23.6,27.8,29.7,30.3,28.9,29.4,29.4,26.8,23.7
7,21.2,19.8,22.5,23.1,28.2,29.5,30.3,29.1,29.1,29.3,26.7,23.7
8,21.3,19.9,22.7,22.8,28.6,29.4,30.3,29.2,29.1,29.0,26.3,23.7
9,21.2,19.8,23.0,22.8,28.8,28.9,30.4,29.4,29.2,28.9,25.8,23.7
10,21.1,19.8,23.4,22.9,29.1,28.7,30.4,29.5,29.4,28.8,25.3,23.6
11,21.2,19.8,22.9,23.3,29.3,29.1,30.5,29.4,29.6,28.7,24.9,23.6
12,21.2,19.9,22.4,23.5,29.4,29.3,30.6,29.0,29.6,28.8,24.7,23.6
13,21.0,20.4,22.6,23.1,29.0,29.2,30.6,29.1,29.6,28.9,24.7,23.5
14,20.8,20.9,22.8,22.8,29.2,29.4,30.6,29.2,29.7,28.9,24.7,23.5
15,20.7,21.4,22.2,22.7,29.3,29.6,30.6,29.4,29.8,28.9,24.7,23.3
16,20.7,21.9,21.9,23.0,29.6,29.9,30.1,29.6,29.9,29.0,24.7,23.1
17,20.8,21.7,22.0,23.4,29.8,30.1,29.7,29.7,29.9,29.0,24.9,22.9
18,20.6,21.0,22.2,24.0,29.9,30.2,29.8,29.9,30.0,28.9,25.0,22.8
19,20.4,20.7,22.3,24.6,29.7,30.4,30.0,30.0,30.0,28.8,25.1,22.8
20,20.3,20.7,22.7,24.9,28.6,30.5,30.2,30.2,30.0,28.7,25.3,22.6
21,20.2,20.8,22.9,25.3,27.9,30.6,30.2,30.4,29.9,28.5,25.5,22.5
22,20.3,20.9,23.2,25.6,26.9,30.5,30.3,30.4,29.8,28.5,25.6,22.3
23,20.6,21.1,23.5,25.5,26.8,30.6,30.3,30.4,29.7,28.1,25.7,22.2
24,21.1,21.3,23.7,25.0,26.9,30.8,30.4,30.4,29.6,27.5,25.6,22.1
25,21.3,21.5,23.8,24.6,27.4,30.9,30.4,30.5,29.5,27.3,25.5,22.0
26,21.4,21.8,24.1,24.6,27.8,30.8,30.4,29.0,29.4,27.4,25.4,21.8
27,21.2,22.2,24.6,24.8,28.2,30.7,30.4,28.3,29.4,27.5,25.4,21.8
28,20.9,22.4,25.0,25.1,28.1,30.8,30.3,28.1,29.3,27.6,25.2,22.0
29,20.3,22.5,24.6,25.3,28.3,30.8,30.2,28.4,29.2,27.6,25.0,22.0
30,19.8,,24.3,25.6,28.3,30.5,30.0,28.9,29.2,27.6,24.8,22.0
31,19.2,,24.2,,28.4,,30.0,29.2,,27.5,,/
平均,20.8,20.6,23.1,24.1,28.2,29.9,30.3,29.5,29.6,28.6,25.6,23.1
