日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-11,18.7,23.9,19.3,20.0,22.1,19.8,1017.9,18.1,64,11.3,50.0,3.9,1015.8,1020.1,2021-01-11 14:49:00,15.5,2021-01-11 04:11:00,50,2021-01-11 12:22:00,0.0,2021-01-11 00:00:00,0.0,2021-01-11 00:00:00,50.0,12.7,2021-01-11 09:36:00,22.5,2021-01-11 12:49:00,1021.1,15.35,7.9,0,0.0
2021-01-12,17.6,23.8,19.2,20.2,22.0,19.4,1017.0,15.8,75,11.4,50.0,4.4,1015.4,1018.7,2021-01-12 14:43:00,15.0,2021-01-12 06:53:00,65,2021-01-12 14:51:00,0.0,2021-01-12 00:00:00,0.0,2021-01-12 00:00:00,20.0,14.4,2021-01-12 00:34:00,17.9,2021-01-12 14:49:00,1020.2,6.44,7.1,0,0.0
2021-01-13,18.3,23.6,18.9,19.7,21.8,19.4,1015.7,17.3,62,9.9,50.0,4.2,1013.5,1017.1,2021-01-13 14:31:00,14.5,2021-01-13 04:53:00,49,2021-01-13 13:54:00,0.0,2021-01-13 00:00:00,0.0,2021-01-13 00:00:00,50.0,13.5,2021-01-13 09:45:00,21.4,2021-01-13 12:51:00,1018.9,18.49,9.0,0,0.0
2021-01-14,18.8,23.5,19.3,19.9,21.7,19.9,1014.9,18.3,60,10.5,50.0,3.5,1013.0,1016.4,2021-01-14 14:35:00,14.9,2021-01-14 05:29:00,46,2021-01-14 13:52:00,0.0,2021-01-14 00:00:00,0.0,2021-01-14 00:00:00,60.0,11.1,2021-01-14 00:27:00,22.8,2021-01-14 13:51:00,1018.0,15.70,9.1,0,0.0
2021-01-15,20.4,23.4,20.1,20.3,21.6,21.0,1012.9,20.1,62,12.6,50.0,2.8,1010.5,1014.7,2021-01-15 15:30:00,16.7,2021-01-15 03:53:00,51,2021-01-15 11:37:00,0.0,2021-01-15 00:00:00,0.0,2021-01-15 00:00:00,80.0,9.4,2021-01-15 08:46:00,25.0,2021-01-15 11:36:00,1016.1,18.14,9.3,0,0.0
2021-01-16,21.0,23.3,20.9,21.0,21.8,21.7,1013.3,21.4,62,13.9,60.0,5.5,1011.2,1015.0,2021-01-16 13:53:00,19.0,2021-01-16 00:21:00,49,2021-01-16 13:26:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,90.0,17.1,2021-01-16 23:00:00,25.1,2021-01-16 13:39:00,1016.5,18.81,9.3,0,0.0
2021-01-17,19.6,23.2,20.6,21.2,22.0,21.0,1017.9,18.8,67,12.5,50.0,6.5,1014.8,1020.3,2021-01-17 00:01:00,16.7,2021-01-17 22:53:00,60,2021-01-17 15:38:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,80.0,19.5,2021-01-17 21:21:00,20.7,2021-01-17 13:23:00,1021.0,10.04,8.2,0,0.0
2021-01-18,19.3,23.2,20.0,20.7,22.0,20.5,1018.1,18.5,65,11.8,50.0,5.7,1016.3,1019.8,2021-01-18 14:42:00,16.7,2021-01-18 05:53:00,55,2021-01-18 12:43:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,50.0,19.3,2021-01-18 00:29:00,21.6,2021-01-18 12:23:00,1021.3,14.89,8.7,0,0.0
2021-01-19,19.7,23.2,20.2,20.7,21.9,20.7,1016.4,19.5,63,12.3,60.0,6.7,1015.0,1017.8,2021-01-19 14:51:00,17.1,2021-01-19 03:36:00,51,2021-01-19 12:52:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,80.0,19.8,2021-01-19 09:44:00,22.1,2021-01-19 11:10:00,1019.6,13.36,8.2,0,0.0
2021-01-20,21.5,23.2,21.0,21.1,22.0,22.0,1014.8,22.1,69,16.4,60.0,5.4,1013.3,1016.5,2021-01-20 15:30:00,19.9,2021-01-20 00:48:00,60,2021-01-20 11:02:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,50.0,16.7,2021-01-20 10:08:00,25.2,2021-01-20 12:14:00,1018.0,17.54,8.5,0,0.0
2021-01-21,22.7,23.1,22.1,22.0,22.2,23.1,1012.0,23.0,73,18.0,60.0,5.4,1009.7,1014.0,2021-01-21 16:01:00,21.5,2021-01-21 09:27:00,60,2021-01-21 13:22:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,60.0,18.2,2021-01-21 00:19:00,26.4,2021-01-21 13:21:00,1015.1,14.65,8.3,0,0.0
2021-01-22,22.0,23.1,22.3,22.4,22.5,23.0,1008.4,22.2,84,19.4,30.0,2.7,1006.6,1010.1,2021-01-22 15:08:00,20.6,2021-01-22 01:53:00,65,2021-01-22 11:58:00,0.5,2021-01-22 02:01:00,0.5,2021-01-22 02:51:00,30.0,14.0,2021-01-22 00:02:00,25.7,2021-01-22 11:57:00,1011.5,5.42,6.1,0,1.0
2021-01-23,23.0,23.2,22.6,22.5,22.7,23.6,1010.1,22.9,79,19.1,60.0,1.9,1007.6,1013.3,2021-01-23 02:14:00,19.8,2021-01-23 06:12:00,61,2021-01-23 11:08:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,70.0,9.0,2021-01-23 23:51:00,27.9,2021-01-23 11:07:00,1013.3,14.74,6.8,0,0.0
2021-01-24,22.3,23.3,22.6,22.7,22.9,23.3,1014.2,21.4,74,16.7,60.0,5.0,1012.5,1016.1,2021-01-24 03:09:00,19.2,2021-01-24 06:20:00,60,2021-01-24 15:03:00,0.5,2021-01-24 02:06:00,0.5,2021-01-24 02:56:00,90.0,17.0,2021-01-24 21:07:00,24.6,2021-01-24 13:44:00,1017.4,18.75,8.8,0,1.5
2021-01-25,22.0,23.3,22.3,22.5,22.9,23.0,1014.9,21.1,66,14.5,60.0,4.1,1013.0,1017.0,2021-01-25 14:49:00,18.7,2021-01-25 06:22:00,54,2021-01-25 13:07:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,30.0,14.5,2021-01-25 08:49:00,24.6,2021-01-25 14:27:00,1018.0,13.08,7.8,0,0.0
2021-01-26,22.6,23.4,22.5,22.6,23.0,23.3,1013.8,21.7,67,15.2,60.0,3.2,1011.6,1015.6,2021-01-26 14:27:00,18.3,2021-01-26 06:42:00,45,2021-01-26 11:33:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,80.0,11.0,2021-01-26 09:47:00,26.3,2021-01-26 12:35:00,1017.0,17.10,8.2,0,0.0
2021-01-27,22.8,23.4,22.9,22.9,23.1,23.7,1014.0,21.7,72,16.5,60.0,3.9,1012.1,1015.8,2021-01-27 15:26:00,19.7,2021-01-27 23:53:00,61,2021-01-27 15:16:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,70.0,15.3,2021-01-27 09:51:00,24.6,2021-01-27 15:24:00,1017.1,16.52,8.6,0,0.0
2021-01-28,22.6,23.5,22.9,23.1,23.2,23.6,1016.0,20.8,75,16.2,50.0,3.6,1014.5,1018.4,2021-01-28 15:07:00,17.6,2021-01-28 23:16:00,54,2021-01-28 11:27:00,2.5,2021-01-28 18:12:00,1.5,2021-01-28 17:26:00,50.0,16.6,2021-01-28 23:04:00,26.1,2021-01-28 12:13:00,1019.2,18.48,8.8,0,4.5
2021-01-29,19.3,23.5,21.2,22.3,23.3,21.3,1019.1,17.7,68,11.7,50.0,6.7,1017.2,1021.0,2021-01-29 03:47:00,16.0,2021-01-29 21:53:00,55,2021-01-29 15:24:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,60.0,19.7,2021-01-29 22:04:00,20.2,2021-01-29 12:29:00,1022.2,18.44,8.6,0,0.0
2021-01-30,19.9,23.6,20.6,21.4,23.0,21.0,1020.1,19.5,61,11.7,60.0,5.1,1018.6,1021.7,2021-01-30 15:03:00,16.7,2021-01-30 01:53:00,50,2021-01-30 15:19:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,50.0,15.4,2021-01-30 09:30:00,22.9,2021-01-30 13:54:00,1023.3,19.27,8.4,0,0.0
2021-01-31,21.2,23.6,21.2,21.6,22.7,22.0,1019.5,21.3,58,12.7,80.0,4.3,1017.9,1021.6,2021-01-31 14:49:00,18.9,2021-01-31 06:22:00,47,2021-01-31 14:11:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,50.0,13.9,2021-01-31 09:39:00,24.5,2021-01-31 13:04:00,1022.7,15.88,8.8,0,0.0
2021-02-01,22.4,23.5,22.1,22.1,22.7,23.0,1016.9,21.8,62,14.1,70.0,3.7,1014.6,1018.9,2021-02-01 14:37:00,19.4,2021-02-01 21:53:00,49,2021-02-01 13:09:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,90.0,14.4,2021-02-01 00:02:00,25.6,2021-02-01 14:47:00,1020.1,20.40,9.6,0,0.0
2021-02-02,22.7,23.5,22.6,22.6,22.9,23.4,1016.9,22.1,67,15.8,60.0,4.5,1015.3,1018.5,2021-02-02 14:58:00,19.2,2021-02-02 04:42:00,55,2021-02-02 11:30:00,0.0,2021-02-02 00:00:00,0.0,2021-02-02 00:00:00,70.0,17.2,2021-02-02 22:39:00,26.8,2021-02-02 12:55:00,1020.0,16.53,8.1,0,0.0
2021-02-03,22.3,23.5,22.6,22.8,23.1,23.3,1018.8,21.2,66,14.6,60.0,5.4,1017.0,1020.8,2021-02-03 14:24:00,19.3,2021-02-03 05:23:00,55,2021-02-03 10:37:00,0.0,2021-02-03 00:00:00,0.0,2021-02-03 00:00:00,40.0,15.8,2021-02-03 09:08:00,24.3,2021-02-03 13:03:00,1022.0,20.00,9.0,0,0.0
2021-02-04,22.4,23.5,22.6,22.8,23.2,23.3,1018.5,21.7,66,15.2,70.0,5.4,1016.6,1020.9,2021-02-04 15:40:00,19.5,2021-02-04 04:53:00,54,2021-02-04 13:33:00,0.0,2021-02-04 00:00:00,0.0,2021-02-04 00:00:00,60.0,16.8,2021-02-04 09:59:00,25.0,2021-02-04 13:55:00,1021.7,20.73,9.5,0,0.0
2021-02-05,22.7,23.5,22.8,23.0,23.3,23.6,1017.0,21.3,70,15.6,60.0,3.0,1015.4,1019.3,2021-02-05 15:08:00,18.6,2021-02-05 06:49:00,55,2021-02-05 14:44:00,0.0,2021-02-05 00:00:00,0.0,2021-02-05 00:00:00,90.0,14.4,2021-02-05 09:04:00,25.1,2021-02-05 11:58:00,1020.1,18.20,9.0,0,0.0
2021-02-06,23.2,23.6,23.1,23.2,23.4,24.0,1015.2,21.8,70,16.0,70.0,2.9,1013.6,1017.3,2021-02-06 14:18:00,16.7,2021-02-06 04:45:00,51,2021-02-06 13:28:00,0.0,2021-02-06 00:00:00,0.0,2021-02-06 00:00:00,70.0,12.1,2021-02-06 09:41:00,27.0,2021-02-06 13:31:00,1018.4,21.19,9.6,0,0.0
2021-02-07,23.8,23.6,23.6,23.6,23.5,24.5,1015.1,22.9,66,16.2,70.0,4.5,1013.2,1016.6,2021-02-07 15:27:00,20.1,2021-02-07 04:53:00,52,2021-02-07 10:12:00,0.0,2021-02-07 00:00:00,0.0,2021-02-07 00:00:00,70.0,12.7,2021-02-07 09:25:00,26.8,2021-02-07 12:21:00,1018.2,21.09,9.6,0,0.0
2021-02-08,23.8,23.7,23.8,23.8,23.7,24.6,1016.0,22.7,70,16.8,70.0,5.7,1014.5,1018.2,2021-02-08 14:46:00,19.3,2021-02-08 23:07:00,54,2021-02-08 10:44:00,0.5,2021-02-08 21:13:00,0.5,2021-02-08 22:03:00,90.0,17.1,2021-02-08 22:46:00,26.3,2021-02-08 13:19:00,1019.1,21.01,9.8,0,0.5
2021-02-09,21.4,23.8,22.8,23.5,23.9,23.0,1016.0,20.4,76,16.1,60.0,6.0,1014.2,1018.3,2021-02-09 15:42:00,19.0,2021-02-09 11:31:00,68,2021-02-09 14:33:00,0.5,2021-02-09 10:49:00,0.5,2021-02-09 11:39:00,60.0,17.9,2021-02-09 10:43:00,22.9,2021-02-09 13:01:00,1019.2,10.54,7.2,0,0.5
2021-02-10,21.3,23.9,22.1,22.7,23.7,22.5,1011.8,20.7,79,17.0,70.0,6.0,1009.2,1015.1,2021-02-10 23:38:00,19.8,2021-02-10 21:53:00,71,2021-02-10 11:14:00,0.0,2021-02-10 00:00:00,0.0,2021-02-10 00:00:00,70.0,17.5,2021-02-10 00:03:00,22.9,2021-02-10 11:14:00,1014.9,8.58,7.7,0,0.0
2021-02-11,21.6,23.9,22.1,22.6,23.5,22.7,1006.8,21.3,81,17.8,320.0,4.0,1004.3,1009.5,2021-02-11 13:58:00,17.8,2021-02-11 06:42:00,56,2021-02-11 11:06:00,13.5,2021-02-11 05:38:00,5.0,2021-02-11 05:54:00,280.0,16.1,2021-02-11 00:09:00,26.7,2021-02-11 12:48:00,1009.9,16.43,7.0,0,26.0
2021-02-12,21.6,23.9,22.1,22.5,23.4,22.7,1010.4,21.4,80,17.7,60.0,2.0,1008.4,1012.5,2021-02-12 03:51:00,17.7,2021-02-12 03:04:00,58,2021-02-12 13:31:00,2.0,2021-02-12 04:22:00,1.0,2021-02-12 04:58:00,60.0,12.3,2021-02-12 22:38:00,26.3,2021-02-12 13:54:00,1013.6,16.08,7.9,0,2.5
2021-02-13,21.4,23.8,22.1,22.5,23.3,22.7,1012.6,20.7,84,17.9,40.0,2.3,1011.5,1014.2,2021-02-13 16:20:00,18.8,2021-02-13 04:53:00,63,2021-02-13 12:01:00,3.5,2021-02-13 14:35:00,3.0,2021-02-13 15:20:00,80.0,10.7,2021-02-13 09:53:00,25.0,2021-02-13 11:13:00,1015.7,14.20,7.7,0,8.5
2021-02-14,21.4,23.8,21.9,22.4,23.3,22.5,1011.5,20.5,79,16.7,300.0,2.2,1009.2,1013.3,2021-02-14 15:30:00,16.5,2021-02-14 23:14:00,61,2021-02-14 10:56:00,0.0,2021-02-14 00:00:00,0.0,2021-02-14 00:00:00,330.0,9.7,2021-02-14 08:45:00,24.4,2021-02-14 10:54:00,1014.7,20.51,9.9,0,0.0
2021-02-15,20.3,23.8,21.3,22.1,23.2,21.7,1012.4,20.3,79,16.6,60.0,3.4,1010.8,1014.1,2021-02-15 03:18:00,16.2,2021-02-15 04:03:00,63,2021-02-15 14:13:00,3.0,2021-02-15 06:13:00,2.5,2021-02-15 07:01:00,40.0,15.3,2021-02-15 09:39:00,23.5,2021-02-15 13:25:00,1015.6,11.23,7.8,0,3.5
2021-02-16,20.9,23.7,21.3,21.8,23.0,21.9,1013.5,20.5,79,16.7,50.0,3.5,1011.4,1015.3,2021-02-16 15:24:00,17.9,2021-02-16 06:53:00,61,2021-02-16 13:12:00,2.0,2021-02-16 05:20:00,1.0,2021-02-16 05:21:00,40.0,13.1,2021-02-16 08:52:00,24.5,2021-02-16 13:11:00,1016.7,20.54,9.4,0,3.5
2021-02-17,20.1,23.7,21.2,21.9,22.9,21.6,1015.9,20.1,74,15.5,50.0,4.4,1013.3,1019.6,2021-02-17 03:13:00,17.4,2021-02-17 20:33:00,67,2021-02-17 10:11:00,0.0,2021-02-17 00:00:00,0.0,2021-02-17 00:00:00,50.0,16.8,2021-02-17 23:32:00,23.3,2021-02-17 10:36:00,1019.0,11.00,8.2,0,0.0
2021-02-18,18.1,23.6,19.8,21.0,22.8,19.9,1021.1,17.8,65,11.1,60.0,6.0,1018.8,1023.2,2021-02-18 04:00:00,16.5,2021-02-18 06:23:00,55,2021-02-18 15:02:00,0.0,2021-02-18 00:00:00,0.0,2021-02-18 00:00:00,60.0,18.0,2021-02-18 20:59:00,20.2,2021-02-18 15:01:00,1024.3,13.16,9.4,0,0.0
2021-02-19,19.0,23.6,19.7,20.5,22.4,20.2,1020.5,18.3,57,9.7,50.0,3.7,1018.9,1022.3,2021-02-19 15:21:00,15.9,2021-02-19 06:22:00,45,2021-02-19 11:00:00,0.0,2021-02-19 00:00:00,0.0,2021-02-19 00:00:00,30.0,14.2,2021-02-19 00:01:00,21.5,2021-02-19 13:06:00,1023.7,21.93,9.4,0,0.0
2021-02-20,19.9,23.5,20.4,20.9,22.2,21.0,1017.7,18.9,61,11.2,50.0,2.9,1016.0,1020.2,2021-02-20 15:00:00,16.1,2021-02-20 02:53:00,46,2021-02-20 14:31:00,0.0,2021-02-20 00:00:00,0.0,2021-02-20 00:00:00,90.0,10.2,2021-02-20 09:21:00,23.6,2021-02-20 13:33:00,1020.9,16.79,7.3,0,0.0
2021-02-21,21.2,23.3,21.2,21.3,22.2,22.0,1015.7,20.5,63,13.2,60.0,3.0,1013.7,1018.1,2021-02-21 16:25:00,16.9,2021-02-21 01:12:00,48,2021-02-21 13:16:00,0.0,2021-02-21 00:00:00,0.0,2021-02-21 00:00:00,80.0,12.3,2021-02-21 09:18:00,24.4,2021-02-21 14:05:00,1018.9,22.25,9.9,0,0.0
2021-02-22,22.8,23.3,22.3,22.1,22.4,23.3,1013.6,22.4,68,16.3,60.0,3.7,1011.9,1015.7,2021-02-22 15:17:00,18.8,2021-02-22 06:05:00,58,2021-02-22 15:12:00,0.0,2021-02-22 00:00:00,0.0,2021-02-22 00:00:00,60.0,12.0,2021-02-22 09:04:00,26.0,2021-02-22 13:54:00,1016.7,23.06,9.9,0,0.0
2021-02-23,22.6,23.2,22.9,23.0,22.7,23.7,1011.7,22.4,72,17.2,60.0,5.6,1009.6,1013.5,2021-02-23 15:58:00,20.6,2021-02-23 21:53:00,61,2021-02-23 10:19:00,0.0,2021-02-23 00:00:00,0.0,2021-02-23 00:00:00,80.0,19.6,2021-02-23 00:12:00,25.1,2021-02-23 11:13:00,1014.8,10.47,8.7,0,0.0
2021-02-24,22.7,23.3,22.8,22.9,23.0,23.6,1010.6,22.9,70,17.3,60.0,5.9,1008.6,1012.8,2021-02-24 15:55:00,20.4,2021-02-24 23:37:00,54,2021-02-24 13:33:00,1.0,2021-02-24 22:35:00,1.0,2021-02-24 23:25:00,50.0,16.9,2021-02-24 10:19:00,26.8,2021-02-24 11:14:00,1013.7,13.90,9.2,0,1.0
2021-02-25,24.2,23.4,23.6,23.3,23.2,24.6,1008.2,23.6,74,18.6,60.0,2.0,1006.0,1010.2,2021-02-25 15:33:00,20.5,2021-02-25 23:48:00,53,2021-02-25 12:59:00,0.0,2021-02-25 00:00:00,0.0,2021-02-25 00:00:00,70.0,13.8,2021-02-25 01:47:00,29.6,2021-02-25 13:20:00,1011.3,17.91,9.1,0,0.0
2021-02-26,24.9,23.4,24.5,24.1,23.5,25.5,1007.3,23.0,80,19.2,340.0,1.6,1005.1,1009.2,2021-02-26 15:29:00,18.2,2021-02-26 05:13:00,56,2021-02-26 14:18:00,0.0,2021-02-26 00:00:00,0.0,2021-02-26 00:00:00,290.0,9.8,2021-02-26 23:12:00,28.3,2021-02-26 13:41:00,1010.4,15.23,9.2,0,0.0
2021-02-27,24.1,23.5,24.5,24.5,23.9,25.2,1010.8,23.0,81,19.7,50.0,2.4,1008.6,1013.5,2021-02-27 01:35:00,21.1,2021-02-27 22:29:00,63,2021-02-27 10:24:00,0.0,2021-02-27 00:00:00,0.0,2021-02-27 00:00:00,40.0,12.0,2021-02-27 22:46:00,27.5,2021-02-27 10:02:00,1014.0,8.71,5.8,0,0.0
2021-02-28,24.2,23.7,24.2,24.2,24.0,25.0,1013.1,23.3,75,18.8,60.0,4.1,1011.9,1014.5,2021-02-28 15:13:00,21.0,2021-02-28 03:53:00,61,2021-02-28 11:07:00,0.0,2021-02-28 00:00:00,0.0,2021-02-28 00:00:00,80.0,13.6,2021-02-28 10:03:00,27.6,2021-02-28 11:52:00,1016.2,19.58,9.3,0,0.0
2021-03-01,24.8,23.8,24.7,24.6,24.2,25.6,1013.8,23.6,76,19.2,70.0,2.2,1012.3,1015.5,2021-03-01 15:23:00,20.0,2021-03-01 23:53:00,54,2021-03-01 14:25:00,0.0,2021-03-01 00:00:00,0.0,2021-03-01 00:00:00,70.0,9.5,2021-03-01 09:50:00,28.3,2021-03-01 12:11:00,1016.9,15.97,8.6,0,0.0
2021-03-02,23.9,23.9,24.6,24.8,24.4,25.2,1014.9,22.2,72,17.0,50.0,4.7,1012.1,1018.2,2021-03-02 03:59:00,19.1,2021-03-02 22:53:00,61,2021-03-02 08:42:00,0.0,2021-03-02 00:00:00,0.0,2021-03-02 00:00:00,40.0,18.6,2021-03-02 22:16:00,27.4,2021-03-02 10:29:00,1018.1,18.49,9.8,0,0.0
2021-03-03,23.2,24.0,23.8,24.2,24.5,24.4,1016.9,21.6,68,15.5,60.0,5.1,1015.4,1018.5,2021-03-03 15:25:00,19.4,2021-03-03 02:53:00,56,2021-03-03 12:53:00,0.0,2021-03-03 00:00:00,0.0,2021-03-03 00:00:00,60.0,16.4,2021-03-03 10:07:00,25.3,2021-03-03 12:52:00,1020.1,20.99,9.0,0,0.0
2021-03-04,24.9,24.1,24.6,24.5,24.4,25.5,1015.9,23.5,74,18.6,70.0,1.9,1014.2,1017.2,2021-03-04 14:43:00,20.5,2021-03-04 02:53:00,57,2021-03-04 14:57:00,0.0,2021-03-04 00:00:00,0.0,2021-03-04 00:00:00,50.0,9.8,2021-03-04 00:51:00,28.0,2021-03-04 15:08:00,1019.0,17.50,8.2,0,0.0
2021-03-05,25.3,24.2,25.3,25.2,24.6,26.2,1014.4,23.8,78,19.9,60.0,3.4,1012.5,1016.5,2021-03-05 15:39:00,22.2,2021-03-05 05:53:00,65,2021-03-05 11:18:00,0.0,2021-03-05 00:00:00,0.0,2021-03-05 00:00:00,70.0,12.4,2021-03-05 09:46:00,27.4,2021-03-05 13:59:00,1017.6,16.53,8.4,0,0.0
2021-03-06,26.8,24.3,26.0,25.6,24.9,27.2,1014.1,24.9,80,21.2,30.0,2.0,1012.2,1015.7,2021-03-06 15:56:00,21.2,2021-03-06 05:31:00,67,2021-03-06 09:24:00,0.0,2021-03-06 00:00:00,0.0,2021-03-06 00:00:00,40.0,7.4,2021-03-06 09:48:00,29.4,2021-03-06 12:12:00,1017.2,15.94,9.4,0,0.0
2021-03-07,26.2,24.4,26.4,26.2,25.2,27.3,1015.0,24.1,73,19.0,50.0,4.3,1013.4,1016.6,2021-03-07 15:38:00,21.9,2021-03-07 06:20:00,56,2021-03-07 14:13:00,0.0,2021-03-07 00:00:00,0.0,2021-03-07 00:00:00,50.0,14.0,2021-03-07 22:25:00,28.7,2021-03-07 14:18:00,1018.2,23.14,9.9,0,0.0
