2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,5.9
5,/,/,/,/,/,/,/,/,/,/,/,5.8
6,/,/,/,/,/,/,/,/,/,/,/,6.9
7,/,/,/,/,/,/,/,/,/,/,/,6.6
8,/,/,/,/,/,/,/,/,/,/,/,6.5
9,/,/,/,/,/,/,/,/,/,/,/,6.7
10,/,/,/,/,/,/,/,/,/,/,/,7.3
11,/,/,/,/,/,/,/,/,/,/,/,6.6
12,/,/,/,/,/,/,/,/,/,/,/,/
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,6.3
15,/,/,/,/,/,/,/,/,/,/,/,4.9
16,/,/,/,/,/,/,/,/,/,/,/,6.2
17,/,/,/,/,/,/,/,/,/,/,/,/
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,5.2
21,/,/,/,/,/,/,/,/,/,/,/,5.9
22,/,/,/,/,/,/,/,/,/,/,/,5.2
23,/,/,/,/,/,/,/,/,/,/,/,6.5
24,/,/,/,/,/,/,/,/,/,/,/,6.1
25,/,/,/,/,/,/,/,/,/,/,/,5.5
26,/,/,/,/,/,/,/,/,/,/,/,6.8
27,/,/,/,/,/,/,/,/,/,/,/,5.7
28,/,/,/,/,/,/,/,/,/,/,/,6.6
29,/,,/,/,/,/,/,/,/,/,/,6.6
30,/,,/,/,/,/,/,/,/,/,/,4.7
31,/,,/,,/,,/,/,,/,,3.3
總和,/,/,/,/,/,/,/,/,/,/,/,137.8
