2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,929.9
5,/,/,/,/,/,/,/,/,/,/,/,928.8
6,/,/,/,/,/,/,/,/,/,/,/,928.6
7,/,/,/,/,/,/,/,/,/,/,/,929.8
8,/,/,/,/,/,/,/,/,/,/,/,930.7
9,/,/,/,/,/,/,/,/,/,/,/,930.4
10,/,/,/,/,/,/,/,/,/,/,/,929.2
11,/,/,/,/,/,/,/,/,/,/,/,929.2
12,/,/,/,/,/,/,/,/,/,/,/,/
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,934.1
15,/,/,/,/,/,/,/,/,/,/,/,933.1
16,/,/,/,/,/,/,/,/,/,/,/,932.0
17,/,/,/,/,/,/,/,/,/,/,/,/
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,929.4
21,/,/,/,/,/,/,/,/,/,/,/,928.9
22,/,/,/,/,/,/,/,/,/,/,/,929.6
23,/,/,/,/,/,/,/,/,/,/,/,928.4
24,/,/,/,/,/,/,/,/,/,/,/,927.5
25,/,/,/,/,/,/,/,/,/,/,/,926.3
26,/,/,/,/,/,/,/,/,/,/,/,925.3
27,/,/,/,/,/,/,/,/,/,/,/,926.4
28,/,/,/,/,/,/,/,/,/,/,/,929.6
29,/,,/,/,/,/,/,/,/,/,/,932.7
30,/,,/,/,/,/,/,/,/,/,/,933.2
31,/,,/,,/,,/,/,,/,,934.6
平均,/,/,/,/,/,/,/,/,/,/,/,929.9
