2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,12.37
5,/,/,/,/,/,/,/,/,/,/,/,12.10
6,/,/,/,/,/,/,/,/,/,/,/,11.33
7,/,/,/,/,/,/,/,/,/,/,/,12.11
8,/,/,/,/,/,/,/,/,/,/,/,10.12
9,/,/,/,/,/,/,/,/,/,/,/,11.87
10,/,/,/,/,/,/,/,/,/,/,/,9.37
11,/,/,/,/,/,/,/,/,/,/,/,11.27
12,/,/,/,/,/,/,/,/,/,/,/,/
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,9.87
15,/,/,/,/,/,/,/,/,/,/,/,7.38
16,/,/,/,/,/,/,/,/,/,/,/,7.86
17,/,/,/,/,/,/,/,/,/,/,/,/
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,10.96
21,/,/,/,/,/,/,/,/,/,/,/,11.57
22,/,/,/,/,/,/,/,/,/,/,/,11.00
23,/,/,/,/,/,/,/,/,/,/,/,8.64
24,/,/,/,/,/,/,/,/,/,/,/,5.96
25,/,/,/,/,/,/,/,/,/,/,/,9.75
26,/,/,/,/,/,/,/,/,/,/,/,5.80
27,/,/,/,/,/,/,/,/,/,/,/,11.64
28,/,/,/,/,/,/,/,/,/,/,/,10.14
29,/,,/,/,/,/,/,/,/,/,/,9.55
30,/,,/,/,/,/,/,/,/,/,/,8.67
31,/,,/,,/,,/,/,,/,,3.35
平均,/,/,/,/,/,/,/,/,/,/,/,9.7
