2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,11.52,15.06,17.66,21.55,17.23,20.97,14.99,19.60,15.77,19.19,11.06,14.88
2,11.92,14.97,10.43,21.12,22.30,24.17,16.46,21.51,17.28,17.64,15.21,14.52
3,12.13,13.59,17.36,22.54,21.51,22.01,20.74,21.89,18.17,17.67,16.54,14.06
4,13.65,13.86,9.29,22.12,18.32,15.40,19.04,22.64,21.24,19.86,12.89,14.24
5,13.61,11.96,16.68,21.92,8.17,14.39,17.64,22.69,20.08,19.74,11.56,9.33
6,11.61,7.83,14.04,11.33,21.11,9.89,12.41,20.46,21.09,16.66,13.83,15.74
7,8.40,12.90,15.36,13.90,20.20,21.39,8.58,15.62,8.68,17.15,17.01,5.29
8,6.15,10.36,14.86,13.01,19.66,22.68,5.86,0.93,12.29,17.62,12.82,14.55
9,11.23,11.30,16.77,21.30,22.40,23.63,18.45,6.00,18.96,16.14,13.99,9.99
10,12.87,15.26,2.25,20.16,19.10,24.15,13.08,19.37,17.38,15.57,13.68,6.62
11,13.02,15.05,9.78,3.21,13.88,20.80,12.49,23.17,21.64,18.40,13.51,15.54
12,10.99,15.68,8.85,18.32,11.12,21.71,11.95,20.92,20.10,13.28,15.16,13.50
13,7.76,15.51,8.65,22.97,18.89,22.15,20.37,15.01,20.69,10.20,14.99,14.71
14,8.75,13.20,16.81,25.22,23.61,22.28,20.24,17.24,18.74,16.67,9.98,15.49
15,11.36,11.06,17.40,22.61,23.65,21.39,15.39,9.21,20.11,18.22,12.65,18.10
16,14.85,13.82,8.74,23.26,23.42,22.84,18.69,11.78,19.62,18.46,14.22,11.57
17,13.58,11.35,16.16,19.05,21.59,22.80,21.22,7.75,14.70,18.02,16.09,13.55
18,11.92,14.74,18.80,20.83,24.53,20.85,15.63,13.02,21.05,14.50,15.68,14.40
19,9.20,15.04,19.29,17.27,21.24,22.04,9.55,2.45,15.50,12.08,12.44,15.10
20,8.44,15.05,13.34,18.95,10.13,20.02,13.46,2.23,12.12,6.44,12.87,8.54
21,10.12,7.20,11.65,3.25,6.03,21.79,20.50,18.54,10.10,5.87,6.57,14.08
22,15.23,15.60,6.58,20.72,8.18,19.86,11.29,12.76,18.50,5.92,14.61,12.13
23,13.69,9.40,8.26,20.11,5.00,18.38,17.48,12.65,20.75,16.25,12.89,13.97
24,14.51,14.71,15.03,19.65,3.07,19.10,23.48,10.27,17.73,12.10,11.75,24.45
25,13.39,15.24,13.04,19.03,4.92,22.76,17.95,13.54,11.24,12.83,13.93,11.62
26,10.18,15.37,11.63,21.74,7.58,22.79,19.23,3.04,20.74,11.78,8.21,7.63
27,8.20,14.25,16.40,22.10,8.88,22.76,11.68,8.02,11.98,17.66,13.04,12.78
28,10.48,16.28,16.41,18.12,12.45,21.47,13.39,3.67,1.87,13.92,14.96,14.11
29,14.58,,19.65,20.89,18.40,16.55,16.60,1.52,5.13,15.83,13.21,13.69
30,9.83,,18.53,19.41,15.78,22.47,16.57,2.33,15.28,17.04,15.45,12.85
31,13.82,,16.04,,6.38,,21.08,4.51,,15.47,,28.53
平均,11.5,13.4,13.7,18.9,15.4,20.8,16,12.4,16.3,15.1,13.4,13.7
