2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,14.2,11.6,17.1,15.4,21.6,25.0,25.7,25.8,25.6,22.7,22.0,17.1
2,15.2,14.2,18.7,17.6,19.7,24.9,25.6,25.2,25.4,24.0,21.0,12.3
3,16.7,17.4,18.2,18.8,19.8,24.0,24.7,25.4,25.4,24.4,21.0,9.4
4,17.4,18.3,15.9,19.2,20.6,24.2,24.7,26.2,25.3,23.4,17.7,11.7
5,/,16.2,17.3,19.4,21.4,24.8,24.8,26.1,25.5,24.0,17.8,13.4
6,/,17.4,17.9,19.5,21.1,25.5,24.6,25.7,25.2,23.9,18.0,14.5
7,16.8,16.5,14.2,20.5,19.0,25.9,25.4,26.1,25.5,23.7,18.0,10.9
8,17.6,15.5,14.4,20.9,20.4,25.5,25.3,26.5,25.1,23.4,16.4,10.0
9,16.5,15.1,18.1,22.0,21.9,24.7,25.5,26.4,25.2,23.1,15.2,11.6
10,17.7,14.9,17.9,22.3,22.6,24.5,25.9,27.6,25.0,22.6,15.9,13.9
11,18.1,14.5,15.3,20.8,22.6,25.2,25.3,27.2,25.1,22.3,16.4,14.8
12,17.5,16.1,15.4,18.0,23.3,24.9,25.9,26.8,/,23.3,16.1,14.3
13,16.0,/,/,20.0,22.8,25.6,25.5,25.3,25.7,22.5,17.3,14.6
14,15.3,17.2,17.9,20.7,23.9,25.1,25.6,25.9,25.4,19.8,16.0,15.5
15,16.4,17.7,13.3,18.2,24.7,22.5,26.2,26.6,24.6,17.9,16.4,16.9
16,15.4,17.5,15.1,20.0,25.3,23.9,26.1,26.1,24.1,18.8,18.0,17.3
17,13.0,15.2,/,/,24.8,25.5,/,25.6,22.9,19.0,18.4,17.2
18,12.8,17.0,18.7,20.7,26.1,25.0,26.5,25.3,21.3,17.3,19.3,18.1
19,14.4,19.9,19.2,21.5,26.0,25.7,26.4,25.1,19.4,18.5,14.3,17.5
20,15.7,20.4,20.5,22.7,24.9,26.0,24.9,25.0,19.7,18.0,15.2,16.7
21,12.6,19.2,21.4,23.2,21.9,25.4,24.7,25.5,17.9,18.7,17.5,18.1
22,10.0,16.9,20.1,24.2,21.0,24.8,24.6,25.9,19.6,18.4,19.8,17.9
23,9.6,13.1,15.2,23.6,21.8,/,/,26.5,19.5,19.5,20.3,17.0
24,11.6,14.7,15.5,23.3,23.3,25.6,25.5,26.2,20.1,19.7,20.3,17.4
25,12.5,15.5,18.2,22.3,23.5,/,25.8,25.2,19.8,19.7,19.0,17.3
26,9.8,16.2,18.1,/,23.6,25.0,26.2,25.8,21.3,19.6,17.4,17.2
27,9.4,17.1,19.4,23.0,24.9,25.3,25.7,26.1,23.6,20.2,18.4,11.3
28,11.7,18.0,21.4,22.9,24.8,26.0,25.9,26.2,24.3,21.1,15.0,14.3
29,13.0,,21.4,23.2,21.5,26.4,25.5,26.2,24.7,19.5,13.8,18.2
30,13.6,,19.5,23.3,21.9,26.0,26.2,25.3,24.3,20.1,16.3,18.7
31,15.2,,18.4,,24.4,,26.3,25.4,,21.6,,15.4
平均,14.3,16.4,17.7,21,22.7,25.1,25.6,25.9,23.3,21,17.6,15.2
