ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1008.4 ,1010.7 ,1010.8 ,2018-09-01 00:01 ,1006.2 ,2018-09-01 15:00 ,27.2 ,31.0 ,2018-09-01 12:21 ,24.5 ,2018-09-01 05:18 ,X ,X ,X ,2018-09-01 10:37 ,1.2 ,150 ,5.8 ,250 ,2018-09-01 12:34 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.0 ,47.7 ,18.12 ,... ,... ,... ,... ,... 
02,1005.4 ,1007.7 ,1007.6 ,2018-09-02 00:01 ,1003.5 ,2018-09-02 15:47 ,27.4 ,30.6 ,2018-09-02 10:37 ,24.7 ,2018-09-02 05:34 ,X ,X ,X ,2018-09-02 00:00 ,1.0 ,310 ,6.2 ,300 ,2018-09-02 11:36 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,11.1 ,88.5 ,22.90 ,... ,... ,... ,... ,... 
03,1003.1 ,1005.4 ,1005.2 ,2018-09-03 00:04 ,1001.1 ,2018-09-03 15:30 ,28.1 ,32.1 ,2018-09-03 12:54 ,25.1 ,2018-09-03 00:02 ,X ,X ,X ,2018-09-03 09:07 ,1.0 ,140 ,8.3 ,270 ,2018-09-03 14:24 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.9 ,87.0 ,23.43 ,... ,... ,... ,... ,... 
04,1002.1 ,1004.4 ,1003.8 ,2018-09-04 20:45 ,1000.2 ,2018-09-04 15:00 ,28.8 ,33.4 ,2018-09-04 12:10 ,25.3 ,2018-09-04 05:45 ,26.5 ,85 ,65 ,2018-09-04 11:24 ,1.2 ,320 ,8.9 ,280 ,2018-09-04 10:46 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.9 ,63.2 ,19.05 ,... ,... ,... ,... ,... 
05,1003.5 ,1005.8 ,1004.8 ,2018-09-05 09:34 ,1002.0 ,2018-09-05 15:41 ,28.9 ,32.2 ,2018-09-05 10:43 ,25.6 ,2018-09-05 04:37 ,25.1 ,81 ,65 ,2018-09-05 21:22 ,1.2 ,150 ,7.1 ,130 ,2018-09-05 22:12 ,T ,0.2 ,T ,2018-09-05 16:34 ,T ,2018-09-05 16:34 ,8.8 ,70.6 ,20.74 ,... ,... ,... ,... ,... 
06,1003.6 ,1005.9 ,1004.7 ,2018-09-06 08:59 ,1001.6 ,2018-09-06 16:10 ,28.5 ,32.5 ,2018-09-06 11:35 ,26.1 ,2018-09-06 05:51 ,25.5 ,84 ,69 ,2018-09-06 10:50 ,1.1 ,140 ,6.6 ,330 ,2018-09-06 12:36 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.1 ,57.0 ,18.76 ,... ,... ,... ,... ,... 
07,1004.5 ,1006.8 ,1006.5 ,2018-09-07 23:02 ,1003.0 ,2018-09-07 14:04 ,27.3 ,31.3 ,2018-09-07 12:14 ,24.7 ,2018-09-07 21:14 ,25.6 ,91 ,78 ,2018-09-07 13:46 ,0.9 ,310 ,6.1 ,320 ,2018-09-07 13:15 ,7.0 ,0.7 ,3.0 ,2018-09-07 16:34 ,7.0 ,2018-09-07 16:07 ,3.6 ,29.0 ,14.32 ,... ,... ,... ,... ,... 
08,1006.7 ,1009.0 ,1008.6 ,2018-09-08 21:01 ,1004.8 ,2018-09-08 03:44 ,25.4 ,28.2 ,2018-09-08 11:51 ,22.9 ,2018-09-08 20:58 ,24.7 ,96 ,79 ,2018-09-08 11:42 ,1.1 ,20 ,9.7 ,30 ,2018-09-08 15:44 ,183.5 ,6.8 ,18.5 ,2018-09-08 19:39 ,79.0 ,2018-09-08 19:04 ,0.0 ,0.0 ,6.84 ,... ,... ,... ,... ,... 
09,1009.5 ,1011.8 ,1012.6 ,2018-09-09 22:14 ,1007.1 ,2018-09-09 03:53 ,23.1 ,24.7 ,2018-09-09 04:14 ,21.8 ,2018-09-09 20:10 ,22.3 ,95 ,82 ,2018-09-09 23:09 ,2.4 ,20 ,14.2 ,20 ,2018-09-09 10:12 ,117.0 ,6.3 ,11.5 ,2018-09-09 05:42 ,46.5 ,2018-09-09 05:16 ,0.0 ,0.0 ,4.85 ,... ,... ,... ,... ,... 
10,1009.5 ,1011.8 ,1012.0 ,2018-09-10 00:09 ,1006.1 ,2018-09-10 23:54 ,24.0 ,26.1 ,2018-09-10 23:57 ,21.9 ,2018-09-10 05:36 ,22.2 ,90 ,71 ,2018-09-10 02:44 ,1.5 ,40 ,10.5 ,10 ,2018-09-10 13:51 ,11.5 ,1.7 ,3.0 ,2018-09-10 19:33 ,7.0 ,2018-09-10 18:53 ,0.1 ,0.8 ,4.98 ,... ,... ,... ,... ,... 
