2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,11.4,13.6,16.9,23.0,23.1,25.5,26.0,25.5,24.9,26.2,21.4,20.4
2,10.3,14.2,15.0,22.7,23.3,25.6,26.2,25.4,24.8,26.2,21.0,20.5
3,11.8,15.1,18.6,22.4,23.4,25.5,25.5,24.7,25.4,25.6,21.4,19.3
4,12.3,14.5,18.5,22.7,23.5,25.5,25.5,24.2,25.6,25.9,23.0,17.5
5,14.0,10.4,17.2,22.9,23.7,25.6,26.4,24.0,25.6,25.6,23.8,18.3
6,16.3,9.8,17.8,23.1,23.5,25.2,26.7,24.5,25.8,25.2,23.9,17.8
7,15.9,12.5,17.4,22.4,23.5,25.3,25.9,25.9,25.7,24.5,23.6,17.9
8,10.8,11.7,17.8,16.9,24.3,24.8,25.7,25.3,24.9,24.2,24.0,18.7
9,11.7,7.8,17.9,17.0,24.4,25.1,25.9,26.0,24.2,24.8,24.1,19.3
10,11.6,9.5,14.3,18.7,23.8,25.2,25.9,26.1,23.2,23.6,22.9,19.2
11,12.6,11.9,14.3,17.9,23.4,25.2,26.2,25.7,23.0,21.4,21.4,17.9
12,14.7,10.0,14.7,18.8,23.7,25.6,27.0,26.2,22.9,20.9,22.7,18.4
13,15.3,11.2,16.3,14.5,23.9,26.2,26.7,25.4,23.0,22.1,22.9,19.5
14,14.5,10.9,18.2,5.8,23.8,25.3,25.9,25.6,23.2,20.7,23.1,19.8
15,13.3,15.5,19.9,13.4,24.4,25.1,25.8,25.4,24.6,21.1,23.2,18.4
16,12.9,19.1,21.9,18.1,24.2,25.4,26.4,26.0,25.2,20.7,22.9,12.2
17,12.6,18.4,21.1,22.0,23.8,25.8,25.9,25.1,25.2,21.4,23.1,8.3
18,11.0,17.3,19.7,23.6,23.7,25.6,26.0,25.7,23.7,22.3,23.7,11.2
19,13.3,15.6,20.7,22.9,23.9,25.4,26.0,25.9,22.9,23.2,23.6,14.1
20,15.4,16.1,21.1,21.6,24.0,25.6,25.9,26.1,23.8,25.3,23.7,16.6
21,15.0,17.3,20.6,22.5,23.4,25.3,24.4,26.9,24.7,24.7,22.4,17.6
22,9.3,20.2,19.8,21.1,24.7,24.8,24.4,26.8,25.3,24.7,22.4,19.4
23,9.7,20.1,17.9,20.8,24.9,25.4,24.8,26.7,24.5,24.7,22.7,20.4
24,9.5,19.4,17.3,21.5,25.6,26.1,24.4,26.3,25.5,25.1,21.9,21.3
25,12.0,19.5,16.3,21.4,25.6,26.4,25.5,26.1,25.9,25.1,19.5,19.5
26,15.3,20.2,17.5,20.8,25.4,26.5,25.9,25.6,24.8,23.9,13.2,16.7
27,17.5,19.1,18.8,20.5,25.0,26.5,25.1,25.6,21.9,22.5,11.9,17.1
28,15.8,18.9,18.7,22.4,25.9,26.2,23.8,25.0,24.7,22.8,14.7,15.1
29,15.2,,18.8,23.0,26.6,25.8,24.2,24.1,26.2,23.1,17.8,14.0
30,15.3,,19.9,23.1,26.6,25.7,24.0,24.5,24.9,21.6,20.1,15.0
31,13.2,,22.1,,25.5,,24.9,24.6,,22.9,,14.6
平均,13.2,15,18.3,20.3,24.3,25.6,25.6,25.5,24.5,23.6,21.5,17.3
