2010年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,8.6,9.1,10.8,10.7,9.0,4.8,6.7,/,/,8.2,9.8,5.3
2,8.5,9.3,9.8,3.8,8.9,0.3,9.5,/,/,10.8,10.0,2.2
3,4.7,10.0,8.7,1.8,10.0,0.0,11.5,/,/,7.0,6.9,5.8
4,8.6,9.6,10.5,9.8,9.6,5.9,9.3,/,/,5.3,0.5,8.1
5,5.5,8.2,10.4,9.3,10.5,0.4,5.7,/,/,7.6,4.5,9.1
6,3.3,7.4,11.0,3.7,6.5,7.4,9.2,/,/,2.2,7.8,10.1
7,5.0,9.8,9.9,3.6,6.4,9.4,9.3,/,/,8.0,9.3,7.4
8,2.7,5.0,9.2,0.0,6.0,4.6,9.6,/,/,3.8,6.7,8.8
9,6.8,10.2,2.7,11.2,10.8,9.4,8.0,/,/,8.0,5.4,9.6
10,10.0,10.4,5.9,10.9,8.7,3.9,8.6,/,/,9.1,2.7,9.1
11,10.0,10.7,10.1,9.8,6.6,0.2,9.4,/,/,/,8.5,7.2
12,5.1,3.3,2.3,11.2,9.6,1.3,8.2,/,/,/,1.7,9.3
13,9.2,4.3,9.0,10.6,9.3,0.1,8.1,/,/,/,0.0,9.8
14,9.4,7.7,10.9,10.4,10.3,2.8,8.1,/,/,/,8.3,8.1
15,9.2,9.2,10.4,6.9,6.0,1.9,8.0,/,/,/,2.5,1.8
16,9.7,0.3,1.2,5.7,11.0,8.9,9.0,/,/,/,8.1,0.0
17,9.3,0.9,8.6,2.9,10.4,9.0,5.6,/,/,/,7.4,8.3
18,9.4,0.0,9.9,2.4,11.7,9.4,7.3,/,/,/,9.2,9.5
19,8.1,0.0,9.8,9.4,10.1,10.2,6.1,/,/,/,7.8,8.2
20,10.0,9.0,10.0,10.5,9.9,9.0,11.0,/,/,/,7.9,10.1
21,7.1,8.0,5.9,10.9,10.7,9.1,4.1,/,11.4,/,9.8,8.6
22,5.8,5.6,7.8,11.2,10.2,10.1,6.6,/,10.3,/,9.8,6.3
23,6.9,10.8,10.9,0.1,0.0,7.7,7.3,/,9.0,/,7.1,6.6
24,9.1,10.8,10.6,0.4,0.5,2.3,2.4,/,9.7,/,8.0,9.1
25,8.2,4.4,4.9,8.2,8.3,0.1,6.4,/,3.3,/,9.5,7.7
26,0.8,8.8,1.8,9.9,5.1,1.4,0.4,/,3.8,/,8.4,4.3
27,7.6,7.2,10.4,4.8,6.9,10.2,0.0,/,9.9,/,9.7,9.9
28,5.9,10.1,8.1,0.3,1.2,8.1,0.6,/,5.5,/,10.0,10.0
29,8.3,,7.2,0.5,1.8,6.3,0.5,/,5.5,/,9.8,9.8
30,8.4,,8.4,0.7,0.0,7.4,1.2,/,9.3,/,9.9,8.6
31,10.2,,9.7,,2.0,,8.2,/,,/,,8.8
總和,231.4,200.1,256.8,191.6,228,161.6,205.9,/,77.7,70,217,237.5
