2011年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,1.5,1.9,3.7,4.4,3.6,0.1,3.3,4.7,3.0,1.7,3.1,2.2
2,1.7,2.3,2.3,4.3,2.7,2.5,3.6,3.7,1.7,0.0,2.9,1.9
3,1.7,2.2,1.5,4.0,6.2,3.1,3.8,4.4,4.9,3.0,3.3,2.3
4,2.0,2.2,2.1,4.1,4.2,4.6,4.5,4.7,3.3,3.4,3.0,1.4
5,0.6,2.4,2.9,1.9,6.1,5.8,4.4,1.9,2.5,3.3,2.5,2.5
6,0.8,2.7,1.5,3.6,5.1,6.5,3.6,3.5,2.5,2.8,2.5,2.0
7,0.7,2.6,2.0,4.0,5.0,6.2,4.9,3.4,3.6,1.7,0.0,2.5
8,1.7,2.3,0.5,4.5,5.8,4.3,4.0,3.1,2.8,3.5,0.0,3.3
9,2.1,3.3,2.6,3.9,4.3,8.6,3.8,1.7,1.6,1.0,0.0,1.7
10,1.9,2.5,2.5,3.6,6.0,9.6,3.6,1.9,2.2,1.5,0.0,1.2
11,0.0,2.5,3.2,3.3,4.9,5.8,3.2,4.5,3.7,0.7,1.7,0.7
12,0.0,1.2,3.2,3.2,5.3,4.1,3.7,3.8,2.9,2.4,1.7,0.3
13,1.4,2.2,3.4,4.1,4.9,6.1,1.5,4.4,3.6,2.8,2.4,0.0
14,1.7,0.2,3.0,2.7,2.5,5.7,0.2,6.0,2.1,1.1,2.7,1.2
15,2.2,1.6,3.3,5.0,4.7,5.8,0.0,5.9,3.1,1.8,2.3,3.2
16,1.6,2.0,1.4,4.4,4.4,7.4,1.2,5.9,4.4,2.4,0.0,2.9
17,2.6,2.9,1.2,1.2,0.0,8.4,1.8,5.8,4.3,3.8,0.0,2.8
18,1.4,1.4,2.3,0.5,0.0,7.7,0.6,4.5,3.7,3.2,3.3,2.7
19,2.0,2.2,3.1,2.3,0.3,6.9,1.7,2.2,2.4,3.6,3.4,1.8
20,0.6,2.6,4.1,4.0,0.1,3.4,0.4,3.3,2.6,3.7,1.6,1.0
21,0.3,2.1,3.0,3.2,1.8,0.6,4.3,6.1,3.0,2.6,2.1,2.3
22,1.0,2.6,3.3,3.0,2.1,1.7,6.9,4.1,3.6,1.8,2.9,2.5
23,2.6,2.4,2.7,3.4,0.2,4.3,4.9,3.4,1.7,2.5,2.7,2.4
24,2.4,2.4,2.0,4.7,1.3,4.3,4.4,2.4,2.2,3.6,2.3,3.1
25,1.8,3.3,3.3,3.7,2.6,0.9,3.1,3.1,2.7,3.6,2.0,2.4
26,2.0,3.1,2.5,4.4,1.7,2.0,3.7,4.1,2.7,3.2,0.6,1.9
27,2.3,2.5,0.8,3.9,3.6,2.3,6.1,1.9,3.7,2.9,0.5,1.9
28,2.0,2.4,0.7,3.0,2.7,0.0,2.5,0.0,2.5,3.2,2.2,1.6
29,0.9,,2.8,0.2,4.2,2.1,3.8,0.0,1.9,3.1,2.2,1.8
30,1.4,,1.2,1.9,4.3,4.9,3.6,0.0,3.2,2.0,2.7,1.4
31,2.2,,1.2,,0.6,,0.0,0.4,,3.1,,1.4
總和,47.1,64,73.3,100.4,101.2,135.7,97.1,104.8,88.1,79,56.6,60.3
