2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,73,55,/,/,/,72,67,75,80,76,63
2,/,96,65,/,/,/,78,68,76,74,74,66
3,/,75,55,/,/,78,81,81,82,72,89,56
4,/,90,63,/,/,74,74,72,84,70,76,54
5,/,56,60,/,/,73,77,74,82,76,59,62
6,/,96,64,/,/,90,69,72,88,77,70,75
7,/,65,/,/,/,84,78,72,85,97,64,84
8,/,30,/,/,/,83,86,73,76,84,66,79
9,/,45,/,/,/,84,82,70,80,90,76,60
10,/,30,/,/,/,85,77,75,83,81,93,48
11,/,54,/,/,/,93,80,80,81,75,85,67
12,/,64,/,/,/,79,77,95,74,86,78,70
13,/,31,/,/,/,77,75,87,85,82,69,48
14,92,68,/,/,/,77,68,80,66,72,70,51
15,88,94,/,/,/,68,69,80,86,69,43,88
16,65,92,/,/,/,67,77,86,72,61,62,94
17,92,89,/,/,/,75,81,81,97,57,59,76
18,74,82,/,/,/,82,79,81,85,73,62,56
19,79,68,/,/,/,74,78,82,81,77,53,35
20,62,81,/,/,/,73,71,72,80,59,56,37
21,68,91,/,/,/,71,78,75,73,72,85,47
22,56,74,/,/,/,80,70,72,80,81,87,76
23,97,81,/,/,/,85,65,76,73,77,94,82
24,95,88,/,/,/,73,74,80,72,81,75,75
25,80,97,/,/,/,74,74,76,71,78,74,68
26,63,85,/,/,/,85,73,68,80,75,81,49
27,69,83,/,/,/,71,67,69,86,70,87,62
28,66,67,/,/,/,80,63,77,85,67,79,94
29,93,43,/,/,/,79,58,85,84,75,77,77
30,87,,/,/,/,74,77,96,86,78,88,76
31,75,,/,,/,,76,80,,72,,74
平均,77.8,72,60.3,/,/,78.1,74.3,77.5,80.3,75.4,73.6,66.1
