2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,6.5,11.1,14.9,19.6,17.6,20.3,20.8,,,,,
2,7.9,12.2,14.9,19.2,18.6,20.7,21.0,,,,,
3,9.2,11.8,13.7,19.0,18.0,21.3,21.5,,,,,
4,11.9,11.9,14.5,18.9,19.6,21.4,21.3,,,,,
5,11.8,11.6,15.8,18.7,19.2,19.9,21.4,,,,,
6,10.9,12.4,16.3,17.1,18.3,19.5,21.7,,,,,
7,10.3,13.1,15.7,15.0,19.0,19.9,21.5,,,,,
8,6.8,13.3,14.7,15.3,19.6,19.8,,,,,,
9,6.4,13.3,15.1,15.3,19.6,19.7,,,,,,
10,7.1,13.7,15.0,16.0,20.3,20.2,,,,,,
11,7.5,13.3,15.1,16.6,20.7,20.9,,,,,,
12,5.7,11.8,15.5,17.0,21.0,20.2,,,,,,
13,6.2,13.4,14.9,17.5,20.6,20.7,,,,,,
14,7.6,12.3,14.6,17.3,20.6,21.0,,,,,,
15,9.8,12.1,14.2,17.3,20.7,20.7,,,,,,
16,10.9,13.3,15.6,17.8,21.6,20.1,,,,,,
17,9.8,11.5,16.2,18.1,21.2,20.5,,,,,,
18,8.6,10.1,16.4,16.9,21.0,21.2,,,,,,
19,9.9,8.2,16.2,16.1,20.8,20.5,,,,,,
20,12.8,8.8,16.4,16.7,20.8,20.0,,,,,,
21,16.5,10.5,15.6,17.8,21.0,20.0,,,,,,
22,15.6,12.5,13.4,18.9,20.8,19.8,,,,,,
23,14.2,15.2,13.0,18.6,21.3,20.2,,,,,,
24,12.5,15.6,12.6,17.1,20.9,20.0,,,,,,
25,12.8,14.9,13.2,15.8,20.7,20.3,,,,,,
26,11.9,15.1,14.4,16.4,20.5,20.1,,,,,,
27,11.8,15.1,15.9,16.1,20.5,20.8,,,,,,
28,10.8,14.9,17.4,16.8,21.8,20.5,,,,,,
29,10.0,,18.2,16.5,20.8,20.4,,,,,,
30,9.4,,19.4,17.0,19.8,20.7,,,,,,
31,9.4,,19.0,,20.5,,,,,,,
平均,10.1,12.6,15.4,17.2,20.2,20.4,21.3, , , , , 
